site_id|config_id|run_id|stat_id|stat_name|stat_total|stat_per_rop|stat_begin_snap|stat_end_snap|start_time
37|1|242|266578|replay time (s)|11351.4|.2|||19-MAY-15 08.00.00.000000 AM
37|1|242|266577|cleanup time (s)|14273.4|.26|||19-MAY-15 08.00.00.000000 AM
37|1|242|282912|read-mostly objects|||864|752|19-MAY-15 08.00.00.000000 AM
37|1|242|266574|remaster time (s)|159585.9|2.87|||19-MAY-15 08.00.00.000000 AM
37|1|242|266579|fixwrite time (s)|15970.6|.29|||19-MAY-15 08.00.00.000000 AM
37|1|242|266581|affinity objects|||6202|6193|19-MAY-15 08.00.00.000000 AM
37|1|247|266573|resources cleaned|0|0|||21-MAY-15 10.00.00.000000 PM
37|1|247|266570|remastered objects|-654167|-10.98|||21-MAY-15 10.00.00.000000 PM
37|1|247|266576|freeze time (s)|23291.5|.39|||21-MAY-15 10.00.00.000000 PM
37|1|247|266569|remaster ops|59551|1|||21-MAY-15 10.00.00.000000 PM
37|1|247|266571|replayed locks received|139329715|2337.73|||21-MAY-15 10.00.00.000000 PM
37|1|247|266578|replay time (s)|12316.9|.21|||21-MAY-15 10.00.00.000000 PM
37|1|247|282912|read-mostly objects|||1072|2176|21-MAY-15 10.00.00.000000 PM
37|1|247|266572|replayed locks sent|103819873|1744.59|||21-MAY-15 10.00.00.000000 PM
37|1|247|266574|remaster time (s)|172250.7|2.89|||21-MAY-15 10.00.00.000000 PM
37|1|247|266579|fixwrite time (s)|17244.6|.29|||21-MAY-15 10.00.00.000000 PM
37|1|247|266580|sync time (s)|102052.8|1.71|||21-MAY-15 10.00.00.000000 PM
37|1|247|266581|affinity objects|||6260|6282|21-MAY-15 10.00.00.000000 PM
37|1|247|266575|quiesce time (s)|0|0|||21-MAY-15 10.00.00.000000 PM
37|1|247|266577|cleanup time (s)|15417.5|.26|||21-MAY-15 10.00.00.000000 PM
37|1|251|266578|replay time (s)|12006.5|.22|||25-MAY-15 08.00.00.000000 AM
37|1|251|266580|sync time (s)|99917.7|1.82|||25-MAY-15 08.00.00.000000 AM
37|1|251|266581|affinity objects|||6440|6439|25-MAY-15 08.00.00.000000 AM
37|1|251|266575|quiesce time (s)|0|0|||25-MAY-15 08.00.00.000000 AM
37|1|251|266579|fixwrite time (s)|16721.4|.3|||25-MAY-15 08.00.00.000000 AM
37|1|251|266573|resources cleaned|0|0|||25-MAY-15 08.00.00.000000 AM
37|1|251|266574|remaster time (s)|168200.8|3.06|||25-MAY-15 08.00.00.000000 AM
37|1|251|266576|freeze time (s)|22695.6|.41|||25-MAY-15 08.00.00.000000 AM
37|1|251|266569|remaster ops|55787|1|||25-MAY-15 08.00.00.000000 AM
37|1|251|266571|replayed locks received|130664483|2411.48|||25-MAY-15 08.00.00.000000 AM
37|1|251|282912|read-mostly objects|||1894|2089|25-MAY-15 08.00.00.000000 AM
37|1|251|266570|remastered objects|-710897|-13.6|||25-MAY-15 08.00.00.000000 AM
37|1|251|266572|replayed locks sent|104256043|1842.92|||25-MAY-15 08.00.00.000000 AM
37|1|251|266577|cleanup time (s)|15023.6|.27|||25-MAY-15 08.00.00.000000 AM
37|1|249|266577|cleanup time (s)|14860.7|.26|||22-MAY-15 10.00.00.000000 PM
37|1|249|266579|fixwrite time (s)|16608.2|.29|||22-MAY-15 10.00.00.000000 PM
37|1|249|266572|replayed locks sent|101848069|1760.72|||22-MAY-15 10.00.00.000000 PM
37|1|249|266571|replayed locks received|132437726|2474.32|||22-MAY-15 10.00.00.000000 PM
37|1|249|266576|freeze time (s)|22481.7|.39|||22-MAY-15 10.00.00.000000 PM
37|1|249|266573|resources cleaned|0|0|||22-MAY-15 10.00.00.000000 PM
37|1|249|266575|quiesce time (s)|0|0|||22-MAY-15 10.00.00.000000 PM
37|1|249|266574|remaster time (s)|165876|2.9|||22-MAY-15 10.00.00.000000 PM
37|1|249|266578|replay time (s)|11883.4|.21|||22-MAY-15 10.00.00.000000 PM
37|1|249|282912|read-mostly objects|||775|1527|22-MAY-15 10.00.00.000000 PM
37|1|249|266581|affinity objects|||6305|6360|22-MAY-15 10.00.00.000000 PM
37|1|249|266569|remaster ops|56639|1|||22-MAY-15 10.00.00.000000 PM
37|1|249|266570|remastered objects|-628381|-10.53|||22-MAY-15 10.00.00.000000 PM
37|1|249|266580|sync time (s)|98178.1|1.71|||22-MAY-15 10.00.00.000000 PM
37|1|250|266569|remaster ops|59331|1|||24-MAY-15 10.00.00.000000 PM
37|1|250|266575|quiesce time (s)|0|0|||24-MAY-15 10.00.00.000000 PM
37|1|250|266577|cleanup time (s)|15886.9|.27|||24-MAY-15 10.00.00.000000 PM
37|1|250|282912|read-mostly objects|||2711|1111|24-MAY-15 10.00.00.000000 PM
37|1|250|266570|remastered objects|-733913|-13|||24-MAY-15 10.00.00.000000 PM
37|1|250|266573|resources cleaned|0|0|||24-MAY-15 10.00.00.000000 PM
37|1|250|266580|sync time (s)|105991.8|1.81|||24-MAY-15 10.00.00.000000 PM
37|1|250|266581|affinity objects|||6566|6568|24-MAY-15 10.00.00.000000 PM
37|1|250|266571|replayed locks received|139207761|2383.88|||24-MAY-15 10.00.00.000000 PM
37|1|250|266572|replayed locks sent|108612852|1812.36|||24-MAY-15 10.00.00.000000 PM
37|1|250|266576|freeze time (s)|24002.9|.41|||24-MAY-15 10.00.00.000000 PM
37|1|250|266579|fixwrite time (s)|17683|.3|||24-MAY-15 10.00.00.000000 PM
37|1|250|266574|remaster time (s)|178249|3.04|||24-MAY-15 10.00.00.000000 PM
37|1|250|266578|replay time (s)|12738.5|.22|||24-MAY-15 10.00.00.000000 PM
37|1|248|266570|remastered objects|-622457|-10.2|||22-MAY-15 08.00.00.000000 AM
37|1|248|282912|read-mostly objects|||2266|2237|22-MAY-15 08.00.00.000000 AM
37|1|248|266572|replayed locks sent|100448803|1674.62|||22-MAY-15 08.00.00.000000 AM
37|1|248|266578|replay time (s)|11747.6|.2|||22-MAY-15 08.00.00.000000 AM
37|1|248|266577|cleanup time (s)|14713.3|.25|||22-MAY-15 08.00.00.000000 AM
37|1|248|266575|quiesce time (s)|0|0|||22-MAY-15 08.00.00.000000 AM
37|1|248|266576|freeze time (s)|22228.8|.38|||22-MAY-15 08.00.00.000000 AM
37|1|248|266569|remaster ops|56995|1|||22-MAY-15 08.00.00.000000 AM
37|1|248|266571|replayed locks received|131038359|2383.38|||22-MAY-15 08.00.00.000000 AM
37|1|248|266580|sync time (s)|97134.9|1.65|||22-MAY-15 08.00.00.000000 AM
37|1|248|266573|resources cleaned|0|0|||22-MAY-15 08.00.00.000000 AM
37|1|248|266574|remaster time (s)|164144.1|2.79|||22-MAY-15 08.00.00.000000 AM
37|1|248|266579|fixwrite time (s)|16468.8|.28|||22-MAY-15 08.00.00.000000 AM
37|1|248|266581|affinity objects|||6284|6280|22-MAY-15 08.00.00.000000 AM
37|1|244|266569|remaster ops|56975|1|||20-MAY-15 08.00.00.000000 AM
37|1|244|266571|replayed locks received|133630591|2343.22|||20-MAY-15 08.00.00.000000 AM
37|1|244|266578|replay time (s)|11709.8|.2|||20-MAY-15 08.00.00.000000 AM
37|1|244|266573|resources cleaned|0|0|||20-MAY-15 08.00.00.000000 AM
37|1|244|266577|cleanup time (s)|14690.8|.26|||20-MAY-15 08.00.00.000000 AM
37|1|244|266572|replayed locks sent|98121147|1723.52|||20-MAY-15 08.00.00.000000 AM
37|1|244|266570|remastered objects|-638327|-11.21|||20-MAY-15 08.00.00.000000 AM
37|1|244|266575|quiesce time (s)|0|0|||20-MAY-15 08.00.00.000000 AM
37|1|244|266579|fixwrite time (s)|16439.6|.29|||20-MAY-15 08.00.00.000000 AM
37|1|244|266574|remaster time (s)|164201|2.88|||20-MAY-15 08.00.00.000000 AM
37|1|244|266576|freeze time (s)|22146|.39|||20-MAY-15 08.00.00.000000 AM
37|1|244|266581|affinity objects|||6229|6229|20-MAY-15 08.00.00.000000 AM
37|1|244|282912|read-mostly objects|||832|800|20-MAY-15 08.00.00.000000 AM
37|1|244|266580|sync time (s)|97397.3|1.71|||20-MAY-15 08.00.00.000000 AM
37|1|261|266569|remaster ops|69043|1|||31-MAY-15 10.00.00.000000 PM
37|1|261|266575|quiesce time (s)|0|0|||31-MAY-15 10.00.00.000000 PM
37|1|261|266574|remaster time (s)|214750.2|3.14|||31-MAY-15 10.00.00.000000 PM
37|1|261|266580|sync time (s)|127733.4|1.87|||31-MAY-15 10.00.00.000000 PM
37|1|261|282912|read-mostly objects|||1984|2288|31-MAY-15 10.00.00.000000 PM
37|1|261|266578|replay time (s)|15298.6|.22|||31-MAY-15 10.00.00.000000 PM
37|1|261|266579|fixwrite time (s)|21164|.31|||31-MAY-15 10.00.00.000000 PM
37|1|261|266570|remastered objects|-978921|-14.7|||31-MAY-15 10.00.00.000000 PM
37|1|261|266576|freeze time (s)|29107.3|.43|||31-MAY-15 10.00.00.000000 PM
37|1|261|266581|affinity objects|||6767|6777|31-MAY-15 10.00.00.000000 PM
37|1|261|266572|replayed locks sent|127192482|1838.24|||31-MAY-15 10.00.00.000000 PM
37|1|261|266573|resources cleaned|0|0|||31-MAY-15 10.00.00.000000 PM
37|1|261|266577|cleanup time (s)|19112.5|.28|||31-MAY-15 10.00.00.000000 PM
37|1|261|266571|replayed locks received|157800534|2296.69|||31-MAY-15 10.00.00.000000 PM
37|1|254|266575|quiesce time (s)|0|0|||26-MAY-15 10.00.00.000000 PM
37|1|254|266576|freeze time (s)|23881.8|.41|||26-MAY-15 10.00.00.000000 PM
37|1|254|266581|affinity objects|||6315|6374|26-MAY-15 10.00.00.000000 PM
37|1|254|266580|sync time (s)|104979.8|1.79|||26-MAY-15 10.00.00.000000 PM
37|1|254|266569|remaster ops|58967|1|||26-MAY-15 10.00.00.000000 PM
37|1|254|266571|replayed locks received|134679572|2311.27|||26-MAY-15 10.00.00.000000 PM
37|1|254|266572|replayed locks sent|108328017|1810.96|||26-MAY-15 10.00.00.000000 PM
37|1|254|266574|remaster time (s)|176834.2|3.02|||26-MAY-15 10.00.00.000000 PM
37|1|254|266577|cleanup time (s)|15794.7|.27|||26-MAY-15 10.00.00.000000 PM
37|1|254|266570|remastered objects|-726107|-12.64|||26-MAY-15 10.00.00.000000 PM
37|1|254|266573|resources cleaned|0|0|||26-MAY-15 10.00.00.000000 PM
37|1|254|266579|fixwrite time (s)|17592.7|.3|||26-MAY-15 10.00.00.000000 PM
37|1|254|266578|replay time (s)|12637.7|.21|||26-MAY-15 10.00.00.000000 PM
37|1|254|282912|read-mostly objects|||1714|1969|26-MAY-15 10.00.00.000000 PM
37|1|256|266573|resources cleaned|0|0|||27-MAY-15 10.00.00.000000 PM
37|1|256|266577|cleanup time (s)|17327.6|.27|||27-MAY-15 10.00.00.000000 PM
37|1|256|282912|read-mostly objects|||72|1520|27-MAY-15 10.00.00.000000 PM
37|1|256|266578|replay time (s)|13861.2|.21|||27-MAY-15 10.00.00.000000 PM
37|1|256|266571|replayed locks received|146804299|2288.7|||27-MAY-15 10.00.00.000000 PM
37|1|256|266574|remaster time (s)|194224.4|3.02|||27-MAY-15 10.00.00.000000 PM
37|1|256|266576|freeze time (s)|26274.5|.41|||27-MAY-15 10.00.00.000000 PM
37|1|256|266581|affinity objects|||6547|6528|27-MAY-15 10.00.00.000000 PM
37|1|256|266580|sync time (s)|115329.3|1.79|||27-MAY-15 10.00.00.000000 PM
37|1|256|266575|quiesce time (s)|0|0|||27-MAY-15 10.00.00.000000 PM
37|1|256|266579|fixwrite time (s)|19280.5|.3|||27-MAY-15 10.00.00.000000 PM
37|1|256|266569|remaster ops|64715|1|||27-MAY-15 10.00.00.000000 PM
37|1|256|266570|remastered objects|-795241|-12.53|||27-MAY-15 10.00.00.000000 PM
37|1|256|266572|replayed locks sent|116208000|1792.22|||27-MAY-15 10.00.00.000000 PM
37|1|257|266571|replayed locks received|147409822|2267.41|||28-MAY-15 08.00.00.000000 AM
37|1|257|266573|resources cleaned|0|0|||28-MAY-15 08.00.00.000000 AM
37|1|257|266574|remaster time (s)|196304.8|3.01|||28-MAY-15 08.00.00.000000 AM
37|1|257|266576|freeze time (s)|26579.8|.41|||28-MAY-15 08.00.00.000000 AM
37|1|257|266575|quiesce time (s)|0|0|||28-MAY-15 08.00.00.000000 AM
37|1|257|266577|cleanup time (s)|17509.4|.27|||28-MAY-15 08.00.00.000000 AM
37|1|257|266578|replay time (s)|14004.8|.21|||28-MAY-15 08.00.00.000000 AM
37|1|257|282912|read-mostly objects|||2064|2032|28-MAY-15 08.00.00.000000 AM
37|1|257|266572|replayed locks sent|116813533|1779.01|||28-MAY-15 08.00.00.000000 AM
37|1|257|266581|affinity objects|||6424|6420|28-MAY-15 08.00.00.000000 AM
37|1|257|266569|remaster ops|65427|1|||28-MAY-15 08.00.00.000000 AM
37|1|257|266570|remastered objects|-806553|-12.57|||28-MAY-15 08.00.00.000000 AM
37|1|257|266579|fixwrite time (s)|19484.5|.3|||28-MAY-15 08.00.00.000000 AM
37|1|257|266580|sync time (s)|116541.1|1.79|||28-MAY-15 08.00.00.000000 AM
37|1|258|266570|remastered objects|-810841|-12.51|||28-MAY-15 10.00.00.000000 PM
37|1|258|266574|remaster time (s)|198718.6|3.03|||28-MAY-15 10.00.00.000000 PM
37|1|258|266576|freeze time (s)|26936.9|.41|||28-MAY-15 10.00.00.000000 PM
37|1|258|266579|fixwrite time (s)|19726.6|.3|||28-MAY-15 10.00.00.000000 PM
37|1|258|266573|resources cleaned|0|0|||28-MAY-15 10.00.00.000000 PM
37|1|258|266578|replay time (s)|14191.8|.22|||28-MAY-15 10.00.00.000000 PM
37|1|258|266581|affinity objects|||6518|6539|28-MAY-15 10.00.00.000000 PM
37|1|258|266569|remaster ops|65939|1|||28-MAY-15 10.00.00.000000 PM
37|1|258|266571|replayed locks received|149206562|2278.6|||28-MAY-15 10.00.00.000000 PM
37|1|258|266572|replayed locks sent|118610229|1796.13|||28-MAY-15 10.00.00.000000 PM
37|1|258|266575|quiesce time (s)|0|0|||28-MAY-15 10.00.00.000000 PM
37|1|258|266577|cleanup time (s)|17730.1|.27|||28-MAY-15 10.00.00.000000 PM
37|1|258|266580|sync time (s)|117918.3|1.8|||28-MAY-15 10.00.00.000000 PM
37|1|258|282912|read-mostly objects|||720|2480|28-MAY-15 10.00.00.000000 PM
37|1|259|266572|replayed locks sent|119839656|1818.07|||29-MAY-15 08.00.00.000000 AM
37|1|259|266575|quiesce time (s)|0|0|||29-MAY-15 08.00.00.000000 AM
37|1|259|266571|replayed locks received|150436957|2304.93|||29-MAY-15 08.00.00.000000 AM
37|1|259|266580|sync time (s)|118586.9|1.82|||29-MAY-15 08.00.00.000000 AM
37|1|259|266570|remastered objects|-826578|-12.84|||29-MAY-15 08.00.00.000000 AM
37|1|259|266574|remaster time (s)|199827.9|3.06|||29-MAY-15 08.00.00.000000 AM
37|1|259|266573|resources cleaned|0|0|||29-MAY-15 08.00.00.000000 AM
37|1|259|266576|freeze time (s)|27119.4|.42|||29-MAY-15 08.00.00.000000 AM
37|1|259|266578|replay time (s)|14266.8|.22|||29-MAY-15 08.00.00.000000 AM
37|1|259|266579|fixwrite time (s)|19806.2|.3|||29-MAY-15 08.00.00.000000 AM
37|1|259|282912|read-mostly objects|||2560|2391|29-MAY-15 08.00.00.000000 AM
37|1|259|266569|remaster ops|65818|1|||29-MAY-15 08.00.00.000000 AM
37|1|259|266577|cleanup time (s)|17816.9|.27|||29-MAY-15 08.00.00.000000 AM
37|1|259|266581|affinity objects|||6492|6493|29-MAY-15 08.00.00.000000 AM
37|1|255|266569|remaster ops|63875|1|||27-MAY-15 08.00.00.000000 AM
37|1|255|266575|quiesce time (s)|0|0|||27-MAY-15 08.00.00.000000 AM
37|1|255|266576|freeze time (s)|25862.9|.41|||27-MAY-15 08.00.00.000000 AM
37|1|255|266580|sync time (s)|113698.9|1.79|||27-MAY-15 08.00.00.000000 AM
37|1|255|282912|read-mostly objects|||2071|1655|27-MAY-15 08.00.00.000000 AM
37|1|255|266570|remastered objects|-783145|-12.52|||27-MAY-15 08.00.00.000000 AM
37|1|255|266573|resources cleaned|0|0|||27-MAY-15 08.00.00.000000 AM
37|1|255|266581|affinity objects|||6443|6469|27-MAY-15 08.00.00.000000 AM
37|1|255|266578|replay time (s)|13672.3|.21|||27-MAY-15 08.00.00.000000 AM
37|1|255|266571|replayed locks received|144582884|2279.96|||27-MAY-15 08.00.00.000000 AM
37|1|255|266572|replayed locks sent|113986666|1784.96|||27-MAY-15 08.00.00.000000 AM
37|1|255|266574|remaster time (s)|191412.7|3.01|||27-MAY-15 08.00.00.000000 AM
37|1|255|266577|cleanup time (s)|17067.5|.27|||27-MAY-15 08.00.00.000000 AM
37|1|255|266579|fixwrite time (s)|18998.1|.3|||27-MAY-15 08.00.00.000000 AM
37|1|260|266572|replayed locks sent|122011012|1842.02|||29-MAY-15 10.00.00.000000 PM
37|1|260|266576|freeze time (s)|27461.2|.42|||29-MAY-15 10.00.00.000000 PM
37|1|260|266579|fixwrite time (s)|20054.7|.3|||29-MAY-15 10.00.00.000000 PM
37|1|260|266581|affinity objects|||6505|6503|29-MAY-15 10.00.00.000000 PM
37|1|260|266573|resources cleaned|0|0|||29-MAY-15 10.00.00.000000 PM
37|1|260|266569|remaster ops|66435|1|||29-MAY-15 10.00.00.000000 PM
37|1|260|266574|remaster time (s)|202339.3|3.07|||29-MAY-15 10.00.00.000000 PM
37|1|260|266577|cleanup time (s)|18050|.27|||29-MAY-15 10.00.00.000000 PM
37|1|260|266578|replay time (s)|14467.1|.22|||29-MAY-15 10.00.00.000000 PM
37|1|260|282912|read-mostly objects|||1280|1872|29-MAY-15 10.00.00.000000 PM
37|1|260|266570|remastered objects|-826569|-12.68|||29-MAY-15 10.00.00.000000 PM
37|1|260|266571|replayed locks received|152616684|2316.04|||29-MAY-15 10.00.00.000000 PM
37|1|260|266580|sync time (s)|120052.5|1.82|||29-MAY-15 10.00.00.000000 PM
37|1|260|266575|quiesce time (s)|0|0|||29-MAY-15 10.00.00.000000 PM
37|1|253|266572|replayed locks sent|105928861|1788.25|||26-MAY-15 08.00.00.000000 AM
37|1|253|266575|quiesce time (s)|0|0|||26-MAY-15 08.00.00.000000 AM
37|1|253|266580|sync time (s)|103140.9|1.8|||26-MAY-15 08.00.00.000000 AM
37|1|253|282912|read-mostly objects|||1309|1399|26-MAY-15 08.00.00.000000 AM
37|1|253|266577|cleanup time (s)|15506.7|.27|||26-MAY-15 08.00.00.000000 AM
37|1|253|266578|replay time (s)|12393.1|.21|||26-MAY-15 08.00.00.000000 AM
37|1|253|266571|replayed locks received|132292846|2332.93|||26-MAY-15 08.00.00.000000 AM
37|1|253|266574|remaster time (s)|173642.1|3.03|||26-MAY-15 08.00.00.000000 AM
37|1|253|266579|fixwrite time (s)|17270.4|.3|||26-MAY-15 08.00.00.000000 AM
37|1|253|266573|resources cleaned|0|0|||26-MAY-15 08.00.00.000000 AM
37|1|253|266569|remaster ops|57827|1|||26-MAY-15 08.00.00.000000 AM
37|1|253|266570|remastered objects|-727022|-13.07|||26-MAY-15 08.00.00.000000 AM
37|1|253|266576|freeze time (s)|23428.5|.41|||26-MAY-15 08.00.00.000000 AM
37|1|253|266581|affinity objects|||6364|6351|26-MAY-15 08.00.00.000000 AM
37|1|262|266571|replayed locks received|157585305|2250.36|||01-JUN-15 08.00.00.000000 AM
37|1|262|266575|quiesce time (s)|0|0|||01-JUN-15 08.00.00.000000 AM
37|1|262|282912|read-mostly objects|||1552|1216|01-JUN-15 08.00.00.000000 AM
37|1|262|266573|resources cleaned|0|0|||01-JUN-15 08.00.00.000000 AM
37|1|262|266574|remaster time (s)|217086.3|3.12|||01-JUN-15 08.00.00.000000 AM
37|1|262|266579|fixwrite time (s)|21425.2|.31|||01-JUN-15 08.00.00.000000 AM
37|1|262|266576|freeze time (s)|29464.5|.42|||01-JUN-15 08.00.00.000000 AM
37|1|262|266569|remaster ops|70147|1|||01-JUN-15 08.00.00.000000 AM
37|1|262|266580|sync time (s)|129083.9|1.86|||01-JUN-15 08.00.00.000000 AM
37|1|262|266572|replayed locks sent|126977296|1801.97|||01-JUN-15 08.00.00.000000 AM
37|1|262|266577|cleanup time (s)|19339.9|.28|||01-JUN-15 08.00.00.000000 AM
37|1|262|266581|affinity objects|||6672|6666|01-JUN-15 08.00.00.000000 AM
37|1|262|266570|remastered objects|-1011321|-14.94|||01-JUN-15 08.00.00.000000 AM
37|1|262|266578|replay time (s)|15404.9|.22|||01-JUN-15 08.00.00.000000 AM
37|1|263|266572|replayed locks sent|128743811|1813.97|||01-JUN-15 10.00.00.000000 PM
37|1|263|266574|remaster time (s)|219950.9|3.13|||01-JUN-15 10.00.00.000000 PM
37|1|263|266571|replayed locks received|159351856|2261.66|||01-JUN-15 10.00.00.000000 PM
37|1|263|266573|resources cleaned|0|0|||01-JUN-15 10.00.00.000000 PM
37|1|263|266579|fixwrite time (s)|21696.4|.31|||01-JUN-15 10.00.00.000000 PM
37|1|263|282912|read-mostly objects|||800|928|01-JUN-15 10.00.00.000000 PM
37|1|263|266576|freeze time (s)|29872|.43|||01-JUN-15 10.00.00.000000 PM
37|1|263|266569|remaster ops|70771|1|||01-JUN-15 10.00.00.000000 PM
37|1|263|266575|quiesce time (s)|0|0|||01-JUN-15 10.00.00.000000 PM
37|1|263|266580|sync time (s)|130758.9|1.86|||01-JUN-15 10.00.00.000000 PM
37|1|263|266578|replay time (s)|15633.1|.22|||01-JUN-15 10.00.00.000000 PM
37|1|263|266581|affinity objects|||6671|6650|01-JUN-15 10.00.00.000000 PM
37|1|263|266570|remastered objects|-1009721|-14.73|||01-JUN-15 10.00.00.000000 PM
37|1|263|266577|cleanup time (s)|19589.6|.28|||01-JUN-15 10.00.00.000000 PM
37|1|274|266574|remaster time (s)|262566.5|3.09|||08-JUN-15 10.00.00.000000 PM
37|1|274|266580|sync time (s)|156170.5|1.84|||08-JUN-15 10.00.00.000000 PM
37|1|274|282912|read-mostly objects|||2528|2352|08-JUN-15 10.00.00.000000 PM
37|1|274|266581|affinity objects|||6763|6818|08-JUN-15 10.00.00.000000 PM
37|1|274|266569|remaster ops|85123|1|||08-JUN-15 10.00.00.000000 PM
37|1|274|266572|replayed locks sent|149440939|1746.18|||08-JUN-15 10.00.00.000000 PM
37|1|274|266577|cleanup time (s)|23418.1|.28|||08-JUN-15 10.00.00.000000 PM
37|1|274|266578|replay time (s)|18523.8|.22|||08-JUN-15 10.00.00.000000 PM
37|1|274|266579|fixwrite time (s)|25918|.31|||08-JUN-15 10.00.00.000000 PM
37|1|274|266571|replayed locks received|180065138|2108.99|||08-JUN-15 10.00.00.000000 PM
37|1|274|266575|quiesce time (s)|0|0|||08-JUN-15 10.00.00.000000 PM
37|1|274|266576|freeze time (s)|35717.5|.42|||08-JUN-15 10.00.00.000000 PM
37|1|274|266570|remastered objects|-1276201|-15.25|||08-JUN-15 10.00.00.000000 PM
37|1|274|266573|resources cleaned|0|0|||08-JUN-15 10.00.00.000000 PM
37|1|266|266569|remaster ops|72835|1|||03-JUN-15 08.00.00.000000 AM
37|1|266|266574|remaster time (s)|226761.3|3.14|||03-JUN-15 08.00.00.000000 AM
37|1|266|266576|freeze time (s)|30883.3|.43|||03-JUN-15 08.00.00.000000 AM
37|1|266|266577|cleanup time (s)|20204.9|.28|||03-JUN-15 08.00.00.000000 AM
37|1|266|266579|fixwrite time (s)|22368.7|.31|||03-JUN-15 08.00.00.000000 AM
37|1|266|266570|remastered objects|-1052297|-14.88|||03-JUN-15 08.00.00.000000 AM
37|1|266|266578|replay time (s)|16091|.22|||03-JUN-15 08.00.00.000000 AM
37|1|266|266581|affinity objects|||6656|6653|03-JUN-15 08.00.00.000000 AM
37|1|266|282912|read-mostly objects|||1744|1728|03-JUN-15 08.00.00.000000 AM
37|1|266|266573|resources cleaned|0|0|||03-JUN-15 08.00.00.000000 AM
37|1|266|266575|quiesce time (s)|0|0|||03-JUN-15 08.00.00.000000 AM
37|1|266|266571|replayed locks received|164927302|2282.4|||03-JUN-15 08.00.00.000000 AM
37|1|266|266572|replayed locks sent|134318773|1841.52|||03-JUN-15 08.00.00.000000 AM
37|1|266|266580|sync time (s)|134721.4|1.86|||03-JUN-15 08.00.00.000000 AM
37|1|267|266571|replayed locks received|167342639|2306.6|||03-JUN-15 10.00.00.000000 PM
37|1|267|266572|replayed locks sent|136734019|1864.56|||03-JUN-15 10.00.00.000000 PM
37|1|267|266578|replay time (s)|16254.4|.22|||03-JUN-15 10.00.00.000000 PM
37|1|267|282912|read-mostly objects|||368|1632|03-JUN-15 10.00.00.000000 PM
37|1|267|266576|freeze time (s)|31239.4|.43|||03-JUN-15 10.00.00.000000 PM
37|1|267|266569|remaster ops|73139|1|||03-JUN-15 10.00.00.000000 PM
37|1|267|266574|remaster time (s)|229073.5|3.16|||03-JUN-15 10.00.00.000000 PM
37|1|267|266575|quiesce time (s)|0|0|||03-JUN-15 10.00.00.000000 PM
37|1|267|266580|sync time (s)|136062.7|1.88|||03-JUN-15 10.00.00.000000 PM
37|1|267|266570|remastered objects|-1066249|-15.02|||03-JUN-15 10.00.00.000000 PM
37|1|267|266573|resources cleaned|0|0|||03-JUN-15 10.00.00.000000 PM
37|1|267|266577|cleanup time (s)|20413.2|.28|||03-JUN-15 10.00.00.000000 PM
37|1|267|266581|affinity objects|||6647|6678|03-JUN-15 10.00.00.000000 PM
37|1|267|266579|fixwrite time (s)|22585.8|.31|||03-JUN-15 10.00.00.000000 PM
37|1|272|266577|cleanup time (s)|22831.5|.28|||07-JUN-15 10.00.00.000000 PM
37|1|272|266580|sync time (s)|152309.5|1.86|||07-JUN-15 10.00.00.000000 PM
37|1|272|266581|affinity objects|||6784|6780|07-JUN-15 10.00.00.000000 PM
37|1|272|266570|remastered objects|-1233801|-15.28|||07-JUN-15 10.00.00.000000 PM
37|1|272|266571|replayed locks received|177118106|2143.61|||07-JUN-15 10.00.00.000000 PM
37|1|272|266576|freeze time (s)|34803.2|.42|||07-JUN-15 10.00.00.000000 PM
37|1|272|266578|replay time (s)|18136.5|.22|||07-JUN-15 10.00.00.000000 PM
37|1|272|266572|replayed locks sent|146495254|1769.62|||07-JUN-15 10.00.00.000000 PM
37|1|272|266579|fixwrite time (s)|25244.2|.31|||07-JUN-15 10.00.00.000000 PM
37|1|272|266574|remaster time (s)|256059.7|3.12|||07-JUN-15 10.00.00.000000 PM
37|1|272|282912|read-mostly objects|||2848|1232|07-JUN-15 10.00.00.000000 PM
37|1|272|266573|resources cleaned|0|0|||07-JUN-15 10.00.00.000000 PM
37|1|272|266569|remaster ops|82371|1|||07-JUN-15 10.00.00.000000 PM
37|1|272|266575|quiesce time (s)|0|0|||07-JUN-15 10.00.00.000000 PM
37|1|269|266572|replayed locks sent|139256716|1881.1|||04-JUN-15 10.00.00.000000 PM
37|1|269|266576|freeze time (s)|31879|.43|||04-JUN-15 10.00.00.000000 PM
37|1|269|266578|replay time (s)|16531|.22|||04-JUN-15 10.00.00.000000 PM
37|1|269|282912|read-mostly objects|||192|1712|04-JUN-15 10.00.00.000000 PM
37|1|269|266573|resources cleaned|0|0|||04-JUN-15 10.00.00.000000 PM
37|1|269|266579|fixwrite time (s)|22981.6|.31|||04-JUN-15 10.00.00.000000 PM
37|1|269|266581|affinity objects|||6649|6717|04-JUN-15 10.00.00.000000 PM
37|1|269|266569|remaster ops|73939|1|||04-JUN-15 10.00.00.000000 PM
37|1|269|266571|replayed locks received|169868908|2314.98|||04-JUN-15 10.00.00.000000 PM
37|1|269|266575|quiesce time (s)|0|0|||04-JUN-15 10.00.00.000000 PM
37|1|269|266574|remaster time (s)|233222|3.18|||04-JUN-15 10.00.00.000000 PM
