site_id|config_id|run_id|stat_id|stat_usedby|stat_send_mbytes_sec|stat_rvd_mbytes_sec|start_time
37|1|205|266564|Global Cache|21|20.96|22-APR-15 10.00.00.000000 PM
37|1|205|266566|DB Locks|7.67|7.67|22-APR-15 10.00.00.000000 PM
37|1|205|266567|DB Streams|0|0|22-APR-15 10.00.00.000000 PM
37|1|207|266565|Parallel Query|.01|0|23-APR-15 10.00.00.000000 PM
37|1|207|266566|DB Locks|7.57|7.58|23-APR-15 10.00.00.000000 PM
37|1|207|266567|DB Streams|0|0|23-APR-15 10.00.00.000000 PM
37|1|207|266568|Other|.04|.04|23-APR-15 10.00.00.000000 PM
37|1|207|266564|Global Cache|21.01|20.98|23-APR-15 10.00.00.000000 PM
37|1|209|266566|DB Locks|10.23|10.25|27-APR-15 08.00.00.000000 AM
37|1|209|266567|DB Streams|0|0|27-APR-15 08.00.00.000000 AM
37|1|209|266565|Parallel Query|.17|.17|27-APR-15 08.00.00.000000 AM
37|1|209|266568|Other|.05|.04|27-APR-15 08.00.00.000000 AM
37|1|209|266564|Global Cache|26.3|26.28|27-APR-15 08.00.00.000000 AM
37|1|208|266565|Parallel Query|.01|.01|26-APR-15 10.00.00.000000 PM
37|1|208|266564|Global Cache|19.38|19.37|26-APR-15 10.00.00.000000 PM
37|1|208|266567|DB Streams|0|0|26-APR-15 10.00.00.000000 PM
37|1|208|266568|Other|.05|.04|26-APR-15 10.00.00.000000 PM
37|1|208|266566|DB Locks|7.85|7.86|26-APR-15 10.00.00.000000 PM
37|1|202|266564|Global Cache|26.77|26.75|21-APR-15 08.00.00.000000 AM
37|1|202|266567|DB Streams|0|0|21-APR-15 08.00.00.000000 AM
37|1|202|266568|Other|.05|.04|21-APR-15 08.00.00.000000 AM
37|1|202|266566|DB Locks|9.68|9.69|21-APR-15 08.00.00.000000 AM
37|1|202|266565|Parallel Query|.12|.12|21-APR-15 08.00.00.000000 AM
37|1|203|266567|DB Streams|0|0|21-APR-15 10.00.00.000000 PM
37|1|203|266565|Parallel Query|.01|.01|21-APR-15 10.00.00.000000 PM
37|1|203|266568|Other|.04|.04|21-APR-15 10.00.00.000000 PM
37|1|203|266564|Global Cache|20.24|20.2|21-APR-15 10.00.00.000000 PM
37|1|203|266566|DB Locks|7.42|7.42|21-APR-15 10.00.00.000000 PM
37|1|206|266567|DB Streams|0|0|23-APR-15 08.00.00.000000 AM
37|1|206|266568|Other|.05|.04|23-APR-15 08.00.00.000000 AM
37|1|206|266564|Global Cache|25.54|25.52|23-APR-15 08.00.00.000000 AM
37|1|206|266565|Parallel Query|.1|.1|23-APR-15 08.00.00.000000 AM
37|1|206|266566|DB Locks|8.85|8.86|23-APR-15 08.00.00.000000 AM
37|1|210|266564|Global Cache|20.34|20.31|27-APR-15 10.00.00.000000 PM
37|1|210|266567|DB Streams|0|0|27-APR-15 10.00.00.000000 PM
37|1|210|266566|DB Locks|7.94|7.95|27-APR-15 10.00.00.000000 PM
37|1|210|266565|Parallel Query|.01|.01|27-APR-15 10.00.00.000000 PM
37|1|210|266568|Other|.04|.04|27-APR-15 10.00.00.000000 PM
37|1|216|266566|DB Locks|5.28|5.28|30-APR-15 10.00.00.000000 PM
37|1|216|266567|DB Streams|0|0|30-APR-15 10.00.00.000000 PM
37|1|216|266568|Other|.04|.04|30-APR-15 10.00.00.000000 PM
37|1|216|266564|Global Cache|13.28|13.27|30-APR-15 10.00.00.000000 PM
37|1|216|266565|Parallel Query|.01|0|30-APR-15 10.00.00.000000 PM
37|1|220|266564|Global Cache|24.88|24.86|04-MAY-15 08.00.00.000000 AM
37|1|220|266568|Other|.05|.04|04-MAY-15 08.00.00.000000 AM
37|1|220|266565|Parallel Query|.15|.15|04-MAY-15 08.00.00.000000 AM
37|1|220|266567|DB Streams|0|0|04-MAY-15 08.00.00.000000 AM
37|1|220|266566|DB Locks|9.65|9.67|04-MAY-15 08.00.00.000000 AM
37|1|212|266567|DB Streams|0|0|28-APR-15 10.00.00.000000 PM
37|1|212|266565|Parallel Query|.01|.01|28-APR-15 10.00.00.000000 PM
37|1|212|266564|Global Cache|17.41|17.38|28-APR-15 10.00.00.000000 PM
37|1|212|266566|DB Locks|6.94|6.95|28-APR-15 10.00.00.000000 PM
37|1|212|266568|Other|.04|.04|28-APR-15 10.00.00.000000 PM
37|1|221|266566|DB Locks|6.56|6.57|04-MAY-15 10.00.00.000000 PM
37|1|221|266564|Global Cache|16.04|16.03|04-MAY-15 10.00.00.000000 PM
37|1|221|266567|DB Streams|0|0|04-MAY-15 10.00.00.000000 PM
37|1|221|266568|Other|.04|.04|04-MAY-15 10.00.00.000000 PM
37|1|221|266565|Parallel Query|.01|.01|04-MAY-15 10.00.00.000000 PM
37|1|213|266564|Global Cache|25.48|25.46|29-APR-15 08.00.00.000000 AM
37|1|213|266567|DB Streams|0|0|29-APR-15 08.00.00.000000 AM
37|1|213|266565|Parallel Query|.1|.1|29-APR-15 08.00.00.000000 AM
37|1|213|266568|Other|.05|.04|29-APR-15 08.00.00.000000 AM
37|1|213|266566|DB Locks|9.52|9.54|29-APR-15 08.00.00.000000 AM
37|1|214|266564|Global Cache|21.33|21.3|29-APR-15 10.00.00.000000 PM
37|1|214|266567|DB Streams|0|0|29-APR-15 10.00.00.000000 PM
37|1|214|266565|Parallel Query|.01|.01|29-APR-15 10.00.00.000000 PM
37|1|214|266566|DB Locks|8.04|8.05|29-APR-15 10.00.00.000000 PM
37|1|214|266568|Other|.04|.04|29-APR-15 10.00.00.000000 PM
37|1|217|266565|Parallel Query|.12|.12|01-MAY-15 08.00.00.000000 AM
37|1|217|266566|DB Locks|7.84|7.85|01-MAY-15 08.00.00.000000 AM
37|1|217|266568|Other|.04|.04|01-MAY-15 08.00.00.000000 AM
37|1|217|266564|Global Cache|20.99|20.98|01-MAY-15 08.00.00.000000 AM
37|1|217|266567|DB Streams|0|0|01-MAY-15 08.00.00.000000 AM
37|1|218|266565|Parallel Query|.01|.01|01-MAY-15 10.00.00.000000 PM
37|1|218|266566|DB Locks|4.36|4.36|01-MAY-15 10.00.00.000000 PM
37|1|218|266568|Other|.04|.04|01-MAY-15 10.00.00.000000 PM
37|1|218|266564|Global Cache|10.49|10.47|01-MAY-15 10.00.00.000000 PM
37|1|218|266567|DB Streams|0|0|01-MAY-15 10.00.00.000000 PM
37|1|211|266565|Parallel Query|.11|.11|28-APR-15 08.00.00.000000 AM
37|1|211|266567|DB Streams|0|0|28-APR-15 08.00.00.000000 AM
37|1|211|266566|DB Locks|10.2|10.21|28-APR-15 08.00.00.000000 AM
37|1|211|266568|Other|.05|.04|28-APR-15 08.00.00.000000 AM
37|1|211|266564|Global Cache|26.77|26.75|28-APR-15 08.00.00.000000 AM
37|1|219|266568|Other|.04|.04|03-MAY-15 10.00.00.000000 PM
37|1|219|266567|DB Streams|0|0|03-MAY-15 10.00.00.000000 PM
37|1|219|266564|Global Cache|17.67|17.66|03-MAY-15 10.00.00.000000 PM
37|1|219|266565|Parallel Query|.01|.01|03-MAY-15 10.00.00.000000 PM
37|1|219|266566|DB Locks|7.1|7.11|03-MAY-15 10.00.00.000000 PM
37|1|215|266567|DB Streams|0|0|30-APR-15 08.00.00.000000 AM
37|1|215|266568|Other|.05|.04|30-APR-15 08.00.00.000000 AM
37|1|215|266566|DB Locks|9.65|9.66|30-APR-15 08.00.00.000000 AM
37|1|215|266564|Global Cache|26.31|26.28|30-APR-15 08.00.00.000000 AM
37|1|215|266565|Parallel Query|.16|.17|30-APR-15 08.00.00.000000 AM
37|1|225|266564|Global Cache|20.17|20.15|06-MAY-15 10.00.00.000000 PM
37|1|225|266567|DB Streams|0|0|06-MAY-15 10.00.00.000000 PM
37|1|225|266566|DB Locks|7.85|7.85|06-MAY-15 10.00.00.000000 PM
37|1|225|266568|Other|.04|.04|06-MAY-15 10.00.00.000000 PM
37|1|225|266565|Parallel Query|.01|0|06-MAY-15 10.00.00.000000 PM
37|1|230|266565|Parallel Query|.01|.01|10-MAY-15 10.00.00.000000 PM
37|1|230|266566|DB Locks|7.29|7.3|10-MAY-15 10.00.00.000000 PM
37|1|230|266564|Global Cache|18.74|18.72|10-MAY-15 10.00.00.000000 PM
37|1|230|266567|DB Streams|0|0|10-MAY-15 10.00.00.000000 PM
37|1|230|266568|Other|.03|.03|10-MAY-15 10.00.00.000000 PM
37|1|228|266568|Other|.04|.04|08-MAY-15 08.00.00.000000 AM
37|1|228|266564|Global Cache|23.04|23.02|08-MAY-15 08.00.00.000000 AM
37|1|228|266567|DB Streams|0|0|08-MAY-15 08.00.00.000000 AM
37|1|228|266565|Parallel Query|.12|.12|08-MAY-15 08.00.00.000000 AM
37|1|228|266566|DB Locks|8.47|8.48|08-MAY-15 08.00.00.000000 AM
37|1|229|266568|Other|.03|.03|08-MAY-15 10.00.00.000000 PM
37|1|229|266566|DB Locks|3.95|3.95|08-MAY-15 10.00.00.000000 PM
37|1|229|266567|DB Streams|0|0|08-MAY-15 10.00.00.000000 PM
37|1|229|266564|Global Cache|9.53|9.52|08-MAY-15 10.00.00.000000 PM
37|1|229|266565|Parallel Query|.01|.01|08-MAY-15 10.00.00.000000 PM
37|1|232|266567|DB Streams|0|0|11-MAY-15 10.00.00.000000 PM
37|1|232|266566|DB Locks|7.39|7.4|11-MAY-15 10.00.00.000000 PM
37|1|232|266564|Global Cache|18.73|18.72|11-MAY-15 10.00.00.000000 PM
37|1|232|266565|Parallel Query|.01|0|11-MAY-15 10.00.00.000000 PM
37|1|232|266568|Other|.02|.02|11-MAY-15 10.00.00.000000 PM
37|1|222|266566|DB Locks|9.72|9.73|05-MAY-15 08.00.00.000000 AM
37|1|222|266565|Parallel Query|.11|.11|05-MAY-15 08.00.00.000000 AM
37|1|222|266568|Other|.05|.04|05-MAY-15 08.00.00.000000 AM
37|1|222|266564|Global Cache|25.87|25.85|05-MAY-15 08.00.00.000000 AM
37|1|222|266567|DB Streams|0|0|05-MAY-15 08.00.00.000000 AM
37|1|227|266564|Global Cache|18.82|18.81|07-MAY-15 10.00.00.000000 PM
37|1|227|266565|Parallel Query|.01|0|07-MAY-15 10.00.00.000000 PM
37|1|227|266566|DB Locks|7.22|7.22|07-MAY-15 10.00.00.000000 PM
37|1|227|266567|DB Streams|0|0|07-MAY-15 10.00.00.000000 PM
37|1|227|266568|Other|.04|.04|07-MAY-15 10.00.00.000000 PM
37|1|223|266565|Parallel Query|.01|0|05-MAY-15 10.00.00.000000 PM
37|1|223|266566|DB Locks|6.65|6.65|05-MAY-15 10.00.00.000000 PM
37|1|223|266567|DB Streams|0|0|05-MAY-15 10.00.00.000000 PM
37|1|223|266564|Global Cache|16.65|16.64|05-MAY-15 10.00.00.000000 PM
37|1|223|266568|Other|.04|.04|05-MAY-15 10.00.00.000000 PM
37|1|231|266565|Parallel Query|.07|.08|11-MAY-15 08.00.00.000000 AM
37|1|231|266567|DB Streams|0|0|11-MAY-15 08.00.00.000000 AM
37|1|231|266568|Other|.03|.02|11-MAY-15 08.00.00.000000 AM
37|1|231|266564|Global Cache|25.04|25.02|11-MAY-15 08.00.00.000000 AM
37|1|231|266566|DB Locks|9.61|9.62|11-MAY-15 08.00.00.000000 AM
37|1|224|266564|Global Cache|25.91|25.89|06-MAY-15 08.00.00.000000 AM
37|1|224|266565|Parallel Query|.17|.17|06-MAY-15 08.00.00.000000 AM
37|1|224|266566|DB Locks|9.74|9.75|06-MAY-15 08.00.00.000000 AM
37|1|224|266567|DB Streams|0|0|06-MAY-15 08.00.00.000000 AM
37|1|224|266568|Other|.05|.04|06-MAY-15 08.00.00.000000 AM
37|1|226|266565|Parallel Query|.18|.18|07-MAY-15 08.00.00.000000 AM
37|1|226|266567|DB Streams|0|0|07-MAY-15 08.00.00.000000 AM
37|1|226|266564|Global Cache|25.88|25.86|07-MAY-15 08.00.00.000000 AM
37|1|226|266566|DB Locks|9.61|9.62|07-MAY-15 08.00.00.000000 AM
37|1|226|266568|Other|.05|.04|07-MAY-15 08.00.00.000000 AM
37|1|234|266566|DB Locks|7.27|7.28|13-MAY-15 10.00.00.000000 PM
37|1|234|266565|Parallel Query|.01|.01|13-MAY-15 10.00.00.000000 PM
37|1|234|266564|Global Cache|19.13|19.11|13-MAY-15 10.00.00.000000 PM
37|1|234|266567|DB Streams|0|0|13-MAY-15 10.00.00.000000 PM
37|1|234|266568|Other|.03|.02|13-MAY-15 10.00.00.000000 PM
37|1|236|266566|DB Locks|6.98|6.99|14-MAY-15 10.00.00.000000 PM
37|1|236|266564|Global Cache|18.23|18.22|14-MAY-15 10.00.00.000000 PM
37|1|236|266568|Other|.03|.03|14-MAY-15 10.00.00.000000 PM
37|1|236|266565|Parallel Query|.01|0|14-MAY-15 10.00.00.000000 PM
37|1|236|266567|DB Streams|0|0|14-MAY-15 10.00.00.000000 PM
37|1|239|266564|Global Cache|19.34|19.32|17-MAY-15 10.00.00.000000 PM
37|1|239|266566|DB Locks|7.38|7.39|17-MAY-15 10.00.00.000000 PM
37|1|239|266568|Other|.02|.02|17-MAY-15 10.00.00.000000 PM
37|1|239|266565|Parallel Query|.01|0|17-MAY-15 10.00.00.000000 PM
37|1|239|266567|DB Streams|0|0|17-MAY-15 10.00.00.000000 PM
37|1|235|266564|Global Cache|23.59|23.57|14-MAY-15 08.00.00.000000 AM
37|1|235|266567|DB Streams|0|0|14-MAY-15 08.00.00.000000 AM
37|1|235|266568|Other|.03|.02|14-MAY-15 08.00.00.000000 AM
37|1|235|266565|Parallel Query|.12|.12|14-MAY-15 08.00.00.000000 AM
37|1|235|266566|DB Locks|8.74|8.75|14-MAY-15 08.00.00.000000 AM
37|1|240|266567|DB Streams|0|0|18-MAY-15 08.00.00.000000 AM
37|1|240|266566|DB Locks|9.64|9.65|18-MAY-15 08.00.00.000000 AM
37|1|240|266565|Parallel Query|.14|.14|18-MAY-15 08.00.00.000000 AM
37|1|240|266568|Other|.03|.02|18-MAY-15 08.00.00.000000 AM
37|1|240|266564|Global Cache|25.55|25.53|18-MAY-15 08.00.00.000000 AM
37|1|241|266567|DB Streams|0|0|18-MAY-15 10.00.00.000000 PM
37|1|241|266565|Parallel Query|.01|0|18-MAY-15 10.00.00.000000 PM
37|1|241|266564|Global Cache|18.96|18.94|18-MAY-15 10.00.00.000000 PM
37|1|241|266566|DB Locks|7.41|7.41|18-MAY-15 10.00.00.000000 PM
37|1|241|266568|Other|.02|.02|18-MAY-15 10.00.00.000000 PM
37|1|238|266568|Other|.02|.02|15-MAY-15 10.00.00.000000 PM
37|1|238|266567|DB Streams|0|0|15-MAY-15 10.00.00.000000 PM
37|1|238|266564|Global Cache|9.3|9.3|15-MAY-15 10.00.00.000000 PM
37|1|238|266566|DB Locks|3.91|3.91|15-MAY-15 10.00.00.000000 PM
37|1|238|266565|Parallel Query|.01|.01|15-MAY-15 10.00.00.000000 PM
37|1|237|266566|DB Locks|8.26|8.27|15-MAY-15 08.00.00.000000 AM
37|1|237|266567|DB Streams|0|0|15-MAY-15 08.00.00.000000 AM
37|1|237|266568|Other|.03|.02|15-MAY-15 08.00.00.000000 AM
37|1|237|266565|Parallel Query|.05|.06|15-MAY-15 08.00.00.000000 AM
37|1|237|266564|Global Cache|22.64|22.62|15-MAY-15 08.00.00.000000 AM
37|1|243|266566|DB Locks|7.7|7.71|19-MAY-15 10.00.00.000000 PM
37|1|243|266568|Other|.02|.02|19-MAY-15 10.00.00.000000 PM
37|1|243|266567|DB Streams|0|0|19-MAY-15 10.00.00.000000 PM
37|1|243|266565|Parallel Query|.01|0|19-MAY-15 10.00.00.000000 PM
37|1|243|266564|Global Cache|20.68|20.66|19-MAY-15 10.00.00.000000 PM
37|1|245|266568|Other|.03|.02|20-MAY-15 10.00.00.000000 PM
37|1|245|266565|Parallel Query|.01|0|20-MAY-15 10.00.00.000000 PM
37|1|245|266566|DB Locks|7.86|7.87|20-MAY-15 10.00.00.000000 PM
37|1|245|266567|DB Streams|0|0|20-MAY-15 10.00.00.000000 PM
37|1|245|266564|Global Cache|21.35|21.33|20-MAY-15 10.00.00.000000 PM
37|1|246|266566|DB Locks|9.36|9.36|21-MAY-15 08.00.00.000000 AM
37|1|246|266564|Global Cache|25.95|25.93|21-MAY-15 08.00.00.000000 AM
37|1|246|266565|Parallel Query|.12|.12|21-MAY-15 08.00.00.000000 AM
37|1|246|266567|DB Streams|0|0|21-MAY-15 08.00.00.000000 AM
37|1|246|266568|Other|.03|.02|21-MAY-15 08.00.00.000000 AM
37|1|252|266567|DB Streams|0|0|25-MAY-15 10.00.00.000000 PM
37|1|252|266566|DB Locks|7.36|7.34|25-MAY-15 10.00.00.000000 PM
37|1|252|266568|Other|.02|.02|25-MAY-15 10.00.00.000000 PM
37|1|252|266564|Global Cache|19.24|19.29|25-MAY-15 10.00.00.000000 PM
37|1|252|266565|Parallel Query|.01|0|25-MAY-15 10.00.00.000000 PM
37|1|242|266565|Parallel Query|.16|.17|19-MAY-15 08.00.00.000000 AM
37|1|242|266566|DB Locks|9.92|9.93|19-MAY-15 08.00.00.000000 AM
37|1|242|266567|DB Streams|0|0|19-MAY-15 08.00.00.000000 AM
37|1|242|266568|Other|.03|.02|19-MAY-15 08.00.00.000000 AM
37|1|242|266564|Global Cache|27|26.98|19-MAY-15 08.00.00.000000 AM
37|1|247|266567|DB Streams|0|0|21-MAY-15 10.00.00.000000 PM
37|1|247|266568|Other|.03|.02|21-MAY-15 10.00.00.000000 PM
37|1|247|266565|Parallel Query|.01|0|21-MAY-15 10.00.00.000000 PM
37|1|247|266566|DB Locks|7.55|7.55|21-MAY-15 10.00.00.000000 PM
37|1|247|266564|Global Cache|20.66|20.64|21-MAY-15 10.00.00.000000 PM
37|1|251|266565|Parallel Query|.05|.05|25-MAY-15 08.00.00.000000 AM
37|1|251|266568|Other|.03|.02|25-MAY-15 08.00.00.000000 AM
37|1|251|266566|DB Locks|5.29|5.29|25-MAY-15 08.00.00.000000 AM
37|1|251|266567|DB Streams|0|0|25-MAY-15 08.00.00.000000 AM
37|1|251|266564|Global Cache|13.27|13.26|25-MAY-15 08.00.00.000000 AM
37|1|249|266565|Parallel Query|.01|.01|22-MAY-15 10.00.00.000000 PM
37|1|249|266567|DB Streams|0|0|22-MAY-15 10.00.00.000000 PM
37|1|249|266566|DB Locks|3.86|3.86|22-MAY-15 10.00.00.000000 PM
37|1|249|266564|Global Cache|9.45|9.44|22-MAY-15 10.00.00.000000 PM
37|1|249|266568|Other|.02|.02|22-MAY-15 10.00.00.000000 PM
37|1|250|266565|Parallel Query|.01|0|24-MAY-15 10.00.00.000000 PM
37|1|250|266568|Other|.02|.02|24-MAY-15 10.00.00.000000 PM
37|1|250|266566|DB Locks|6.81|6.81|24-MAY-15 10.00.00.000000 PM
37|1|250|266567|DB Streams|0|0|24-MAY-15 10.00.00.000000 PM
37|1|250|266564|Global Cache|17.94|17.93|24-MAY-15 10.00.00.000000 PM
37|1|248|266567|DB Streams|0|0|22-MAY-15 08.00.00.000000 AM
37|1|248|266564|Global Cache|23.42|23.4|22-MAY-15 08.00.00.000000 AM
37|1|248|266568|Other|.03|.02|22-MAY-15 08.00.00.000000 AM
37|1|248|266566|DB Locks|8.49|8.5|22-MAY-15 08.00.00.000000 AM
37|1|248|266565|Parallel Query|.1|.1|22-MAY-15 08.00.00.000000 AM
37|1|244|266564|Global Cache|26.87|26.85|20-MAY-15 08.00.00.000000 AM
37|1|244|266568|Other|.03|.02|20-MAY-15 08.00.00.000000 AM
37|1|244|266565|Parallel Query|.12|.12|20-MAY-15 08.00.00.000000 AM
37|1|244|266567|DB Streams|0|0|20-MAY-15 08.00.00.000000 AM
37|1|244|266566|DB Locks|9.63|9.64|20-MAY-15 08.00.00.000000 AM
37|1|261|266568|Other|.01|.01|31-MAY-15 10.00.00.000000 PM
37|1|261|266564|Global Cache|18.7|18.68|31-MAY-15 10.00.00.000000 PM
37|1|261|266565|Parallel Query|.03|.04|31-MAY-15 10.00.00.000000 PM
37|1|261|266566|DB Locks|7.49|7.5|31-MAY-15 10.00.00.000000 PM
37|1|261|266567|DB Streams|0|0|31-MAY-15 10.00.00.000000 PM
37|1|254|266565|Parallel Query|.01|0|26-MAY-15 10.00.00.000000 PM
37|1|254|266564|Global Cache|19.47|19.5|26-MAY-15 10.00.00.000000 PM
37|1|254|266566|DB Locks|7.41|7.4|26-MAY-15 10.00.00.000000 PM
37|1|254|266567|DB Streams|0|0|26-MAY-15 10.00.00.000000 PM
37|1|254|266568|Other|.02|.02|26-MAY-15 10.00.00.000000 PM
37|1|256|266564|Global Cache|20.25|20.23|27-MAY-15 10.00.00.000000 PM
37|1|256|266568|Other|0|0|27-MAY-15 10.00.00.000000 PM
37|1|256|266565|Parallel Query|.01|0|27-MAY-15 10.00.00.000000 PM
37|1|256|266566|DB Locks|7.75|7.76|27-MAY-15 10.00.00.000000 PM
37|1|256|266567|DB Streams|0|0|27-MAY-15 10.00.00.000000 PM
37|1|257|266567|DB Streams|0|0|28-MAY-15 08.00.00.000000 AM
37|1|257|266565|Parallel Query|.12|.12|28-MAY-15 08.00.00.000000 AM
37|1|257|266566|DB Locks|9.57|9.58|28-MAY-15 08.00.00.000000 AM
37|1|257|266568|Other|0|0|28-MAY-15 08.00.00.000000 AM
37|1|257|266564|Global Cache|26.24|26.22|28-MAY-15 08.00.00.000000 AM
37|1|258|266567|DB Streams|0|0|28-MAY-15 10.00.00.000000 PM
37|1|258|266566|DB Locks|7.47|7.48|28-MAY-15 10.00.00.000000 PM
37|1|258|266568|Other|.01|.01|28-MAY-15 10.00.00.000000 PM
37|1|258|266564|Global Cache|19.72|19.71|28-MAY-15 10.00.00.000000 PM
37|1|258|266565|Parallel Query|.04|.04|28-MAY-15 10.00.00.000000 PM
37|1|259|266566|DB Locks|8.85|8.86|29-MAY-15 08.00.00.000000 AM
37|1|259|266564|Global Cache|24.18|24.16|29-MAY-15 08.00.00.000000 AM
37|1|259|266567|DB Streams|0|0|29-MAY-15 08.00.00.000000 AM
37|1|259|266568|Other|0|0|29-MAY-15 08.00.00.000000 AM
37|1|259|266565|Parallel Query|.12|.12|29-MAY-15 08.00.00.000000 AM
37|1|255|266567|DB Streams|0|0|27-MAY-15 08.00.00.000000 AM
37|1|255|266568|Other|.03|.02|27-MAY-15 08.00.00.000000 AM
37|1|255|266564|Global Cache|27.93|27.91|27-MAY-15 08.00.00.000000 AM
37|1|255|266566|DB Locks|10.08|10.09|27-MAY-15 08.00.00.000000 AM
37|1|255|266565|Parallel Query|.19|.19|27-MAY-15 08.00.00.000000 AM
37|1|260|266565|Parallel Query|.01|.01|29-MAY-15 10.00.00.000000 PM
37|1|260|266566|DB Locks|4.16|4.17|29-MAY-15 10.00.00.000000 PM
37|1|260|266567|DB Streams|0|0|29-MAY-15 10.00.00.000000 PM
37|1|260|266568|Other|.01|.01|29-MAY-15 10.00.00.000000 PM
37|1|260|266564|Global Cache|9.81|9.8|29-MAY-15 10.00.00.000000 PM
37|1|253|266564|Global Cache|27.59|27.59|26-MAY-15 08.00.00.000000 AM
37|1|253|266565|Parallel Query|.06|.05|26-MAY-15 08.00.00.000000 AM
37|1|253|266566|DB Locks|10.23|10.25|26-MAY-15 08.00.00.000000 AM
37|1|253|266568|Other|.03|.02|26-MAY-15 08.00.00.000000 AM
37|1|253|266567|DB Streams|0|0|26-MAY-15 08.00.00.000000 AM
37|1|262|266565|Parallel Query|.23|.23|01-JUN-15 08.00.00.000000 AM
37|1|262|266567|DB Streams|0|0|01-JUN-15 08.00.00.000000 AM
37|1|262|266568|Other|0|0|01-JUN-15 08.00.00.000000 AM
37|1|262|266564|Global Cache|25.63|25.61|01-JUN-15 08.00.00.000000 AM
37|1|262|266566|DB Locks|9.81|9.82|01-JUN-15 08.00.00.000000 AM
37|1|263|266567|DB Streams|0|0|01-JUN-15 10.00.00.000000 PM
37|1|263|266568|Other|0|0|01-JUN-15 10.00.00.000000 PM
37|1|263|266564|Global Cache|18.41|18.4|01-JUN-15 10.00.00.000000 PM
37|1|263|266566|DB Locks|7.47|7.48|01-JUN-15 10.00.00.000000 PM
37|1|263|266565|Parallel Query|.02|.02|01-JUN-15 10.00.00.000000 PM
37|1|274|266565|Parallel Query|.01|0|08-JUN-15 10.00.00.000000 PM
37|1|274|266568|Other|0|0|08-JUN-15 10.00.00.000000 PM
37|1|274|266566|DB Locks|7.34|7.35|08-JUN-15 10.00.00.000000 PM
37|1|274|266564|Global Cache|18.69|18.68|08-JUN-15 10.00.00.000000 PM
37|1|274|266567|DB Streams|0|0|08-JUN-15 10.00.00.000000 PM
37|1|266|266566|DB Locks|9.49|9.5|03-JUN-15 08.00.00.000000 AM
37|1|266|266567|DB Streams|0|0|03-JUN-15 08.00.00.000000 AM
37|1|266|266568|Other|0|0|03-JUN-15 08.00.00.000000 AM
37|1|266|266564|Global Cache|24.84|24.82|03-JUN-15 08.00.00.000000 AM
37|1|266|266565|Parallel Query|.16|.16|03-JUN-15 08.00.00.000000 AM
37|1|267|266564|Global Cache|19.13|19.11|03-JUN-15 10.00.00.000000 PM
37|1|267|266565|Parallel Query|.03|.04|03-JUN-15 10.00.00.000000 PM
37|1|267|266567|DB Streams|0|0|03-JUN-15 10.00.00.000000 PM
37|1|267|266566|DB Locks|7.31|7.32|03-JUN-15 10.00.00.000000 PM
37|1|267|266568|Other|0|0|03-JUN-15 10.00.00.000000 PM
37|1|272|266565|Parallel Query|.01|.01|07-JUN-15 10.00.00.000000 PM
37|1|272|266566|DB Locks|7.46|7.47|07-JUN-15 10.00.00.000000 PM
37|1|272|266567|DB Streams|0|0|07-JUN-15 10.00.00.000000 PM
37|1|272|266564|Global Cache|18.97|18.96|07-JUN-15 10.00.00.000000 PM
37|1|272|266568|Other|.01|.01|07-JUN-15 10.00.00.000000 PM
37|1|269|266567|DB Streams|0|0|04-JUN-15 10.00.00.000000 PM
37|1|269|266568|Other|.01|.01|04-JUN-15 10.00.00.000000 PM
37|1|269|266565|Parallel Query|.01|.01|04-JUN-15 10.00.00.000000 PM
37|1|269|266564|Global Cache|19.1|19.09|04-JUN-15 10.00.00.000000 PM
37|1|269|266566|DB Locks|7.31|7.32|04-JUN-15 10.00.00.000000 PM
37|1|273|266567|DB Streams|0|0|08-JUN-15 08.00.00.000000 AM
37|1|273|266568|Other|0|0|08-JUN-15 08.00.00.000000 AM
37|1|273|266564|Global Cache|24.89|24.87|08-JUN-15 08.00.00.000000 AM
37|1|273|266565|Parallel Query|.07|.07|08-JUN-15 08.00.00.000000 AM
37|1|273|266566|DB Locks|9.54|9.55|08-JUN-15 08.00.00.000000 AM
37|1|271|266566|DB Locks|4.14|4.14|05-JUN-15 10.00.00.000000 PM
37|1|271|266567|DB Streams|0|0|05-JUN-15 10.00.00.000000 PM
37|1|271|266565|Parallel Query|.01|.01|05-JUN-15 10.00.00.000000 PM
37|1|271|266564|Global Cache|10.17|10.16|05-JUN-15 10.00.00.000000 PM
37|1|271|266568|Other|.01|.01|05-JUN-15 10.00.00.000000 PM
37|1|270|266564|Global Cache|21.79|21.77|05-JUN-15 08.00.00.000000 AM
37|1|270|266567|DB Streams|0|0|05-JUN-15 08.00.00.000000 AM
37|1|270|266565|Parallel Query|.12|.12|05-JUN-15 08.00.00.000000 AM
37|1|270|266566|DB Locks|8.13|8.13|05-JUN-15 08.00.00.000000 AM
37|1|270|266568|Other|0|0|05-JUN-15 08.00.00.000000 AM
37|1|265|266565|Parallel Query|.01|0|02-JUN-15 10.00.00.000000 PM
37|1|265|266567|DB Streams|0|0|02-JUN-15 10.00.00.000000 PM
37|1|265|266568|Other|0|.01|02-JUN-15 10.00.00.000000 PM
37|1|265|266564|Global Cache|19.01|18.99|02-JUN-15 10.00.00.000000 PM
