site_id|config_id|run_id|stat_id|stat_name|stat_read_data|stat_req_per_sec_r|stat_data_per_sec_r|stat_write_data|stat_req_per_sec_w|stat_data_per_sec_w|stat_sm_rd|stat_lg_rd|start_time
37|1|148|266309|Control File|276250000|22.17|39275|23750000|2.11|3300|.29|9.592|16-MAR-15 08.00.00.000000 AM
37|1|148|266306|Log File|1988125000|3.34|283018.75|3949375000|910.2|562437.5|2.26|20.168|16-MAR-15 08.00.00.000000 AM
37|1|148|266307|Archive Log|0|0|0|1983125000|2.83|282450|||16-MAR-15 08.00.00.000000 AM
37|1|148|266310|TOTAL|181875000000|14278.11|26102425|12419375000|1792.32|1768737.5|2.28|201.876|16-MAR-15 08.00.00.000000 AM
37|1|147|266305|Data File|94838125000|9561.2|13565325|3401875000|508.99|484293.75|3.02|323.905|16-MAR-15 10.00.00.000000 PM
37|1|147|266306|Log File|1229375000|1.83|175093.75|2381875000|578.96|339206.25|2.87|18.053|16-MAR-15 10.00.00.000000 PM
37|1|147|268724|Other|50000|.01|0|0|0|0|3.99||16-MAR-15 10.00.00.000000 PM
37|1|147|266308|Temp File|38125000|4.1|5325|828125000|16.19|117900|.26|3.873|16-MAR-15 10.00.00.000000 PM
37|1|147|266307|Archive Log|25000000000|9.4|3670718.75|1217500000|1.73|173406.25|23.4|1383.967|16-MAR-15 10.00.00.000000 PM
37|1|147|283087|Data File Incremental Backup|4500000|.79|600|0|0|0|2.72||16-MAR-15 10.00.00.000000 PM
37|1|147|266310|TOTAL|121728125000|9598.69|17593825|7880000000|1108.26|1122268.75|3.01|394.157|16-MAR-15 10.00.00.000000 PM
37|1|147|266309|Control File|1245625000|22.1|177312.5|53093750|2.39|7456.25|.23|16.024|16-MAR-15 10.00.00.000000 PM
37|1|140|266308|Temp File|31900000|5.26|4443.75|764375000|16.74|108568.75|.37|8.21|10-MAR-15 08.00.00.000000 AM
37|1|140|266307|Archive Log|0|0|0|1897500000|2.7|269518.75|||10-MAR-15 08.00.00.000000 AM
37|1|140|266305|Data File|116446250000|10447.42|16696625|5764375000|889.71|819118.75|3.75|343.329|10-MAR-15 08.00.00.000000 AM
37|1|140|266306|Log File|1900625000|3.11|270056.25|3669375000|868.79|521481.25|2.71|20.382|10-MAR-15 08.00.00.000000 AM
37|1|140|266309|Control File|405625000|14.81|57468.75|24375000|2.17|3381.25|.35|8.202|10-MAR-15 08.00.00.000000 AM
37|1|140|266310|TOTAL|118289375000|10470.6|17028587.5|12118125000|1780.1|1722075|3.74|332.207|10-MAR-15 08.00.00.000000 AM
37|1|153|266305|Data File|162089375000|8815.12|23357150|3867500000|574.29|550343.75|4.5|345.152|18-MAR-15 10.00.00.000000 PM
37|1|153|268724|Other|0|0|0|0|0|0|1.61||18-MAR-15 10.00.00.000000 PM
37|1|153|266307|Archive Log|11312500|.2|1562.5|1370000000|1.95|194787.5|6.1|204.8|18-MAR-15 10.00.00.000000 PM
37|1|153|283087|Data File Incremental Backup|4400000|.79|600|0|0|0|1.12||18-MAR-15 10.00.00.000000 PM
37|1|153|266308|Temp File|69568750|3.64|9712.5|789375000|14.71|112325|.48|3.64|18-MAR-15 10.00.00.000000 PM
37|1|153|266309|Control File|1616250000|26.41|229781.25|65562500|2.35|9300|.25|6.457|18-MAR-15 10.00.00.000000 PM
37|1|153|266306|Log File|1553750000|2.27|221025|2684375000|637.03|381918.75|3.43|18.452|18-MAR-15 10.00.00.000000 PM
37|1|153|266310|TOTAL|165544375000|8847.7|23801225|8775625000|1230.33|1248712.5|4.49|329.453|18-MAR-15 10.00.00.000000 PM
37|1|149|266305|Data File|110197500000|11280.54|15765812.5|3725000000|566.01|530137.5|3.41|295.725|17-MAR-15 01.00.00.000000 AM
37|1|149|266310|TOTAL|112298750000|11307.96|16134325|8825625000|1258.46|1255693.75|3.4|285.433|17-MAR-15 01.00.00.000000 AM
37|1|149|266306|Log File|1414375000|2.08|201600|2715000000|669.89|386437.5|3.42|18.438|17-MAR-15 01.00.00.000000 AM
37|1|149|266308|Temp File|53075000|4.83|7412.5|916875000|18.16|130375|.91|25.726|17-MAR-15 01.00.00.000000 AM
37|1|149|266307|Archive Log|12500|.02|0|1412500000|2.02|201331.25|9.11||17-MAR-15 01.00.00.000000 AM
37|1|149|266309|Control File|1121250000|20.47|159500|52656250|2.38|7412.5|.23|7.062|17-MAR-15 01.00.00.000000 AM
37|1|149|283087|Data File Incremental Backup|1700000|.32|200|0|0|0|.41||17-MAR-15 01.00.00.000000 AM
37|1|150|266305|Data File|107829375000|9991.84|15503837.5|3406250000|517|484243.75|2.41|345.716|17-MAR-15 10.00.00.000000 PM
37|1|150|266306|Log File|1187500000|1.78|168737.5|2308750000|572.41|328256.25|3.12|18.002|17-MAR-15 10.00.00.000000 PM
37|1|150|266308|Temp File|32750000|3.81|4550|791875000|15.35|112562.5|.25|7.132|17-MAR-15 10.00.00.000000 PM
37|1|150|266307|Archive Log|68750|.19|12.5|1161875000|1.66|165262.5|11.34||17-MAR-15 10.00.00.000000 PM
37|1|150|266309|Control File|1435625000|23.53|204343.75|61575000|2.4|8687.5|.22|6.198|17-MAR-15 10.00.00.000000 PM
37|1|150|266310|TOTAL|110537500000|10021.17|15881493.75|7730625000|1108.81|1099050|2.41|331.062|17-MAR-15 10.00.00.000000 PM
37|1|150|283087|Data File Incremental Backup|1900000|.34|300|0|0|0|.41||17-MAR-15 10.00.00.000000 PM
37|1|150|268724|Other|0|0|0|0|0|0|3||17-MAR-15 10.00.00.000000 PM
37|1|152|266309|Control File|231875000|17.96|32725|24237500|2.15|3356.25|.31|9.881|18-MAR-15 08.00.00.000000 AM
37|1|152|266308|Temp File|565837500|17.9|80425|1108125000|22.57|157493.75|1.13|6.213|18-MAR-15 08.00.00.000000 AM
37|1|152|266307|Archive Log|0|0|0|1966250000|2.8|279562.5|||18-MAR-15 08.00.00.000000 AM
37|1|152|266305|Data File|113856250000|12603.41|16431018.75|5466250000|825.15|777275|2.67|223.036|18-MAR-15 08.00.00.000000 AM
37|1|152|266306|Log File|1968750000|3.22|280150|3901250000|946.63|554881.25|2.62|19.86|18-MAR-15 08.00.00.000000 AM
37|1|152|266310|TOTAL|116456250000|12642.48|16824325|12463125000|1799.3|1772581.25|2.66|215.55|18-MAR-15 08.00.00.000000 AM
37|1|154|266310|TOTAL|126920625000|12692.16|18378587.5|12205000000|1736.02|1735568.75|2.35|243.768|19-MAR-15 08.00.00.000000 AM
37|1|154|266307|Archive Log|0|0|0|1998125000|2.84|284131.25|||19-MAR-15 08.00.00.000000 AM
37|1|154|266306|Log File|2017500000|2.95|286931.25|3980000000|901.1|566137.5|3.71|19.72|19-MAR-15 08.00.00.000000 AM
37|1|154|266308|Temp File|49468750|4.42|6875|781250000|15.45|110762.5|.46|4.743|19-MAR-15 08.00.00.000000 AM
37|1|154|266305|Data File|125119375000|12664.89|18049043.75|5423750000|814.56|771306.25|2.36|250.338|19-MAR-15 08.00.00.000000 AM
37|1|154|266309|Control File|252500000|19.9|35762.5|23275000|2.07|3218.75|.31|8.397|19-MAR-15 08.00.00.000000 AM
37|1|155|266305|Data File|172429375000|8216.89|24388268.75|3566250000|541.11|507250|4.03|345.554|19-MAR-15 10.00.00.000000 PM
37|1|155|266310|TOTAL|176354375000|8255.05|24873481.25|7701875000|1115.69|1095256.25|4.01|334.312|19-MAR-15 10.00.00.000000 PM
37|1|155|266309|Control File|2088750000|32.79|297250|88143750|2.41|12412.5|.23|10.759|19-MAR-15 10.00.00.000000 PM
37|1|155|266308|Temp File|31325000|3.23|4356.25|713750000|13.98|101531.25|.28|8.264|19-MAR-15 10.00.00.000000 PM
37|1|155|283087|Data File Incremental Backup|4500000|.79|600|0|0|0|1.44||19-MAR-15 10.00.00.000000 PM
37|1|155|266306|Log File|1160000000|1.68|164993.75|2204375000|556.58|313493.75|4.79|18.644|19-MAR-15 10.00.00.000000 PM
37|1|155|266307|Archive Log|606875000|.4|86325|1119375000|1.59|159318.75|658.04|1045.37|19-MAR-15 10.00.00.000000 PM
37|1|155|268724|Other|0|0|0|70000000|.1|10050|3.77||19-MAR-15 10.00.00.000000 PM
37|1|156|266305|Data File|121681250000|11637.1|17408575|4734375000|716.28|672962.5|3.06|293.911|20-MAR-15 08.00.00.000000 AM
37|1|156|266309|Control File|246250000|19.38|34881.25|24206250|2.15|3362.5|.3|8.395|20-MAR-15 08.00.00.000000 AM
37|1|156|266310|TOTAL|123173750000|11662.78|17681562.5|10341250000|1561.44|1469837.5|3.06|286.099|20-MAR-15 08.00.00.000000 AM
37|1|156|266306|Log File|1651250000|2.52|234506.25|3305625000|827.5|469837.5|3.36|19.245|20-MAR-15 08.00.00.000000 AM
37|1|156|266308|Temp File|25856250|3.78|3606.25|631875000|13.16|89612.5|.35|7.56|20-MAR-15 08.00.00.000000 AM
37|1|156|266307|Archive Log|0|0|0|1648125000|2.34|234081.25|||20-MAR-15 08.00.00.000000 AM
37|1|157|266305|Data File|166999375000|4724.88|23921987.5|2669375000|415.69|380137.5|5.73|601.526|20-MAR-15 10.00.00.000000 PM
37|1|157|266306|Log File|660000000|.95|93968.75|1361250000|353.25|193725|3.5|17.831|20-MAR-15 10.00.00.000000 PM
37|1|157|278731|Data File Copy|510000000000|187.18|74543500|0|0|0|727.89|1.437|20-MAR-15 10.00.00.000000 PM
37|1|157|266309|Control File|543125000|15.2|77175|23531250|2.09|3268.75|.26|4.923|20-MAR-15 10.00.00.000000 PM
37|1|157|266310|TOTAL|264175625000|4777.21|37626300|4951250000|776.75|704781.25|5.72|442.134|20-MAR-15 10.00.00.000000 PM
37|1|157|266307|Archive Log|0|0|0|657500000|.94|93562.5|||20-MAR-15 10.00.00.000000 PM
37|1|157|266308|Temp File|10737500|1.08|1487.5|238125000|4.78|34106.25|.4|9.213|20-MAR-15 10.00.00.000000 PM
37|1|158|283087|Data File Incremental Backup|5400000|.95|800|0|0|0|1.65||22-MAR-15 10.00.00.000000 PM
37|1|158|266309|Control File|1951250000|26.23|277393.75|64225000|2.61|9018.75|.27|16.742|22-MAR-15 10.00.00.000000 PM
37|1|158|268724|Other|0|0|0|0|0|0|3.44||22-MAR-15 10.00.00.000000 PM
37|1|158|266307|Archive Log|6705000000|2.61|954212.5|1183750000|1.69|168550|70.56|1207.407|22-MAR-15 10.00.00.000000 PM
37|1|158|266308|Temp File|30556250|3.33|4243.75|811875000|15.43|115743.75|.32|5.013|22-MAR-15 10.00.00.000000 PM
37|1|158|266310|TOTAL|190847500000|9425.04|27050900|7885625000|1122.57|1122368.75|3.31|323.978|22-MAR-15 10.00.00.000000 PM
37|1|158|266305|Data File|181552500000|9390.87|25659900|3455625000|508.59|491662.5|3.31|313.128|22-MAR-15 10.00.00.000000 PM
37|1|158|266306|Log File|1185625000|1.95|168800|2371875000|594.25|337387.5|2.46|18.435|22-MAR-15 10.00.00.000000 PM
37|1|159|266306|Log File|1980625000|3.35|281662.5|3992500000|955.91|567637.5|2.64|20.323|23-MAR-15 08.00.00.000000 AM
37|1|159|266308|Temp File|26068750|3.99|3625|860625000|16.76|122262.5|.7|8.78|23-MAR-15 08.00.00.000000 AM
37|1|159|266305|Data File|138279375000|13612.72|20031450|5848750000|886.17|831668.75|2.39|272.937|23-MAR-15 08.00.00.000000 AM
37|1|159|266309|Control File|191875000|14.43|27168.75|24218750|2.15|3368.75|.29|9.088|23-MAR-15 08.00.00.000000 AM
37|1|159|266310|TOTAL|139523750000|13634.49|20343925|12704375000|1863.79|1805887.5|2.39|265.969|23-MAR-15 08.00.00.000000 AM
37|1|159|266307|Archive Log|0|0|0|1975625000|2.81|280931.25|||23-MAR-15 08.00.00.000000 AM
37|1|160|266308|Temp File|28112500|3.18|3962.5|737500000|14.18|104693.75|.26|3.946|23-MAR-15 10.00.00.000000 PM
37|1|160|266307|Archive Log|62500|.19|6.25|1193750000|1.7|169956.25|11.49||23-MAR-15 10.00.00.000000 PM
37|1|160|266309|Control File|1443125000|22.63|204993.75|52831250|2.41|7481.25|.24|6.766|23-MAR-15 10.00.00.000000 PM
37|1|160|283087|Data File Incremental Backup|2500000|.46|300|0|0|0|1.13||23-MAR-15 10.00.00.000000 PM
37|1|160|268724|Other|0|0|0|0|0|0|4.33||23-MAR-15 10.00.00.000000 PM
37|1|160|266305|Data File|86110625000|9671.32|12393893.75|3446875000|513.59|490118.75|3.29|405.933|23-MAR-15 10.00.00.000000 PM
37|1|160|266310|TOTAL|88895000000|9699.12|12776818.75|7821875000|1129.19|1112243.75|3.29|389.866|23-MAR-15 10.00.00.000000 PM
37|1|160|266306|Log File|1221875000|1.77|173937.5|2390000000|597.3|339987.5|3.58|18.04|23-MAR-15 10.00.00.000000 PM
37|1|151|266305|Data File|140625000000|15282.24|20516412.5|5609375000|860.98|797812.5|2.69|264.209|17-MAR-15 08.00.00.000000 AM
37|1|151|266309|Control File|191875000|14.36|27075|24125000|2.15|3356.25|.29|9.689|17-MAR-15 08.00.00.000000 AM
37|1|151|266308|Temp File|36856250|5.32|5125|776250000|16.64|110462.5|.38|12.54|17-MAR-15 08.00.00.000000 AM
37|1|151|266306|Log File|1991875000|3.1|283256.25|3966875000|922.34|563968.75|3.15|19.964|17-MAR-15 08.00.00.000000 AM
37|1|151|266307|Archive Log|0|0|0|1989375000|2.83|282912.5|||17-MAR-15 08.00.00.000000 AM
37|1|151|266310|TOTAL|143125000000|15305.03|20831843.75|12366250000|1804.94|1758525|2.69|258.125|17-MAR-15 08.00.00.000000 AM
37|1|163|266306|Log File|1924375000|3.03|273587.5|3730625000|908.41|530875|2.72|19.37|25-MAR-15 08.00.00.000000 AM
37|1|163|266305|Data File|106296250000|11797.86|15224187.5|5085000000|764.72|723656.25|2.39|235.395|25-MAR-15 08.00.00.000000 AM
37|1|163|266309|Control File|190625000|14.37|27106.25|24193750|2.15|3343.75|.3|8.608|25-MAR-15 08.00.00.000000 AM
37|1|163|266308|Temp File|31387500|4.19|4362.5|751250000|15.33|106962.5|.39|7.92|25-MAR-15 08.00.00.000000 AM
37|1|163|266310|TOTAL|107596875000|11819.45|15529237.5|11510625000|1693.33|1637818.75|2.38|228.874|25-MAR-15 08.00.00.000000 AM
37|1|163|266307|Archive Log|0|0|0|1918750000|2.73|272968.75|||25-MAR-15 08.00.00.000000 AM
37|1|166|284440|Flashback Log|131250|.01|12.5|813750000|3.45|115937.5|5.93||27-MAR-15 10.00.00.000000 PM
37|1|166|266305|Data File|69216875000|3171.51|9875406.25|1013125000|151.33|144006.25|12.9|1264.759|27-MAR-15 10.00.00.000000 PM
37|1|166|268724|Other|85714|.01|0|85714|.02|0|.94||27-MAR-15 10.00.00.000000 PM
37|1|166|266306|Log File|1129375000|1.62|160937.5|788750000|242.56|112106.25|2.58|16.224|27-MAR-15 10.00.00.000000 PM
37|1|166|293579|Data Pump Dump File|9600000|.08|1300|0|0|0|9.5|7.94|27-MAR-15 10.00.00.000000 PM
37|1|166|266310|TOTAL|70943750000|3191.75|10121068.75|3266250000|403.9|464631.25|12.82|1163.119|27-MAR-15 10.00.00.000000 PM
37|1|166|266307|Archive Log|0|0|0|384375000|.55|54537.5|||27-MAR-15 10.00.00.000000 PM
37|1|166|266308|Temp File|66962500|1.27|9375|243750000|3.95|34812.5|.55|1.327|27-MAR-15 10.00.00.000000 PM
37|1|166|266309|Control File|578125000|17.34|82406.25|23131250|2.06|3193.75|.14|2.919|27-MAR-15 10.00.00.000000 PM
37|1|167|266308|Temp File|41793750|4.88|5812.5|39143750|4.13|5456.25|.29|7.91|29-MAR-15 10.00.00.000000 PM
37|1|167|266307|Archive Log|18448750000|6.87|2659437.5|1320625000|1.88|187918.75|45.73|1426.693|29-MAR-15 10.00.00.000000 PM
37|1|167|266310|TOTAL|202557500000|10044.26|29155931.25|7574375000|1172.86|1078481.25|2.56|332.335|29-MAR-15 10.00.00.000000 PM
37|1|167|266309|Control File|1329375000|23.35|189087.5|63137500|2.51|8881.25|.27|16.909|29-MAR-15 10.00.00.000000 PM
37|1|167|283087|Data File Incremental Backup|3300000|.58|500|0|0|0|1.33||29-MAR-15 10.00.00.000000 PM
37|1|167|266306|Log File|1322500000|2.03|188068.75|2614375000|635.66|372256.25|2.45|18.359|29-MAR-15 10.00.00.000000 PM
37|1|167|266305|Data File|181855625000|10007.1|26129056.25|3538125000|528.67|503943.75|2.57|276.621|29-MAR-15 10.00.00.000000 PM
37|1|167|268724|Other|0|0|0|0|0|0|2.75||29-MAR-15 10.00.00.000000 PM
37|1|168|266306|Log File|1436875000|2.21|204543.75|2821875000|697.06|401268.75|2.93|18.829|30-MAR-15 01.00.00.000000 AM
37|1|168|266305|Data File|172201875000|10899.21|24821187.5|4005000000|584.52|569712.5|5.05|296.878|30-MAR-15 01.00.00.000000 AM
37|1|168|266307|Archive Log|0|0|0|1435000000|2.05|204437.5|||30-MAR-15 01.00.00.000000 AM
37|1|168|266308|Temp File|74600000|4.7|10543.75|75675000|3.75|10612.5|1.57|49.76|30-MAR-15 01.00.00.000000 AM
37|1|168|266309|Control File|195000000|14.7|27512.5|24456250|2.17|3400|.27|6.987|30-MAR-15 01.00.00.000000 AM
37|1|168|266310|TOTAL|174370000000|10920.82|25041037.5|8362500000|1289.56|1189418.75|5.04|289.299|30-MAR-15 01.00.00.000000 AM
37|1|165|266306|Log File|1170625000|1.68|166462.5|2216250000|559.4|315006.25|5.21|18.635|26-MAR-15 10.00.00.000000 PM
37|1|165|266308|Temp File|27168750|3.08|3762.5|717500000|13.76|101856.25|.29|5.552|26-MAR-15 10.00.00.000000 PM
37|1|165|266305|Data File|164556875000|8361.42|23436325|3631875000|549.72|516275|4.1|267.189|26-MAR-15 10.00.00.000000 PM
37|1|165|266307|Archive Log|0|0|0|1128750000|1.61|160537.5|||26-MAR-15 10.00.00.000000 PM
37|1|165|266309|Control File|500625000|15.07|71093.75|24068750|2.14|3337.5|.28|5.849|26-MAR-15 10.00.00.000000 PM
37|1|165|278731|Data File Copy|483333333333|176.64|70289300|0|0|0|818.48|2.867|26-MAR-15 10.00.00.000000 PM
37|1|165|266310|TOTAL|255973125000|8414.37|36948812.5|7718125000|1126.63|1097025|4.1|235.397|26-MAR-15 10.00.00.000000 PM
37|1|169|266306|Log File|1366250000|1.96|194343.75|2551875000|640.16|363075|3.73|18.539|30-MAR-15 10.00.00.000000 PM
37|1|169|266308|Temp File|57768750|4.62|8081.25|55300000|3.89|7687.5|.38|4.093|30-MAR-15 10.00.00.000000 PM
37|1|169|283087|Data File Incremental Backup|4000000|.7|600|0|0|0|1.31||30-MAR-15 10.00.00.000000 PM
37|1|169|266305|Data File|141476250000|10211.45|20060175|3725625000|563.14|530018.75|3.02|335.307|30-MAR-15 10.00.00.000000 PM
37|1|169|266309|Control File|1293125000|24.24|183906.25|70606250|2.44|10006.25|.29|16.884|30-MAR-15 10.00.00.000000 PM
37|1|169|266307|Archive Log|2093125000|.94|297850|1256250000|1.79|178806.25|20.39|1305.317|30-MAR-15 10.00.00.000000 PM
37|1|169|266310|TOTAL|146277500000|10243.24|20725668.75|7660000000|1211.41|1089562.5|3.02|334.62|30-MAR-15 10.00.00.000000 PM
37|1|169|268724|Other|0|0|0|0|0|0|3.85||30-MAR-15 10.00.00.000000 PM
37|1|161|266310|TOTAL|114918750000|13085.07|16449106.25|11951250000|1774.45|1701112.5|3.3|299.461|24-MAR-15 08.00.00.000000 AM
37|1|161|266308|Temp File|26525000|4.08|3687.5|780000000|15.67|110987.5|.39|7.66|24-MAR-15 08.00.00.000000 AM
37|1|161|266309|Control File|190625000|14.38|27093.75|24175000|2.15|3362.5|.36|8.994|24-MAR-15 08.00.00.000000 AM
37|1|161|266307|Archive Log|0|0|0|1930000000|2.75|275006.25|||24-MAR-15 08.00.00.000000 AM
37|1|161|266306|Log File|1933125000|3.06|275368.75|3825000000|923.86|544437.5|2.91|19.782|24-MAR-15 08.00.00.000000 AM
37|1|161|266305|Data File|112030625000|13063.55|16142931.25|5391250000|830.02|767331.25|3.3|307.957|24-MAR-15 08.00.00.000000 AM
37|1|162|266310|TOTAL|91698750000|9112.14|13184881.25|7415625000|1099|1054662.5|3.37|427.867|24-MAR-15 10.00.00.000000 PM
37|1|162|266307|Archive Log|68750|.19|12.5|1125000000|1.6|160131.25|11.5||24-MAR-15 10.00.00.000000 PM
37|1|162|266305|Data File|88944375000|9082.99|12801637.5|3283750000|498.98|467025|3.38|449.256|24-MAR-15 10.00.00.000000 PM
37|1|162|266308|Temp File|29500000|3.4|4112.5|738750000|14.35|104943.75|.24|4.78|24-MAR-15 10.00.00.000000 PM
37|1|162|266306|Log File|1169375000|1.75|166243.75|2206875000|581.65|313850|3.3|17.821|24-MAR-15 10.00.00.000000 PM
37|1|162|268724|Other|0|0|0|0|0|0|0||24-MAR-15 10.00.00.000000 PM
37|1|162|283087|Data File Incremental Backup|2300000|.42|300|0|0|0|.31||24-MAR-15 10.00.00.000000 PM
37|1|162|266309|Control File|1498750000|23.79|212862.5|62031250|2.41|8706.25|.24|5.074|24-MAR-15 10.00.00.000000 PM
37|1|164|266306|Log File|1834375000|3.11|260943.75|3673125000|854.6|522137.5|2.58|20.296|26-MAR-15 08.00.00.000000 AM
37|1|164|266309|Control File|240000000|18.43|34012.5|24025000|2.13|3331.25|.46|9.434|26-MAR-15 08.00.00.000000 AM
37|1|164|266310|TOTAL|247649375000|12132.81|35328918.75|11545625000|1681.32|1641556.25|2.91|221.43|26-MAR-15 08.00.00.000000 AM
37|1|164|266308|Temp File|28112500|3.92|3900|729375000|14.74|103575|.86|8.762|26-MAR-15 08.00.00.000000 AM
37|1|164|266307|Archive Log|0|0|0|1831250000|2.61|260331.25|||26-MAR-15 08.00.00.000000 AM
37|1|164|278731|Data File Copy|470000000000|171.7|68378600|0|0|0|528.45|1.843|26-MAR-15 08.00.00.000000 AM
37|1|164|266305|Data File|157896250000|12075.17|22229156.25|5291250000|807.25|752187.5|2.91|256.551|26-MAR-15 08.00.00.000000 AM
37|1|177|266307|Archive Log|0|0|0|690625000|.98|98193.75|||03-APR-15 10.00.00.000000 PM
37|1|177|266305|Data File|122846250000|4598.56|17352400|2635000000|411.1|374687.5|2.75|364.779|03-APR-15 10.00.00.000000 PM
37|1|177|266306|Log File|692500000|1|98543.75|1374375000|346.95|195287.5|3.21|18.563|03-APR-15 10.00.00.000000 PM
37|1|177|266308|Temp File|13806250|1.55|1937.5|12162500|1.21|1693.75|.22|8.753|03-APR-15 10.00.00.000000 PM
37|1|177|266310|TOTAL|220207500000|4651.11|31521481.25|4733125000|762.34|673156.25|2.75|298.29|03-APR-15 10.00.00.000000 PM
37|1|177|278731|Data File Copy|513333333333|188.07|74946533.33|0|0|0|395.91|.847|03-APR-15 10.00.00.000000 PM
37|1|177|266309|Control File|196875000|14.74|28225|23650000|2.1|3287.5|.27|4.904|03-APR-15 10.00.00.000000 PM
37|1|178|266306|Log File|1595000000|2.37|226806.25|3128125000|803.35|444912.5|3.32|19.486|06-APR-15 08.00.00.000000 AM
37|1|178|266310|TOTAL|178549375000|11892.91|25140437.5|9615000000|1549.88|1367468.75|2.2|209.558|06-APR-15 08.00.00.000000 AM
37|1|178|266308|Temp File|37031250|4.02|5175|42100000|3.44|5900|.62|5.765|06-APR-15 08.00.00.000000 AM
37|1|178|266309|Control File|191875000|14.44|27212.5|24025000|2.14|3325|.34|8.798|06-APR-15 08.00.00.000000 AM
37|1|178|266305|Data File|176970625000|11872.09|24900518.75|4831875000|738.69|687068.75|2.21|215.535|06-APR-15 08.00.00.000000 AM
37|1|178|266307|Archive Log|0|0|0|1591250000|2.26|226218.75|||06-APR-15 08.00.00.000000 AM
37|1|170|266309|Control File|244375000|18.32|34550|24125000|2.14|3356.25|.33|7.628|31-MAR-15 08.00.00.000000 AM
37|1|170|266305|Data File|107271875000|13054.79|15421875|5250625000|802.57|746612.5|2.36|228.521|31-MAR-15 08.00.00.000000 AM
37|1|170|266306|Log File|1800000000|2.75|255700|3623125000|901.27|515168.75|3.44|19.748|31-MAR-15 08.00.00.000000 AM
37|1|170|266307|Archive Log|0|0|0|1795625000|2.55|255193.75|||31-MAR-15 08.00.00.000000 AM
37|1|170|266310|TOTAL|108796875000|13080.41|15717518.75|10730000000|1712.29|1525493.75|2.36|221.546|31-MAR-15 08.00.00.000000 AM
37|1|170|266308|Temp File|38731250|4.54|5375|37306250|3.76|5187.5|.41|8.2|31-MAR-15 08.00.00.000000 AM
37|1|171|266307|Archive Log|68750|.19|12.5|1183125000|1.69|168593.75|11.4||31-MAR-15 10.00.00.000000 PM
37|1|171|266309|Control File|1223125000|23.46|174018.75|61968750|2.42|8725|.25|4.988|31-MAR-15 10.00.00.000000 PM
37|1|171|266310|TOTAL|174083750000|9409.61|24603118.75|7078750000|1143.07|1007325|3.89|347.505|31-MAR-15 10.00.00.000000 PM
37|1|171|268724|Other|100000|0|0|0|0|0|2.75||31-MAR-15 10.00.00.000000 PM
37|1|171|266305|Data File|171576875000|9380.41|24263412.5|3468125000|538.78|493600|3.9|357.291|31-MAR-15 10.00.00.000000 PM
37|1|171|283087|Data File Incremental Backup|2600000|.45|400|0|0|0|1.77||31-MAR-15 10.00.00.000000 PM
