site_id|config_id|run_id|stat_id|stat_name|stat_value|start_time
37|1|22|266347|Avg global cache cr block flush time (ms)|1.46|03-NOV-14 08.00.00.000000 AM
37|1|22|266342|Avg global cache cr block receive time (ms)|.51|03-NOV-14 08.00.00.000000 AM
37|1|22|266351|Avg global cache current block flush time (ms)|1.53|03-NOV-14 08.00.00.000000 AM
37|1|22|266344|Avg global cache cr block build time (ms)|0|03-NOV-14 08.00.00.000000 AM
37|1|22|266349|Avg global cache current block send time (ms)|0|03-NOV-14 08.00.00.000000 AM
37|1|22|266350|Global cache log flushes for current blocks served %|.2|03-NOV-14 08.00.00.000000 AM
37|1|22|266341|Avg global enqueue get time (ms)|.73|03-NOV-14 08.00.00.000000 AM
37|1|22|266348|Avg global cache current block pin time (ms)|.02|03-NOV-14 08.00.00.000000 AM
37|1|22|266345|Avg global cache cr block send time (ms)|0|03-NOV-14 08.00.00.000000 AM
37|1|22|266343|Avg global cache current block receive time (ms)|.4|03-NOV-14 08.00.00.000000 AM
37|1|24|266341|Avg global enqueue get time (ms)|1.03|05-NOV-14 08.00.00.000000 AM
37|1|24|266343|Avg global cache current block receive time (ms)|.41|05-NOV-14 08.00.00.000000 AM
37|1|24|266344|Avg global cache cr block build time (ms)|0|05-NOV-14 08.00.00.000000 AM
37|1|24|266346|Global cache log flushes for cr blocks served %|4.64|05-NOV-14 08.00.00.000000 AM
37|1|24|266345|Avg global cache cr block send time (ms)|0|05-NOV-14 08.00.00.000000 AM
37|1|24|266348|Avg global cache current block pin time (ms)|0|05-NOV-14 08.00.00.000000 AM
37|1|24|266350|Global cache log flushes for current blocks served %|.2|05-NOV-14 08.00.00.000000 AM
37|1|24|266351|Avg global cache current block flush time (ms)|1.43|05-NOV-14 08.00.00.000000 AM
37|1|24|266342|Avg global cache cr block receive time (ms)|.46|05-NOV-14 08.00.00.000000 AM
37|1|24|266347|Avg global cache cr block flush time (ms)|1.4|05-NOV-14 08.00.00.000000 AM
37|1|24|266349|Avg global cache current block send time (ms)|0|05-NOV-14 08.00.00.000000 AM
37|1|25|266343|Avg global cache current block receive time (ms)|.4|06-NOV-14 08.00.00.000000 AM
