site_id|config_id|run_id|stat_id|stat_name|stat_waits|stat_total_wts|stat_avg_wtms|stat_dbtime_pct|stat_avg_acts|start_time
37|1|398|265448|Administrative|147|7|176.04|0|0|30-AUG-15 10.00.00.000000 PM
37|1|398|284415|Scheduler|52|0|.47|0|0|30-AUG-15 10.00.00.000000 PM
37|1|398|265442|Application|406261|7205|17.73|6.91|1.01|30-AUG-15 10.00.00.000000 PM
37|1|398|265443|System I/O|2398588|2581|1.07|2.47|.34|30-AUG-15 10.00.00.000000 PM
37|1|398|265446|Network|46645400|580|.01|.55|.1|30-AUG-15 10.00.00.000000 PM
37|1|398|265441|Cluster|52399014|12092|.23|11.58|1.68|30-AUG-15 10.00.00.000000 PM
37|1|398|265447|Configuration|1963|457|136.96|.44|.06|30-AUG-15 10.00.00.000000 PM
37|1|398|265445|Concurrency|626179|1215|1.78|1.14|.17|30-AUG-15 10.00.00.000000 PM
37|1|398|265438|DB CPU||37542||35.88|5.23|30-AUG-15 10.00.00.000000 PM
37|1|398|265444|Commit|667434|1234|1.85|1.19|.17|30-AUG-15 10.00.00.000000 PM
37|1|398|265439|User I/O|67043788|57202|.85|54.63|7.94|30-AUG-15 10.00.00.000000 PM
37|1|398|265440|Other|15337311|2348|.15|2.21|.31|30-AUG-15 10.00.00.000000 PM
37|1|400|265443|System I/O|3137169|4542|1.45|2.71|.63|31-AUG-15 08.00.00.000000 AM
37|1|400|265445|Concurrency|1418718|3017|2.04|1.81|.42|31-AUG-15 08.00.00.000000 AM
37|1|400|265440|Other|31057216|5227|.17|3.14|.72|31-AUG-15 08.00.00.000000 AM
37|1|400|265448|Administrative|15|3|159.95|0|0|31-AUG-15 08.00.00.000000 AM
37|1|400|265446|Network|61681285|706|.01|.43|.1|31-AUG-15 08.00.00.000000 AM
37|1|400|265442|Application|365482|7276|19.93|4.36|1|31-AUG-15 08.00.00.000000 AM
37|1|400|265447|Configuration|1976|15|7.44|0|0|31-AUG-15 08.00.00.000000 AM
37|1|400|265438|DB CPU||58470||34.89|8.13|31-AUG-15 08.00.00.000000 AM
37|1|400|265439|User I/O|93698978|90936|.97|54.25|12.65|31-AUG-15 08.00.00.000000 AM
37|1|400|265441|Cluster|68383350|19610|.29|11.69|2.72|31-AUG-15 08.00.00.000000 AM
37|1|400|265444|Commit|975288|2856|2.93|1.71|.4|31-AUG-15 08.00.00.000000 AM
37|1|391|265442|Application|386756|6694|17.33|4.13|.92|25-AUG-15 08.00.00.000000 AM
37|1|391|265443|System I/O|3233860|4458|1.38|2.76|.62|25-AUG-15 08.00.00.000000 AM
37|1|391|265444|Commit|965978|2802|2.9|1.73|.41|25-AUG-15 08.00.00.000000 AM
37|1|391|265445|Concurrency|1455182|3099|2.12|1.89|.43|25-AUG-15 08.00.00.000000 AM
37|1|391|265448|Administrative|19|3|167.79|0|0|25-AUG-15 08.00.00.000000 AM
37|1|391|265438|DB CPU||58703||36.14|8.15|25-AUG-15 08.00.00.000000 AM
37|1|391|265440|Other|28771835|5023|.17|3.09|.69|25-AUG-15 08.00.00.000000 AM
37|1|391|265447|Configuration|2177|18|8.37|0|0|25-AUG-15 08.00.00.000000 AM
37|1|391|265439|User I/O|93046781|85898|.92|52.86|11.93|25-AUG-15 08.00.00.000000 AM
37|1|391|265441|Cluster|68142450|19953|.29|12.28|2.77|25-AUG-15 08.00.00.000000 AM
37|1|391|265446|Network|61186076|718|.01|.43|.1|25-AUG-15 08.00.00.000000 AM
37|1|392|265442|Application|340012|7347|21.61|6.8|1.02|26-AUG-15 10.00.00.000000 PM
37|1|392|265448|Administrative|372253|728|170.58|.64|.1|26-AUG-15 10.00.00.000000 PM
37|1|392|284415|Scheduler|317|1|2.72|0|0|26-AUG-15 10.00.00.000000 PM
37|1|392|265440|Other|13700894|2584|.19|2.35|.36|26-AUG-15 10.00.00.000000 PM
37|1|392|265439|User I/O|62787350|57138|.91|52.62|7.93|26-AUG-15 10.00.00.000000 PM
37|1|392|265445|Concurrency|807651|1903|2.29|1.73|.26|26-AUG-15 10.00.00.000000 PM
37|1|392|265444|Commit|710096|1381|1.94|1.27|.19|26-AUG-15 10.00.00.000000 PM
37|1|392|265446|Network|46665649|590|.01|.55|.1|26-AUG-15 10.00.00.000000 PM
37|1|392|265438|DB CPU||38880||35.88|5.4|26-AUG-15 10.00.00.000000 PM
37|1|392|265443|System I/O|2488755|3190|1.27|2.91|.46|26-AUG-15 10.00.00.000000 PM
37|1|392|265441|Cluster|50835392|12052|.24|11.14|1.68|26-AUG-15 10.00.00.000000 PM
37|1|392|265447|Configuration|1124|11|9.47|0|0|26-AUG-15 10.00.00.000000 PM
37|1|393|265441|Cluster|65057425|18774|.29|11.79|2.6|26-AUG-15 08.00.00.000000 AM
37|1|393|265445|Concurrency|1340576|2421|1.74|1.5|.33|26-AUG-15 08.00.00.000000 AM
37|1|393|265438|DB CPU||57611||36.14|8.02|26-AUG-15 08.00.00.000000 AM
37|1|393|265442|Application|392820|6809|17.35|4.28|.93|26-AUG-15 08.00.00.000000 AM
37|1|393|265439|User I/O|91423503|84885|.93|53.23|11.79|26-AUG-15 08.00.00.000000 AM
37|1|393|265443|System I/O|3184745|4373|1.38|2.73|.61|26-AUG-15 08.00.00.000000 AM
37|1|393|265440|Other|27706655|4668|.17|2.94|.64|26-AUG-15 08.00.00.000000 AM
37|1|393|265444|Commit|963050|2575|2.67|1.61|.37|26-AUG-15 08.00.00.000000 AM
37|1|393|265446|Network|61030121|705|.01|.43|.1|26-AUG-15 08.00.00.000000 AM
37|1|393|265447|Configuration|2258|14|6.07|0|0|26-AUG-15 08.00.00.000000 AM
37|1|393|265448|Administrative|17|3|181.22|0|0|26-AUG-15 08.00.00.000000 AM
37|1|390|265444|Commit|654153|1026|1.57|1.04|.16|25-AUG-15 10.00.00.000000 PM
37|1|390|265447|Configuration|1248|7|4.99|0|0|25-AUG-15 10.00.00.000000 PM
37|1|390|284415|Scheduler|120|0|1.91|0|0|25-AUG-15 10.00.00.000000 PM
37|1|390|265440|Other|12291457|2233|.17|2.21|.31|25-AUG-15 10.00.00.000000 PM
37|1|390|265439|User I/O|67932102|54122|.8|54.61|7.53|25-AUG-15 10.00.00.000000 PM
37|1|390|265441|Cluster|50330514|10506|.21|10.66|1.46|25-AUG-15 10.00.00.000000 PM
37|1|390|265443|System I/O|2260901|2546|1.12|2.54|.34|25-AUG-15 10.00.00.000000 PM
37|1|390|265445|Concurrency|519641|680|1.23|.67|.1|25-AUG-15 10.00.00.000000 PM
37|1|390|265446|Network|47796340|597|.01|.61|.1|25-AUG-15 10.00.00.000000 PM
37|1|390|265442|Application|327947|7405|22.58|7.53|1.04|25-AUG-15 10.00.00.000000 PM
37|1|390|265448|Administrative|332696|678|144.72|.63|.09|25-AUG-15 10.00.00.000000 PM
37|1|390|265438|DB CPU||37088||37.5|5.14|25-AUG-15 10.00.00.000000 PM
37|1|403|265445|Concurrency|544729|1064|1.78|1.09|.15|02-SEP-15 10.00.00.000000 PM
37|1|403|265438|DB CPU||35692||37.03|4.96|02-SEP-15 10.00.00.000000 PM
37|1|403|265441|Cluster|43962767|9822|.22|10.2|1.36|02-SEP-15 10.00.00.000000 PM
37|1|403|265448|Administrative|1336925|3178|149.82|3.19|.44|02-SEP-15 10.00.00.000000 PM
37|1|403|265439|User I/O|56926507|50887|.89|52.78|7.07|02-SEP-15 10.00.00.000000 PM
37|1|403|265442|Application|354145|6791|19.18|7.07|.93|02-SEP-15 10.00.00.000000 PM
37|1|403|265447|Configuration|774|14|15.43|.01|0|02-SEP-15 10.00.00.000000 PM
37|1|403|284415|Scheduler|39|0|.33|0|0|02-SEP-15 10.00.00.000000 PM
37|1|403|265443|System I/O|2423233|3072|1.26|3.17|.44|02-SEP-15 10.00.00.000000 PM
37|1|403|265444|Commit|671530|1139|1.69|1.17|.15|02-SEP-15 10.00.00.000000 PM
37|1|403|265440|Other|11958268|2934|.25|3.02|.41|02-SEP-15 10.00.00.000000 PM
37|1|403|265446|Network|42791447|527|.01|.54|.1|02-SEP-15 10.00.00.000000 PM
37|1|404|265446|Network|61038622|715|.01|.44|.1|02-SEP-15 08.00.00.000000 AM
37|1|404|265438|DB CPU||58673||35.6|8.16|02-SEP-15 08.00.00.000000 AM
37|1|404|265448|Administrative|15|3|158.84|0|0|02-SEP-15 08.00.00.000000 AM
37|1|404|265443|System I/O|3236323|4646|1.44|2.82|.64|02-SEP-15 08.00.00.000000 AM
37|1|404|265440|Other|26807040|4917|.18|2.98|.68|02-SEP-15 08.00.00.000000 AM
37|1|404|265447|Configuration|2388|28|12.2|.01|0|02-SEP-15 08.00.00.000000 AM
37|1|404|265439|User I/O|90138497|86810|.96|52.67|12.06|02-SEP-15 08.00.00.000000 AM
37|1|404|265444|Commit|973028|2890|2.97|1.76|.41|02-SEP-15 08.00.00.000000 AM
37|1|404|265445|Concurrency|1543709|3161|2|1.9|.44|02-SEP-15 08.00.00.000000 AM
37|1|404|265441|Cluster|64052100|18809|.29|11.41|2.62|02-SEP-15 08.00.00.000000 AM
37|1|404|265442|Application|376956|7132|18.94|4.34|1|02-SEP-15 08.00.00.000000 AM
37|1|402|265440|Other|33166254|4929|.15|2.88|.67|01-SEP-15 08.00.00.000000 AM
37|1|402|265439|User I/O|94219940|91393|.97|53.15|12.69|01-SEP-15 08.00.00.000000 AM
37|1|402|265443|System I/O|3247510|4695|1.45|2.74|.66|01-SEP-15 08.00.00.000000 AM
37|1|402|265446|Network|61501548|723|.01|.41|.1|01-SEP-15 08.00.00.000000 AM
37|1|402|265442|Application|370508|7371|19.92|4.28|1.03|01-SEP-15 08.00.00.000000 AM
37|1|402|265447|Configuration|1900|15|7.72|0|0|01-SEP-15 08.00.00.000000 AM
37|1|402|265441|Cluster|69458151|21085|.31|12.29|2.93|01-SEP-15 08.00.00.000000 AM
37|1|402|265445|Concurrency|1527745|3301|2.05|1.88|.45|01-SEP-15 08.00.00.000000 AM
37|1|402|265438|DB CPU||60406||35.18|8.39|01-SEP-15 08.00.00.000000 AM
37|1|402|265448|Administrative|16|3|182.38|0|0|01-SEP-15 08.00.00.000000 AM
37|1|402|265444|Commit|983373|2895|2.94|1.69|.39|01-SEP-15 08.00.00.000000 AM
37|1|401|265446|Network|46892077|587|.01|.6|.1|01-SEP-15 10.00.00.000000 PM
37|1|401|265448|Administrative|393708|888|150.35|.88|.12|01-SEP-15 10.00.00.000000 PM
37|1|401|265440|Other|14545641|2594|.17|2.61|.34|01-SEP-15 10.00.00.000000 PM
37|1|401|265447|Configuration|754|12|15.54|.01|0|01-SEP-15 10.00.00.000000 PM
37|1|401|265439|User I/O|65122863|52202|.8|53.15|7.24|01-SEP-15 10.00.00.000000 PM
37|1|401|265441|Cluster|47680339|10633|.22|10.88|1.47|01-SEP-15 10.00.00.000000 PM
37|1|401|265442|Application|335195|6968|20.79|7.14|.99|01-SEP-15 10.00.00.000000 PM
37|1|401|265443|System I/O|2319191|2674|1.15|2.72|.39|01-SEP-15 10.00.00.000000 PM
37|1|401|265445|Concurrency|663958|922|1.32|.95|.13|01-SEP-15 10.00.00.000000 PM
37|1|401|265438|DB CPU||37222||37.96|5.16|01-SEP-15 10.00.00.000000 PM
37|1|401|265444|Commit|696676|1147|1.65|1.18|.16|01-SEP-15 10.00.00.000000 PM
37|1|401|284415|Scheduler|990|0|.37|0|0|01-SEP-15 10.00.00.000000 PM
37|1|405|265439|User I/O|63297856|53673|.84|51.43|7.43|06-SEP-15 10.00.00.000000 PM
37|1|405|265441|Cluster|52870389|14133|.27|13.59|1.97|06-SEP-15 10.00.00.000000 PM
37|1|405|265448|Administrative|1256326|2361|144.95|1.95|.33|06-SEP-15 10.00.00.000000 PM
37|1|405|265442|Application|388257|7036|18.13|6.82|.97|06-SEP-15 10.00.00.000000 PM
37|1|405|284415|Scheduler|907|3|1.32|0|0|06-SEP-15 10.00.00.000000 PM
37|1|405|265438|DB CPU||38019||36.59|5.3|06-SEP-15 10.00.00.000000 PM
37|1|405|265440|Other|15369122|2309|.15|2.19|.31|06-SEP-15 10.00.00.000000 PM
37|1|405|265445|Concurrency|738837|1233|1.48|1.17|.16|06-SEP-15 10.00.00.000000 PM
37|1|405|265446|Network|45792046|580|.01|.57|.1|06-SEP-15 10.00.00.000000 PM
37|1|405|265447|Configuration|2071|486|140.32|.51|.07|06-SEP-15 10.00.00.000000 PM
37|1|405|265443|System I/O|2369449|2731|1.15|2.61|.38|06-SEP-15 10.00.00.000000 PM
37|1|405|265444|Commit|679473|1326|1.95|1.29|.19|06-SEP-15 10.00.00.000000 PM
37|1|406|265440|Other|14664992|2169|.14|2.18|.3|07-SEP-15 10.00.00.000000 PM
37|1|406|265444|Commit|653244|1141|1.75|1.18|.16|07-SEP-15 10.00.00.000000 PM
37|1|406|265448|Administrative|255578|650|153.03|.63|.09|07-SEP-15 10.00.00.000000 PM
37|1|406|265438|DB CPU||35506||36.3|4.93|07-SEP-15 10.00.00.000000 PM
37|1|406|265447|Configuration|1641|964|222.39|1.03|.13|07-SEP-15 10.00.00.000000 PM
37|1|406|284415|Scheduler|36|0|.19|0|0|07-SEP-15 10.00.00.000000 PM
37|1|406|265442|Application|365281|8976|24.57|9.29|1.25|07-SEP-15 10.00.00.000000 PM
37|1|406|265446|Network|43282728|532|.01|.55|.1|07-SEP-15 10.00.00.000000 PM
37|1|406|265441|Cluster|48361273|11983|.25|12.27|1.65|07-SEP-15 10.00.00.000000 PM
37|1|406|265443|System I/O|2406667|2809|1.14|2.85|.39|07-SEP-15 10.00.00.000000 PM
37|1|406|265439|User I/O|61577214|50114|.81|51.01|6.97|07-SEP-15 10.00.00.000000 PM
37|1|406|265445|Concurrency|586994|1195|1.84|1.17|.17|07-SEP-15 10.00.00.000000 PM
37|1|407|265448|Administrative|18|4|186.82|0|0|07-SEP-15 08.00.00.000000 AM
37|1|407|265444|Commit|678132|982|1.45|1.29|.13|07-SEP-15 08.00.00.000000 AM
37|1|407|265440|Other|11170010|1677|.15|2.19|.24|07-SEP-15 08.00.00.000000 AM
37|1|407|265445|Concurrency|551987|755|1.29|.97|.11|07-SEP-15 08.00.00.000000 AM
37|1|407|265442|Application|459876|6332|13.77|8.31|.89|07-SEP-15 08.00.00.000000 AM
37|1|407|265443|System I/O|2212313|2078|.94|2.73|.3|07-SEP-15 08.00.00.000000 AM
37|1|407|265446|Network|35592025|345|.01|.44|.01|07-SEP-15 08.00.00.000000 AM
37|1|407|265438|DB CPU||29205||38.16|4.06|07-SEP-15 08.00.00.000000 AM
37|1|407|265441|Cluster|43766222|9139|.21|11.94|1.28|07-SEP-15 08.00.00.000000 AM
37|1|407|265447|Configuration|999|1223|414.44|1.66|.17|07-SEP-15 08.00.00.000000 AM
37|1|407|265439|User I/O|57102091|41189|.72|53.69|5.71|07-SEP-15 08.00.00.000000 AM
37|1|408|265440|Other|14389476|3289|.22|3.15|.46|08-SEP-15 10.00.00.000000 PM
37|1|408|284415|Scheduler|3016|1|.28|0|0|08-SEP-15 10.00.00.000000 PM
37|1|408|265441|Cluster|51322126|12745|.25|12.54|1.78|08-SEP-15 10.00.00.000000 PM
37|1|408|265448|Administrative|375448|791|161.49|.73|.1|08-SEP-15 10.00.00.000000 PM
37|1|408|265442|Application|345825|7500|21.69|7.39|1.04|08-SEP-15 10.00.00.000000 PM
37|1|408|265439|User I/O|63620263|52394|.82|51.18|7.28|08-SEP-15 10.00.00.000000 PM
37|1|408|265443|System I/O|2360392|2706|1.14|2.64|.38|08-SEP-15 10.00.00.000000 PM
37|1|408|265445|Concurrency|657172|968|1.38|.92|.13|08-SEP-15 10.00.00.000000 PM
37|1|408|265446|Network|44087364|551|.01|.54|.1|08-SEP-15 10.00.00.000000 PM
37|1|408|265438|DB CPU||37337||36.6|5.19|08-SEP-15 10.00.00.000000 PM
37|1|408|265444|Commit|689594|1217|1.77|1.2|.17|08-SEP-15 10.00.00.000000 PM
37|1|408|265447|Configuration|631|5|7.16|0|0|08-SEP-15 10.00.00.000000 PM
37|1|411|265447|Configuration|2219|18|7.88|0|0|09-SEP-15 08.00.00.000000 AM
37|1|411|265441|Cluster|68646182|23751|.35|13.57|3.31|09-SEP-15 08.00.00.000000 AM
37|1|411|265446|Network|63614181|749|.01|.42|.1|09-SEP-15 08.00.00.000000 AM
37|1|411|265443|System I/O|3273900|4634|1.42|2.65|.65|09-SEP-15 08.00.00.000000 AM
37|1|411|265448|Administrative|18|3|165.85|0|0|09-SEP-15 08.00.00.000000 AM
37|1|411|265438|DB CPU||60123||34.32|8.35|09-SEP-15 08.00.00.000000 AM
37|1|411|265439|User I/O|86602964|88749|1.02|50.59|12.33|09-SEP-15 08.00.00.000000 AM
37|1|411|265440|Other|29346765|5625|.19|3.21|.79|09-SEP-15 08.00.00.000000 AM
37|1|411|265445|Concurrency|1579489|3143|2|1.79|.44|09-SEP-15 08.00.00.000000 AM
37|1|411|265442|Application|380255|7450|19.63|4.25|1.02|09-SEP-15 08.00.00.000000 AM
37|1|411|265444|Commit|997161|3207|3.22|1.82|.44|09-SEP-15 08.00.00.000000 AM
37|1|414|265438|DB CPU||39936||36.07|5.56|13-SEP-15 10.00.00.000000 PM
37|1|414|265440|Other|20044964|3031|.14|2.67|.41|13-SEP-15 10.00.00.000000 PM
37|1|414|265445|Concurrency|1040813|2461|2.27|2.18|.35|13-SEP-15 10.00.00.000000 PM
37|1|414|265446|Network|46194560|595|.01|.53|.1|13-SEP-15 10.00.00.000000 PM
37|1|414|265448|Administrative|164383|437|120.98|.37|.07|13-SEP-15 10.00.00.000000 PM
37|1|414|284415|Scheduler|168|0|.39|0|0|13-SEP-15 10.00.00.000000 PM
37|1|414|265439|User I/O|65381185|56574|.87|51.09|7.85|13-SEP-15 10.00.00.000000 PM
37|1|414|265441|Cluster|60643197|15174|.25|13.73|2.11|13-SEP-15 10.00.00.000000 PM
37|1|414|265447|Configuration|1987|487|148.46|.45|.07|13-SEP-15 10.00.00.000000 PM
37|1|414|265442|Application|399687|7026|17.58|6.4|.99|13-SEP-15 10.00.00.000000 PM
37|1|414|265444|Commit|668438|1342|2.01|1.21|.19|13-SEP-15 10.00.00.000000 PM
37|1|414|265443|System I/O|2583725|3232|1.23|2.89|.45|13-SEP-15 10.00.00.000000 PM
37|1|413|265444|Commit|1019910|3285|3.23|1.89|.44|10-SEP-15 08.00.00.000000 AM
37|1|413|265445|Concurrency|1662417|3840|2.18|2.19|.54|10-SEP-15 08.00.00.000000 AM
37|1|413|265440|Other|30648091|5370|.17|3.08|.75|10-SEP-15 08.00.00.000000 AM
37|1|413|265441|Cluster|64388888|22491|.35|12.99|3.12|10-SEP-15 08.00.00.000000 AM
37|1|413|265443|System I/O|3373110|4658|1.39|2.69|.65|10-SEP-15 08.00.00.000000 AM
37|1|413|265448|Administrative|10|1|155.3|0|0|10-SEP-15 08.00.00.000000 AM
37|1|413|265438|DB CPU||60692||35|8.43|10-SEP-15 08.00.00.000000 AM
37|1|413|265447|Configuration|2332|15|6.32|0|0|10-SEP-15 08.00.00.000000 AM
37|1|413|265446|Network|63345335|747|.01|.42|.1|10-SEP-15 08.00.00.000000 AM
37|1|413|265439|User I/O|77793264|83323|1.07|48.04|11.55|10-SEP-15 08.00.00.000000 AM
37|1|413|265442|Application|402423|7178|17.86|4.15|1.01|10-SEP-15 08.00.00.000000 AM
37|1|416|265447|Configuration|2055|537|201.28|.28|.08|14-SEP-15 08.00.00.000000 AM
37|1|416|265439|User I/O|93011345|94972|1.02|51.62|13.2|14-SEP-15 08.00.00.000000 AM
37|1|416|265438|DB CPU||61707||33.54|8.58|14-SEP-15 08.00.00.000000 AM
37|1|416|265442|Application|367478|7092|19.32|3.86|.99|14-SEP-15 08.00.00.000000 AM
37|1|416|265441|Cluster|76746897|25412|.33|13.81|3.53|14-SEP-15 08.00.00.000000 AM
37|1|416|265446|Network|64146823|776|.01|.41|.1|14-SEP-15 08.00.00.000000 AM
37|1|416|265440|Other|36364011|5528|.15|3.01|.78|14-SEP-15 08.00.00.000000 AM
37|1|416|265444|Commit|985418|3468|3.52|1.89|.48|14-SEP-15 08.00.00.000000 AM
37|1|416|265448|Administrative|15|3|161.41|0|0|14-SEP-15 08.00.00.000000 AM
37|1|416|265443|System I/O|3232342|4705|1.46|2.56|.66|14-SEP-15 08.00.00.000000 AM
37|1|416|265445|Concurrency|1865368|4845|2.51|2.59|.68|14-SEP-15 08.00.00.000000 AM
37|1|410|265442|Application|379317|7173|18.91|7.07|1|09-SEP-15 10.00.00.000000 PM
37|1|410|265444|Commit|724513|1299|1.8|1.29|.17|09-SEP-15 10.00.00.000000 PM
37|1|410|265448|Administrative|389550|830|147.8|.73|.12|09-SEP-15 10.00.00.000000 PM
37|1|410|265438|DB CPU||37666||36.82|5.22|09-SEP-15 10.00.00.000000 PM
37|1|410|265440|Other|12462222|3011|.24|2.89|.4|09-SEP-15 10.00.00.000000 PM
37|1|410|265441|Cluster|44229368|11379|.26|11.16|1.58|09-SEP-15 10.00.00.000000 PM
37|1|410|265445|Concurrency|724896|1367|1.7|1.29|.18|09-SEP-15 10.00.00.000000 PM
37|1|410|265447|Configuration|927|11|11.24|0|0|09-SEP-15 10.00.00.000000 PM
37|1|410|284415|Scheduler|282|0|.42|0|0|09-SEP-15 10.00.00.000000 PM
37|1|410|265443|System I/O|2536544|2896|1.13|2.81|.41|09-SEP-15 10.00.00.000000 PM
37|1|410|265446|Network|45984654|568|.01|.56|.1|09-SEP-15 10.00.00.000000 PM
37|1|410|265439|User I/O|56099491|51079|.91|49.81|7.1|09-SEP-15 10.00.00.000000 PM
37|1|409|265440|Other|31522939|6023|.19|3.32|.84|08-SEP-15 08.00.00.000000 AM
37|1|409|265441|Cluster|73481300|24650|.34|13.55|3.43|08-SEP-15 08.00.00.000000 AM
37|1|409|265442|Application|379174|7678|20.28|4.22|1.06|08-SEP-15 08.00.00.000000 AM
37|1|409|265444|Commit|1021157|3325|3.27|1.81|.46|08-SEP-15 08.00.00.000000 AM
37|1|409|265446|Network|64510380|776|.01|.41|.1|08-SEP-15 08.00.00.000000 AM
37|1|409|265439|User I/O|91140041|92996|1.02|51.02|12.9|08-SEP-15 08.00.00.000000 AM
37|1|409|265448|Administrative|14|3|168.19|0|0|08-SEP-15 08.00.00.000000 AM
37|1|409|265443|System I/O|3294229|4659|1.42|2.56|.65|08-SEP-15 08.00.00.000000 AM
37|1|409|265445|Concurrency|1642624|3557|2.05|1.91|.5|08-SEP-15 08.00.00.000000 AM
37|1|409|265438|DB CPU||62202||34.19|8.62|08-SEP-15 08.00.00.000000 AM
37|1|409|265447|Configuration|1801|18|10.14|0|0|08-SEP-15 08.00.00.000000 AM
37|1|412|265440|Other|13039997|2301|.17|2.28|.33|10-SEP-15 10.00.00.000000 PM
37|1|412|265446|Network|44564061|551|.01|.54|.1|10-SEP-15 10.00.00.000000 PM
37|1|412|265448|Administrative|391915|851|132.79|.84|.11|10-SEP-15 10.00.00.000000 PM
37|1|412|265445|Concurrency|661837|1080|1.48|1.04|.14|10-SEP-15 10.00.00.000000 PM
37|1|412|265447|Configuration|1116|10|8.79|0|0|10-SEP-15 10.00.00.000000 PM
37|1|412|284415|Scheduler|64|0|.7|0|0|10-SEP-15 10.00.00.000000 PM
37|1|412|265439|User I/O|54650879|50524|.92|50.62|7.04|10-SEP-15 10.00.00.000000 PM
37|1|412|265444|Commit|674573|1191|1.78|1.2|.16|10-SEP-15 10.00.00.000000 PM
37|1|412|265442|Application|339283|6953|20.5|7.03|.97|10-SEP-15 10.00.00.000000 PM
37|1|412|265443|System I/O|2449843|3049|1.24|3.04|.44|10-SEP-15 10.00.00.000000 PM
37|1|412|265441|Cluster|48064898|11876|.25|11.94|1.65|10-SEP-15 10.00.00.000000 PM
37|1|412|265438|DB CPU||36322||36.45|5.06|10-SEP-15 10.00.00.000000 PM
37|1|415|265441|Cluster|53009064|12579|.24|12.39|1.76|14-SEP-15 10.00.00.000000 PM
37|1|415|265438|DB CPU||37110||36.45|5.15|14-SEP-15 10.00.00.000000 PM
37|1|415|265446|Network|44471146|556|.01|.54|.1|14-SEP-15 10.00.00.000000 PM
37|1|415|265447|Configuration|625|6|10.12|0|0|14-SEP-15 10.00.00.000000 PM
37|1|415|284415|Scheduler|60|0|.32|0|0|14-SEP-15 10.00.00.000000 PM
37|1|415|265439|User I/O|62407180|53816|.86|52.76|7.48|14-SEP-15 10.00.00.000000 PM
37|1|415|265445|Concurrency|559329|1073|1.71|.99|.14|14-SEP-15 10.00.00.000000 PM
37|1|415|265440|Other|14099211|2471|.17|2.38|.33|14-SEP-15 10.00.00.000000 PM
37|1|415|265442|Application|370893|7028|18.95|6.97|.99|14-SEP-15 10.00.00.000000 PM
37|1|415|265443|System I/O|2450613|2823|1.14|2.75|.39|14-SEP-15 10.00.00.000000 PM
37|1|415|265444|Commit|674199|1286|1.91|1.27|.19|14-SEP-15 10.00.00.000000 PM
37|1|415|265448|Administrative|360440|722|135.97|.63|.09|14-SEP-15 10.00.00.000000 PM
37|1|423|265441|Cluster|19904988|4229|.21|9.88|.59|18-SEP-15 10.00.00.000000 PM
37|1|423|265446|Network|19427000|200|.01|.49|0|18-SEP-15 10.00.00.000000 PM
37|1|423|265447|Configuration|329|3|8.54|0|0|18-SEP-15 10.00.00.000000 PM
37|1|423|265439|User I/O|27459634|21047|.76|47.85|2.91|18-SEP-15 10.00.00.000000 PM
37|1|423|265445|Concurrency|870576|609|.55|1.04|.07|18-SEP-15 10.00.00.000000 PM
37|1|423|265443|System I/O|1636382|1306|.79|2.97|.18|18-SEP-15 10.00.00.000000 PM
37|1|423|265444|Commit|454124|468|1.03|1.08|.08|18-SEP-15 10.00.00.000000 PM
37|1|423|265438|DB CPU||16539||38.16|2.29|18-SEP-15 10.00.00.000000 PM
37|1|423|265440|Other|6752958|1566|.23|3.53|.22|18-SEP-15 10.00.00.000000 PM
37|1|423|265442|Application|401530|4413|10.99|10.59|.6|18-SEP-15 10.00.00.000000 PM
37|1|423|265448|Administrative|2454706|5108|177.97|9.74|.71|18-SEP-15 10.00.00.000000 PM
37|1|423|284415|Scheduler|12|0|.16|0|0|18-SEP-15 10.00.00.000000 PM
37|1|424|265447|Configuration|1505|48|31.69|.02|0|18-SEP-15 08.00.00.000000 AM
37|1|424|265438|DB CPU||51262||30.57|7.11|18-SEP-15 08.00.00.000000 AM
37|1|424|265441|Cluster|58663411|19205|.33|11.46|2.66|18-SEP-15 08.00.00.000000 AM
37|1|424|265444|Commit|908459|3468|3.83|2.05|.49|18-SEP-15 08.00.00.000000 AM
37|1|424|265448|Administrative|17|3|161.6|0|0|18-SEP-15 08.00.00.000000 AM
37|1|424|265439|User I/O|74521760|94197|1.27|56.18|13.07|18-SEP-15 08.00.00.000000 AM
37|1|424|265442|Application|374950|6848|18.29|4.09|.94|18-SEP-15 08.00.00.000000 AM
37|1|424|265440|Other|25200922|5227|.21|3.11|.73|18-SEP-15 08.00.00.000000 AM
37|1|424|265446|Network|55800025|628|.01|.36|.1|18-SEP-15 08.00.00.000000 AM
37|1|424|265443|System I/O|3003874|6013|2|3.59|.82|18-SEP-15 08.00.00.000000 AM
37|1|424|265445|Concurrency|1288818|2375|1.74|1.39|.33|18-SEP-15 08.00.00.000000 AM
37|1|417|265441|Cluster|46219149|11415|.25|11.7|1.58|15-SEP-15 10.00.00.000000 PM
37|1|417|265442|Application|370751|6878|18.55|7.08|.95|15-SEP-15 10.00.00.000000 PM
37|1|417|265440|Other|13623025|2293|.16|2.28|.32|15-SEP-15 10.00.00.000000 PM
37|1|417|265443|System I/O|2332941|2553|1.09|2.61|.33|15-SEP-15 10.00.00.000000 PM
37|1|417|284415|Scheduler|56|0|.34|0|0|15-SEP-15 10.00.00.000000 PM
