site_id|config_id|run_id|stat_id|stat_name|stat_rw_persec|stat_r_persec|stat_w_persec|start_time
37|1|304|265457|Database (blocks)|15938.2875|15117.1875|821.0875|26-JUN-15 08.00.00.000000 AM
37|1|304|265459|Direct (blocks)|5814.475|5740.33125|74.15625|26-JUN-15 08.00.00.000000 AM
37|1|304|265450|Database Requests|9571.5375|8875.6625|695.88125|26-JUN-15 08.00.00.000000 AM
37|1|304|265453|Total (MB)|133.60625|120.6|13.03125|26-JUN-15 08.00.00.000000 AM
37|1|304|265454|Database (MB)|124.5125|118.1125|6.43125|26-JUN-15 08.00.00.000000 AM
37|1|304|265456|Redo (MB)|6.59375|2.2375|4.3875|26-JUN-15 08.00.00.000000 AM
37|1|304|265451|Optimized Requests|8844.5375|8811.525|33.025|26-JUN-15 08.00.00.000000 AM
37|1|304|265452|Redo Requests|804.575|2.26875|802.33125|26-JUN-15 08.00.00.000000 AM
37|1|304|265455|Optimized Total (MB)|112.5|112.3125|.2|26-JUN-15 08.00.00.000000 AM
37|1|304|265458|Via Buffer Cache (blocks)|10123.8125|9376.86875|746.94375|26-JUN-15 08.00.00.000000 AM
37|1|305|265455|Optimized Total (MB)|271.05625|270.9875|.1|28-JUN-15 10.00.00.000000 PM
37|1|305|265453|Total (MB)|313.96875|304.14375|9.83125|28-JUN-15 10.00.00.000000 PM
37|1|305|265452|Redo Requests|596.93125|1.60625|595.325|28-JUN-15 10.00.00.000000 PM
37|1|305|265456|Redo (MB)|4.7875|1.60625|3.2|28-JUN-15 10.00.00.000000 PM
37|1|305|265459|Direct (blocks)|28014.15|27967.925|46.23125|28-JUN-15 10.00.00.000000 PM
37|1|305|265451|Optimized Requests|8512.54375|8496.79375|15.7625|28-JUN-15 10.00.00.000000 PM
37|1|305|265454|Database (MB)|296.78125|291.85625|4.94375|28-JUN-15 10.00.00.000000 PM
37|1|305|265449|Total Requests|9720.625|8590.93125|1129.7|28-JUN-15 10.00.00.000000 PM
37|1|305|265450|Database Requests|9095.03125|8562.1|532.93125|28-JUN-15 10.00.00.000000 PM
37|1|305|265457|Database (blocks)|37988.41875|37357.0625|631.3875|28-JUN-15 10.00.00.000000 PM
37|1|305|265458|Via Buffer Cache (blocks)|9974.28125|9389.13125|585.16875|28-JUN-15 10.00.00.000000 PM
37|1|299|265451|Optimized Requests|8088.51875|8069.1|19.425|24-JUN-15 10.00.00.000000 PM
37|1|299|265456|Redo (MB)|5.11875|1.73125|3.40625|24-JUN-15 10.00.00.000000 PM
37|1|299|265458|Via Buffer Cache (blocks)|10083.775|9420.775|663.00625|24-JUN-15 10.00.00.000000 PM
37|1|299|265459|Direct (blocks)|23975.49375|23916.2|59.3|24-JUN-15 10.00.00.000000 PM
37|1|299|265454|Database (MB)|266.0875|260.45|5.64375|24-JUN-15 10.00.00.000000 PM
37|1|299|265453|Total (MB)|296.99375|286.175|10.83125|24-JUN-15 10.00.00.000000 PM
37|1|299|265450|Database Requests|8765.4375|8169.01875|596.41875|24-JUN-15 10.00.00.000000 PM
37|1|299|265455|Optimized Total (MB)|232.0125|231.90625|.1|24-JUN-15 10.00.00.000000 PM
37|1|299|265457|Database (blocks)|34059.25625|33336.96875|722.29375|24-JUN-15 10.00.00.000000 PM
37|1|299|265449|Total Requests|9391.5625|8200.2125|1191.3375|24-JUN-15 10.00.00.000000 PM
37|1|299|265452|Redo Requests|593.3875|1.85625|591.5375|24-JUN-15 10.00.00.000000 PM
37|1|306|265453|Total (MB)|259.80625|249.79375|10.00625|29-JUN-15 10.00.00.000000 PM
37|1|306|265459|Direct (blocks)|19871.91875|19820.575|51.35625|29-JUN-15 10.00.00.000000 PM
37|1|306|265455|Optimized Total (MB)|201.0625|200.95|.1|29-JUN-15 10.00.00.000000 PM
37|1|306|265451|Optimized Requests|8854.61875|8837.3625|17.2375|29-JUN-15 10.00.00.000000 PM
37|1|306|265454|Database (MB)|234.6|229.65|4.94375|29-JUN-15 10.00.00.000000 PM
37|1|306|265452|Redo Requests|589.64375|1.85|587.80625|29-JUN-15 10.00.00.000000 PM
37|1|306|265450|Database Requests|9438.025|8911.36875|526.63125|29-JUN-15 10.00.00.000000 PM
37|1|306|265456|Redo (MB)|4.9625|1.65625|3.33125|29-JUN-15 10.00.00.000000 PM
37|1|306|265449|Total Requests|10061.71875|8944.59375|1117.1375|29-JUN-15 10.00.00.000000 PM
37|1|306|265457|Database (blocks)|30027.41875|29393.23125|634.18125|29-JUN-15 10.00.00.000000 PM
37|1|306|265458|Via Buffer Cache (blocks)|10155.4875|9572.6625|582.85|29-JUN-15 10.00.00.000000 PM
37|1|307|265453|Total (MB)|209.2125|194.33125|14.91875|29-JUN-15 08.00.00.000000 AM
37|1|307|265457|Database (blocks)|25473.65625|24509.23125|964.41875|29-JUN-15 08.00.00.000000 AM
37|1|307|265454|Database (MB)|199.0125|191.4875|7.5375|29-JUN-15 08.00.00.000000 AM
37|1|307|265456|Redo (MB)|7.30625|2.43125|4.875|29-JUN-15 08.00.00.000000 AM
37|1|307|265458|Via Buffer Cache (blocks)|12831.1625|11947.03125|884.13125|29-JUN-15 08.00.00.000000 AM
37|1|307|265450|Database Requests|12105.6875|11298.51875|807.1625|29-JUN-15 08.00.00.000000 AM
37|1|307|265452|Redo Requests|885.7|2.575|883.1375|29-JUN-15 08.00.00.000000 AM
37|1|307|265455|Optimized Total (MB)|182.26875|182|.3|29-JUN-15 08.00.00.000000 AM
37|1|307|265449|Total Requests|13021.2|11324.35|1696.825|29-JUN-15 08.00.00.000000 AM
37|1|307|265451|Optimized Requests|11275.18125|11229.96875|45.21875|29-JUN-15 08.00.00.000000 AM
37|1|307|265459|Direct (blocks)|12642.50625|12562.2|80.30625|29-JUN-15 08.00.00.000000 AM
37|1|301|265450|Database Requests|8461.2875|7903.5625|557.73125|25-JUN-15 10.00.00.000000 PM
37|1|301|265453|Total (MB)|244.8375|234.7125|10.14375|25-JUN-15 10.00.00.000000 PM
37|1|301|265451|Optimized Requests|7828.43125|7813.875|14.58125|25-JUN-15 10.00.00.000000 PM
37|1|301|265456|Redo (MB)|4.85|1.64375|3.2125|25-JUN-15 10.00.00.000000 PM
37|1|301|265449|Total Requests|9063.3625|7936.23125|1127.15625|25-JUN-15 10.00.00.000000 PM
37|1|301|265452|Redo Requests|567.40625|1.69375|565.725|25-JUN-15 10.00.00.000000 PM
37|1|301|265458|Via Buffer Cache (blocks)|9547.2375|8926.6|620.64375|25-JUN-15 10.00.00.000000 PM
37|1|301|265454|Database (MB)|214.6375|209.41875|5.225|25-JUN-15 10.00.00.000000 PM
37|1|301|265457|Database (blocks)|27472.5|26803.68125|668.85625|25-JUN-15 10.00.00.000000 PM
37|1|301|265455|Optimized Total (MB)|172.6625|172.5625|.1|25-JUN-15 10.00.00.000000 PM
37|1|301|265459|Direct (blocks)|17925.30625|17877.08125|48.2|25-JUN-15 10.00.00.000000 PM
37|1|303|265449|Total Requests|4859.08125|4102.6125|756.4875|26-JUN-15 10.00.00.000000 PM
37|1|303|265452|Redo Requests|355.59375|1.03125|354.575|26-JUN-15 10.00.00.000000 PM
37|1|303|265458|Via Buffer Cache (blocks)|4811.53125|4357.03125|454.5125|26-JUN-15 10.00.00.000000 PM
37|1|303|265454|Database (MB)|148.53125|144.8375|3.70625|26-JUN-15 10.00.00.000000 PM
37|1|303|265450|Database Requests|4446.7125|4047.79375|398.93125|26-JUN-15 10.00.00.000000 PM
37|1|303|265451|Optimized Requests|3976.6|3973.25|3.36875|26-JUN-15 10.00.00.000000 PM
37|1|303|265455|Optimized Total (MB)|129.24375|129.225|0|26-JUN-15 10.00.00.000000 PM
37|1|303|265457|Database (blocks)|19012.325|18538.575|473.75625|26-JUN-15 10.00.00.000000 PM
37|1|303|265453|Total (MB)|306.74375|300.20625|6.51875|26-JUN-15 10.00.00.000000 PM
37|1|303|265456|Redo (MB)|2.85625|.96875|1.89375|26-JUN-15 10.00.00.000000 PM
37|1|303|265459|Direct (blocks)|14200.8|14181.56875|19.25|26-JUN-15 10.00.00.000000 PM
37|1|310|265452|Redo Requests|627.1375|2.0875|625.0625|01-JUL-15 10.00.00.000000 PM
37|1|310|265456|Redo (MB)|5.35625|1.7875|3.575|01-JUL-15 10.00.00.000000 PM
37|1|310|265451|Optimized Requests|8007.83125|7986.9|20.93125|01-JUL-15 10.00.00.000000 PM
37|1|310|265453|Total (MB)|229.13125|218.025|11.10625|01-JUL-15 10.00.00.000000 PM
37|1|310|265459|Direct (blocks)|15806.7375|15756.08125|50.6625|01-JUL-15 10.00.00.000000 PM
37|1|310|265455|Optimized Total (MB)|153.85625|153.73125|.1|01-JUL-15 10.00.00.000000 PM
37|1|310|265457|Database (blocks)|25379.025|24650.75|728.2625|01-JUL-15 10.00.00.000000 PM
37|1|310|265454|Database (MB)|198.28125|192.5875|5.7|01-JUL-15 10.00.00.000000 PM
37|1|310|265458|Via Buffer Cache (blocks)|9572.29375|8894.69375|677.61875|01-JUL-15 10.00.00.000000 PM
37|1|310|265449|Total Requests|9352.5125|8117.79375|1234.725|01-JUL-15 10.00.00.000000 PM
37|1|310|265450|Database Requests|8693.6875|8087.2|606.48125|01-JUL-15 10.00.00.000000 PM
37|1|311|265449|Total Requests|11523.94375|9934.425|1589.5125|01-JUL-15 08.00.00.000000 AM
37|1|311|265451|Optimized Requests|9888|9850.60625|37.36875|01-JUL-15 08.00.00.000000 AM
37|1|311|265452|Redo Requests|864.36875|2.64375|861.7375|01-JUL-15 08.00.00.000000 AM
37|1|311|265454|Database (MB)|162.625|155.86875|6.7625|01-JUL-15 08.00.00.000000 AM
37|1|311|265455|Optimized Total (MB)|145.83125|145.6|.20625|01-JUL-15 08.00.00.000000 AM
37|1|311|265458|Via Buffer Cache (blocks)|11308.825|10529.38125|779.43125|01-JUL-15 08.00.00.000000 AM
37|1|311|265450|Database Requests|10630.4875|9908.58125|721.925|01-JUL-15 08.00.00.000000 AM
37|1|311|265459|Direct (blocks)|9506.0375|9420.49375|85.575|01-JUL-15 08.00.00.000000 AM
37|1|311|265457|Database (blocks)|20814.84375|19949.875|864.9875|01-JUL-15 08.00.00.000000 AM
37|1|311|265453|Total (MB)|172.3125|158.575|13.73125|01-JUL-15 08.00.00.000000 AM
37|1|311|265456|Redo (MB)|6.99375|2.3375|4.66875|01-JUL-15 08.00.00.000000 AM
37|1|314|265458|Via Buffer Cache (blocks)|4721.6|4349.66875|371.94375|03-JUL-15 10.00.00.000000 PM
37|1|314|265455|Optimized Total (MB)|230.825|230.79375|.0125|03-JUL-15 10.00.00.000000 PM
37|1|314|265457|Database (blocks)|40537.75|40151.36875|386.3875|03-JUL-15 10.00.00.000000 PM
37|1|314|265451|Optimized Requests|4028.40625|4018.975|9.43125|03-JUL-15 10.00.00.000000 PM
37|1|314|265454|Database (MB)|316.71875|313.69375|3.025|03-JUL-15 10.00.00.000000 PM
37|1|314|265453|Total (MB)|2453.24375|2430.7125|22.55625|03-JUL-15 10.00.00.000000 PM
37|1|314|265459|Direct (blocks)|35816.15|35801.70625|14.45|03-JUL-15 10.00.00.000000 PM
37|1|314|265449|Total Requests|7004.8875|6292.33125|712.5625|03-JUL-15 10.00.00.000000 PM
37|1|314|265450|Database Requests|4468.6125|4143.4875|325.0875|03-JUL-15 10.00.00.000000 PM
37|1|314|265452|Redo Requests|380.23125|.81875|379.4125|03-JUL-15 10.00.00.000000 PM
37|1|314|265456|Redo (MB)|2.5125|.80625|1.70625|03-JUL-15 10.00.00.000000 PM
37|1|315|265449|Total Requests|6755.99375|5903.375|852.63125|03-JUL-15 08.00.00.000000 AM
37|1|315|265455|Optimized Total (MB)|113.64375|113.59375|.06875|03-JUL-15 08.00.00.000000 AM
37|1|315|265452|Redo Requests|493.35625|1.23125|492.1375|03-JUL-15 08.00.00.000000 AM
37|1|315|265454|Database (MB)|136.78125|133.48125|3.3125|03-JUL-15 08.00.00.000000 AM
37|1|315|265459|Direct (blocks)|11175.08125|11136.675|38.425|03-JUL-15 08.00.00.000000 AM
37|1|315|265456|Redo (MB)|3.475|1.16875|2.34375|03-JUL-15 08.00.00.000000 AM
37|1|315|265453|Total (MB)|141.80625|134.89375|6.9125|03-JUL-15 08.00.00.000000 AM
37|1|315|265457|Database (blocks)|17508.9625|17085.75|423.2125|03-JUL-15 08.00.00.000000 AM
37|1|315|265450|Database Requests|6243.5125|5887.35625|356.15|03-JUL-15 08.00.00.000000 AM
37|1|315|265451|Optimized Requests|5853.45|5844.34375|9.11875|03-JUL-15 08.00.00.000000 AM
37|1|315|265458|Via Buffer Cache (blocks)|6333.86875|5949.08125|384.7875|03-JUL-15 08.00.00.000000 AM
37|1|312|265452|Redo Requests|591.84375|1.93125|589.90625|02-JUL-15 10.00.00.000000 PM
37|1|312|265459|Direct (blocks)|13197.3875|13152.225|45.175|02-JUL-15 10.00.00.000000 PM
37|1|312|265458|Via Buffer Cache (blocks)|9166.73125|8519.09375|647.65625|02-JUL-15 10.00.00.000000 PM
37|1|312|265454|Database (MB)|174.725|169.31875|5.41875|02-JUL-15 10.00.00.000000 PM
37|1|312|265455|Optimized Total (MB)|166.125|166.0375|.10625|02-JUL-15 10.00.00.000000 PM
37|1|312|265457|Database (blocks)|22364.13125|21671.325|692.81875|02-JUL-15 10.00.00.000000 PM
37|1|312|265453|Total (MB)|207.9625|193.25625|14.7125|02-JUL-15 10.00.00.000000 PM
37|1|312|265456|Redo (MB)|5.36875|1.7875|3.5625|02-JUL-15 10.00.00.000000 PM
37|1|312|265451|Optimized Requests|7624.65625|7610.68125|13.9875|02-JUL-15 10.00.00.000000 PM
37|1|312|265449|Total Requests|9106.0125|7710.70625|1395.2875|02-JUL-15 10.00.00.000000 PM
37|1|312|265450|Database Requests|8228.05625|7658.56875|569.5|02-JUL-15 10.00.00.000000 PM
37|1|313|265450|Database Requests|10341.5875|9599.15625|742.4375|02-JUL-15 08.00.00.000000 AM
37|1|313|265454|Database (MB)|195.68125|188.78125|6.91875|02-JUL-15 08.00.00.000000 AM
37|1|313|265451|Optimized Requests|9562.03125|9524.30625|37.7375|02-JUL-15 08.00.00.000000 AM
37|1|313|265453|Total (MB)|205.675|191.58125|14.1375|02-JUL-15 08.00.00.000000 AM
37|1|313|265456|Redo (MB)|7.19375|2.39375|4.825|02-JUL-15 08.00.00.000000 AM
37|1|313|265449|Total Requests|11213.0125|9624.475|1588.5375|02-JUL-15 08.00.00.000000 AM
37|1|313|265459|Direct (blocks)|14134.88125|14050.55|84.34375|02-JUL-15 08.00.00.000000 AM
37|1|313|265452|Redo Requests|843.0625|2.79375|840.29375|02-JUL-15 08.00.00.000000 AM
37|1|313|265457|Database (blocks)|25046.30625|24163.0375|883.25|02-JUL-15 08.00.00.000000 AM
37|1|313|265455|Optimized Total (MB)|168.09375|167.875|.23125|02-JUL-15 08.00.00.000000 AM
37|1|313|265458|Via Buffer Cache (blocks)|10911.43125|10112.5|798.94375|02-JUL-15 08.00.00.000000 AM
37|1|308|265452|Redo Requests|602.34375|1.90625|600.43125|30-JUN-15 10.00.00.000000 PM
37|1|308|265453|Total (MB)|206.43125|196.2|10.23125|30-JUN-15 10.00.00.000000 PM
37|1|308|265454|Database (MB)|175.84375|170.75|5.1|30-JUN-15 10.00.00.000000 PM
37|1|308|265456|Redo (MB)|5.025|1.71875|3.33125|30-JUN-15 10.00.00.000000 PM
37|1|308|265458|Via Buffer Cache (blocks)|9476.21875|8874.725|601.5|30-JUN-15 10.00.00.000000 PM
37|1|308|265451|Optimized Requests|8161.06875|8142.3625|18.6875|30-JUN-15 10.00.00.000000 PM
37|1|308|265449|Total Requests|9390.65625|8239.43125|1151.24375|30-JUN-15 10.00.00.000000 PM
37|1|308|265455|Optimized Total (MB)|154.5875|154.4875|.1|30-JUN-15 10.00.00.000000 PM
37|1|308|265459|Direct (blocks)|13032.2875|12981.24375|51.025|30-JUN-15 10.00.00.000000 PM
37|1|308|265457|Database (blocks)|22508.50625|21855.9625|652.51875|30-JUN-15 10.00.00.000000 PM
37|1|308|265450|Database Requests|8754.425|8207.16875|547.25|30-JUN-15 10.00.00.000000 PM
37|1|309|265452|Redo Requests|889.71875|2.7875|886.9|30-JUN-15 08.00.00.000000 AM
37|1|309|265451|Optimized Requests|10875.84375|10833.775|42.075|30-JUN-15 08.00.00.000000 AM
37|1|309|265449|Total Requests|12612.8|10926.475|1686.31875|30-JUN-15 08.00.00.000000 AM
37|1|309|265453|Total (MB)|189.8625|174.79375|15.0875|30-JUN-15 08.00.00.000000 AM
37|1|309|265456|Redo (MB)|7.6|2.5375|5.075|30-JUN-15 08.00.00.000000 AM
37|1|309|265457|Database (blocks)|22931.9375|21983.125|948.8125|30-JUN-15 08.00.00.000000 AM
37|1|309|265455|Optimized Total (MB)|163.50625|163.2375|.3|30-JUN-15 08.00.00.000000 AM
37|1|309|265450|Database Requests|11691.8125|10898.025|793.80625|30-JUN-15 08.00.00.000000 AM
37|1|309|265454|Database (MB)|179.15625|171.75|7.41875|30-JUN-15 08.00.00.000000 AM
37|1|309|265458|Via Buffer Cache (blocks)|12650.85|11791.7875|859.0875|30-JUN-15 08.00.00.000000 AM
37|1|309|265459|Direct (blocks)|10281.08125|10191.35625|89.73125|30-JUN-15 08.00.00.000000 AM
37|1|318|265449|Total Requests|13306.90625|11515.85|1791.05625|06-JUL-15 08.00.00.000000 AM
37|1|318|265452|Redo Requests|918.7375|3.04375|915.6875|06-JUL-15 08.00.00.000000 AM
37|1|318|265458|Via Buffer Cache (blocks)|13194.4625|12231.74375|962.725|06-JUL-15 08.00.00.000000 AM
37|1|318|265450|Database Requests|12363.73125|11493.89375|869.84375|06-JUL-15 08.00.00.000000 AM
37|1|318|265456|Redo (MB)|8.65|2.89375|5.75625|06-JUL-15 08.00.00.000000 AM
37|1|318|265457|Database (blocks)|29858.70625|28807.925|1050.8|06-JUL-15 08.00.00.000000 AM
37|1|318|265455|Optimized Total (MB)|210.85625|210.53125|.33125|06-JUL-15 08.00.00.000000 AM
37|1|318|265459|Direct (blocks)|16664.2625|16576.20625|88.06875|06-JUL-15 08.00.00.000000 AM
37|1|318|265451|Optimized Requests|11451.16875|11403.675|47.50625|06-JUL-15 08.00.00.000000 AM
37|1|318|265453|Total (MB)|245.1625|228.28125|16.8875|06-JUL-15 08.00.00.000000 AM
37|1|318|265454|Database (MB)|233.275|225.06875|8.2125|06-JUL-15 08.00.00.000000 AM
37|1|317|265459|Direct (blocks)|20666.525|20615.95|50.58125|06-JUL-15 10.00.00.000000 PM
37|1|317|265450|Database Requests|9075.2625|8564.5|510.78125|06-JUL-15 10.00.00.000000 PM
37|1|317|265458|Via Buffer Cache (blocks)|9944.58125|9380.03125|564.54375|06-JUL-15 10.00.00.000000 PM
37|1|317|265451|Optimized Requests|8518.74375|8501.49375|17.275|06-JUL-15 10.00.00.000000 PM
37|1|317|265454|Database (MB)|239.15625|234.3625|4.80625|06-JUL-15 10.00.00.000000 PM
37|1|317|265457|Database (blocks)|30611.11875|29995.98125|615.1125|06-JUL-15 10.00.00.000000 PM
37|1|317|265456|Redo (MB)|4.93125|1.73125|3.21875|06-JUL-15 10.00.00.000000 PM
37|1|317|265452|Redo Requests|599.05625|2.03125|597.01875|06-JUL-15 10.00.00.000000 PM
37|1|317|265455|Optimized Total (MB)|205.9125|205.8125|.1|06-JUL-15 10.00.00.000000 PM
37|1|317|265449|Total Requests|9715.24375|8603.80625|1111.41875|06-JUL-15 10.00.00.000000 PM
37|1|317|265453|Total (MB)|271.575|261.8375|9.7375|06-JUL-15 10.00.00.000000 PM
37|1|316|265449|Total Requests|9900.00625|8782.24375|1117.7625|05-JUL-15 10.00.00.000000 PM
37|1|316|265452|Redo Requests|603.175|1.8875|601.30625|05-JUL-15 10.00.00.000000 PM
37|1|316|265456|Redo (MB)|5.44375|1.8375|3.64375|05-JUL-15 10.00.00.000000 PM
37|1|316|265455|Optimized Total (MB)|253.23125|253.1375|.1|05-JUL-15 10.00.00.000000 PM
37|1|316|265458|Via Buffer Cache (blocks)|10027.9875|9453.3625|574.61875|05-JUL-15 10.00.00.000000 PM
37|1|316|265459|Direct (blocks)|25202.55|25153.03125|49.50625|05-JUL-15 10.00.00.000000 PM
37|1|316|265454|Database (MB)|275.25|270.3625|4.875|05-JUL-15 10.00.00.000000 PM
37|1|316|265457|Database (blocks)|35230.53125|34606.4|624.1125|05-JUL-15 10.00.00.000000 PM
37|1|316|265450|Database Requests|9269.325|8756.0625|513.275|05-JUL-15 10.00.00.000000 PM
37|1|316|265451|Optimized Requests|8711.275|8694.75|16.525|05-JUL-15 10.00.00.000000 PM
37|1|316|265453|Total (MB)|283.75625|273.3125|10.43125|05-JUL-15 10.00.00.000000 PM
37|1|321|265451|Optimized Requests|7844.25625|7822.3875|21.89375|08-JUL-15 10.00.00.000000 PM
37|1|321|265456|Redo (MB)|5.2125|1.7625|3.4625|08-JUL-15 10.00.00.000000 PM
37|1|321|265459|Direct (blocks)|17539.3125|17490.525|48.79375|08-JUL-15 10.00.00.000000 PM
37|1|321|265452|Redo Requests|601.46875|1.84375|599.6375|08-JUL-15 10.00.00.000000 PM
37|1|321|265454|Database (MB)|208.85625|203.3375|5.53125|08-JUL-15 10.00.00.000000 PM
37|1|321|265458|Via Buffer Cache (blocks)|9194.4875|8535.725|658.775|08-JUL-15 10.00.00.000000 PM
37|1|321|265449|Total Requests|9578.71875|7943.175|1635.5625|08-JUL-15 10.00.00.000000 PM
37|1|321|265450|Database Requests|8454.6125|7864.29375|590.325|08-JUL-15 10.00.00.000000 PM
37|1|321|265453|Total (MB)|239.4875|222.5625|16.925|08-JUL-15 10.00.00.000000 PM
37|1|321|265455|Optimized Total (MB)|182.675|182.55625|.10625|08-JUL-15 10.00.00.000000 PM
37|1|321|265457|Database (blocks)|26733.80625|26026.24375|707.55625|08-JUL-15 10.00.00.000000 PM
37|1|319|265449|Total Requests|9098.93125|7933.3875|1165.5375|07-JUL-15 10.00.00.000000 PM
37|1|319|265451|Optimized Requests|7878.7625|7860.88125|17.8875|07-JUL-15 10.00.00.000000 PM
37|1|319|265450|Database Requests|8422.125|7893.53125|528.59375|07-JUL-15 10.00.00.000000 PM
37|1|319|265453|Total (MB)|299.8625|171.5875|128.29375|07-JUL-15 10.00.00.000000 PM
37|1|319|265457|Database (blocks)|19882.54375|19249.86875|632.6875|07-JUL-15 10.00.00.000000 PM
37|1|319|265459|Direct (blocks)|10449.8625|10399.53125|50.34375|07-JUL-15 10.00.00.000000 PM
37|1|319|265455|Optimized Total (MB)|145.01875|144.91875|.1|07-JUL-15 10.00.00.000000 PM
37|1|319|265456|Redo (MB)|4.94375|1.6625|3.2875|07-JUL-15 10.00.00.000000 PM
37|1|319|265458|Via Buffer Cache (blocks)|9432.675|8850.3375|582.35|07-JUL-15 10.00.00.000000 PM
37|1|319|265452|Redo Requests|606.15625|1.71875|604.4375|07-JUL-15 10.00.00.000000 PM
37|1|319|265454|Database (MB)|155.33125|150.40625|4.95|07-JUL-15 10.00.00.000000 PM
37|1|320|265449|Total Requests|12821.1625|11035.08125|1786.075|07-JUL-15 08.00.00.000000 AM
37|1|320|265452|Redo Requests|934.6125|3.13125|931.50625|07-JUL-15 08.00.00.000000 AM
37|1|320|265457|Database (blocks)|21448.25|20443.1375|1005.1|07-JUL-15 08.00.00.000000 AM
37|1|320|265451|Optimized Requests|10991.79375|10945.38125|46.40625|07-JUL-15 08.00.00.000000 AM
37|1|320|265456|Redo (MB)|8.3|2.8|5.50625|07-JUL-15 08.00.00.000000 AM
37|1|320|265458|Via Buffer Cache (blocks)|12586.94375|11672.84375|914.1125|07-JUL-15 08.00.00.000000 AM
37|1|320|265454|Database (MB)|167.5625|159.7125|7.85|07-JUL-15 08.00.00.000000 AM
37|1|320|265455|Optimized Total (MB)|154.51875|154.19375|.3125|07-JUL-15 08.00.00.000000 AM
37|1|320|265453|Total (MB)|179.025|162.8875|16.14375|07-JUL-15 08.00.00.000000 AM
37|1|320|265450|Database Requests|11856.94375|11008.725|848.2125|07-JUL-15 08.00.00.000000 AM
37|1|320|265459|Direct (blocks)|8861.30625|8770.31875|90.98125|07-JUL-15 08.00.00.000000 AM
37|1|328|265456|Redo (MB)|4.75|1.61875|3.15|13-JUL-15 10.00.00.000000 PM
37|1|328|265449|Total Requests|9412.075|8306.525|1105.55625|13-JUL-15 10.00.00.000000 PM
37|1|328|265450|Database Requests|8782.26875|8272.26875|510|13-JUL-15 10.00.00.000000 PM
37|1|328|265457|Database (blocks)|24658.99375|24046.80625|612.2125|13-JUL-15 10.00.00.000000 PM
37|1|328|265453|Total (MB)|222.06875|212.41875|9.65625|13-JUL-15 10.00.00.000000 PM
37|1|328|265455|Optimized Total (MB)|169.41875|169.33125|.1|13-JUL-15 10.00.00.000000 PM
37|1|328|265451|Optimized Requests|8228.33125|8212.20625|16.14375|13-JUL-15 10.00.00.000000 PM
37|1|328|265452|Redo Requests|593.2625|1.85625|591.40625|13-JUL-15 10.00.00.000000 PM
37|1|328|265459|Direct (blocks)|14993.18125|14944.78125|48.43125|13-JUL-15 10.00.00.000000 PM
37|1|328|265454|Database (MB)|192.65|187.85625|4.79375|13-JUL-15 10.00.00.000000 PM
37|1|328|265458|Via Buffer Cache (blocks)|9665.8|9102.0125|563.775|13-JUL-15 10.00.00.000000 PM
