site_id|config_id|run_id|stat_id|stat_pool|stat_name|stat_begin_mb|stat_end_mb|stat_diff_pct|start_time
37|1|385|266711|shared|SQLA|3007.22|3022.6|.52|21-AUG-15 10.00.00.000000 PM
37|1|385|266706|shared|Checkpoint queue|210.95|210.95|0|21-AUG-15 10.00.00.000000 PM
37|1|385|266723|Other|log_buffer|57.44|57.44|0|21-AUG-15 10.00.00.000000 PM
37|1|385|266703|large|free memory|383.63|383.63|0|21-AUG-15 10.00.00.000000 PM
37|1|385|267158|shared|KGLHD|142.03|140.31|-1.22|21-AUG-15 10.00.00.000000 PM
37|1|385|283094|shared|ksfqpn|393.9|393.91|0|21-AUG-15 10.00.00.000000 PM
37|1|385|266715|shared|gcs resources|321.97|321.97|0|21-AUG-15 10.00.00.000000 PM
37|1|385|266717|shared|ges enqueues|171.93|172.61|.36|21-AUG-15 10.00.00.000000 PM
37|1|385|266704|shared|ASH buffers|254|254|0|21-AUG-15 10.00.00.000000 PM
37|1|385|266705|shared|ASM extent pointer array|1544.4|1544.05|-.02|21-AUG-15 10.00.00.000000 PM
37|1|385|266710|shared|KTSL subheap|1546.37|1546.37|0|21-AUG-15 10.00.00.000000 PM
37|1|379|266704|shared|ASH buffers|254|254|0|18-AUG-15 10.00.00.000000 PM
37|1|379|266711|shared|SQLA|3168.92|3217.21|1.52|18-AUG-15 10.00.00.000000 PM
37|1|379|266721|Other|buffer_cache|10048|10048|0|18-AUG-15 10.00.00.000000 PM
37|1|379|266723|Other|log_buffer|57.44|57.44|0|18-AUG-15 10.00.00.000000 PM
37|1|379|266701|java|JOXLE|32.39|32.39|0|18-AUG-15 10.00.00.000000 PM
37|1|379|266706|shared|Checkpoint queue|210.95|210.95|0|18-AUG-15 10.00.00.000000 PM
37|1|379|266707|shared|FileOpenBlock|849.68|851.5|.21|18-AUG-15 10.00.00.000000 PM
37|1|379|266713|shared|free memory|586.27|582.8|-.59|18-AUG-15 10.00.00.000000 PM
37|1|379|266719|shared|kcbi io desc slot|361.33|361.54|.06|18-AUG-15 10.00.00.000000 PM
37|1|379|266708|shared|KGLH0|1460.57|1394.74|-4.5|18-AUG-15 10.00.00.000000 PM
37|1|379|266717|shared|ges enqueues|167.01|168.06|.62|18-AUG-15 10.00.00.000000 PM
37|1|379|266722|Other|fixed_sga|6.56|6.56|0|18-AUG-15 10.00.00.000000 PM
37|1|379|266703|large|free memory|383.63|383.63|0|18-AUG-15 10.00.00.000000 PM
37|1|379|266718|shared|init_heap_kfsg|133.39|133.75|.27|18-AUG-15 10.00.00.000000 PM
37|1|379|266702|java|free memory|350.92|350.92|0|18-AUG-15 10.00.00.000000 PM
37|1|379|266716|shared|gcs shadows|178.87|178.87|0|18-AUG-15 10.00.00.000000 PM
37|1|379|266720|streams|free memory|392|392|0|18-AUG-15 10.00.00.000000 PM
37|1|379|283094|shared|ksfqpn|161.38|161.41|.02|18-AUG-15 10.00.00.000000 PM
37|1|379|266705|shared|ASM extent pointer array|1540.36|1540.34|0|18-AUG-15 10.00.00.000000 PM
37|1|379|266709|shared|KKSSP|211.97|212.68|.33|18-AUG-15 10.00.00.000000 PM
37|1|379|266710|shared|KTSL subheap|1251.09|1263.37|.98|18-AUG-15 10.00.00.000000 PM
37|1|379|266715|shared|gcs resources|321.97|321.97|0|18-AUG-15 10.00.00.000000 PM
37|1|379|267158|shared|KGLHD|161.27|156.64|-2.87|18-AUG-15 10.00.00.000000 PM
37|1|389|266705|shared|ASM extent pointer array|1542.08|1542.08|0|24-AUG-15 08.00.00.000000 AM
37|1|389|266709|shared|KKSSP|203.73|205.59|.91|24-AUG-15 08.00.00.000000 AM
37|1|389|266718|shared|init_heap_kfsg|153.31|153.61|.2|24-AUG-15 08.00.00.000000 AM
37|1|389|266722|Other|fixed_sga|6.56|6.56|0|24-AUG-15 08.00.00.000000 AM
37|1|389|283094|shared|ksfqpn|469.19|469.19|0|24-AUG-15 08.00.00.000000 AM
37|1|389|266708|shared|KGLH0|1146.67|1188.59|3.66|24-AUG-15 08.00.00.000000 AM
37|1|389|266719|shared|kcbi io desc slot|354.24|359.14|1.38|24-AUG-15 08.00.00.000000 AM
37|1|389|267158|shared|KGLHD|133.4|137.68|3.22|24-AUG-15 08.00.00.000000 AM
37|1|389|266704|shared|ASH buffers|254|254|0|24-AUG-15 08.00.00.000000 AM
37|1|389|266713|shared|free memory|577.92|571.34|-1.09|24-AUG-15 08.00.00.000000 AM
37|1|389|266717|shared|ges enqueues|176.74|176.98|.14|24-AUG-15 08.00.00.000000 AM
37|1|389|266707|shared|FileOpenBlock|945.84|945.84|0|24-AUG-15 08.00.00.000000 AM
37|1|389|266715|shared|gcs resources|321.97|321.97|0|24-AUG-15 08.00.00.000000 AM
37|1|389|266723|Other|log_buffer|57.44|57.44|0|24-AUG-15 08.00.00.000000 AM
37|1|389|266706|shared|Checkpoint queue|210.95|210.95|0|24-AUG-15 08.00.00.000000 AM
37|1|389|266711|shared|SQLA|3006.23|2954.68|-1.72|24-AUG-15 08.00.00.000000 AM
37|1|389|266701|java|JOXLE|32.39|32.39|0|24-AUG-15 08.00.00.000000 AM
37|1|389|266702|java|free memory|350.92|350.92|0|24-AUG-15 08.00.00.000000 AM
37|1|389|266710|shared|KTSL subheap|1546.37|1546.37|0|24-AUG-15 08.00.00.000000 AM
37|1|389|266721|Other|buffer_cache|10048|10048|0|24-AUG-15 08.00.00.000000 AM
37|1|389|266703|large|free memory|383.63|383.63|0|24-AUG-15 08.00.00.000000 AM
37|1|389|266716|shared|gcs shadows|178.87|178.87|0|24-AUG-15 08.00.00.000000 AM
37|1|389|266720|streams|free memory|392|392|0|24-AUG-15 08.00.00.000000 AM
37|1|386|266703|large|free memory|383.63|383.63|0|21-AUG-15 08.00.00.000000 AM
37|1|386|266701|java|JOXLE|32.39|32.39|0|21-AUG-15 08.00.00.000000 AM
37|1|386|266702|java|free memory|350.92|350.92|0|21-AUG-15 08.00.00.000000 AM
37|1|386|266704|shared|ASH buffers|254|254|0|21-AUG-15 08.00.00.000000 AM
37|1|386|266713|shared|free memory|557.25|558.04|.16|21-AUG-15 08.00.00.000000 AM
37|1|386|266709|shared|KKSSP|226.2|221.81|-1.94|21-AUG-15 08.00.00.000000 AM
37|1|386|266718|shared|init_heap_kfsg|138.83|139.11|.21|21-AUG-15 08.00.00.000000 AM
37|1|386|266719|shared|kcbi io desc slot|380.49|380.53|.01|21-AUG-15 08.00.00.000000 AM
37|1|386|266723|Other|log_buffer|57.44|57.44|0|21-AUG-15 08.00.00.000000 AM
37|1|386|267158|shared|KGLHD|133.07|134.85|1.35|21-AUG-15 08.00.00.000000 AM
37|1|386|266705|shared|ASM extent pointer array|1542.08|1542.08|0|21-AUG-15 08.00.00.000000 AM
37|1|386|266721|Other|buffer_cache|10048|10048|0|21-AUG-15 08.00.00.000000 AM
37|1|386|266706|shared|Checkpoint queue|210.95|210.95|0|21-AUG-15 08.00.00.000000 AM
37|1|386|266707|shared|FileOpenBlock|931.04|941.24|1.1|21-AUG-15 08.00.00.000000 AM
37|1|386|266710|shared|KTSL subheap|1545.47|1546.37|.06|21-AUG-15 08.00.00.000000 AM
37|1|386|266717|shared|ges enqueues|171.56|171.64|.05|21-AUG-15 08.00.00.000000 AM
37|1|386|266708|shared|KGLH0|1087.71|1103.47|1.47|21-AUG-15 08.00.00.000000 AM
37|1|386|266711|shared|SQLA|3140.03|3114.37|-.82|21-AUG-15 08.00.00.000000 AM
37|1|386|266722|Other|fixed_sga|6.56|6.56|0|21-AUG-15 08.00.00.000000 AM
37|1|386|283094|shared|ksfqpn|316.98|316.98|0|21-AUG-15 08.00.00.000000 AM
37|1|386|266715|shared|gcs resources|321.97|321.97|0|21-AUG-15 08.00.00.000000 AM
37|1|386|266716|shared|gcs shadows|178.87|178.87|0|21-AUG-15 08.00.00.000000 AM
37|1|386|266720|streams|free memory|392|392|0|21-AUG-15 08.00.00.000000 AM
37|1|381|266706|shared|Checkpoint queue|210.95|210.95|0|19-AUG-15 10.00.00.000000 PM
37|1|381|283094|shared|ksfqpn|236.62|236.66|.01|19-AUG-15 10.00.00.000000 PM
37|1|381|266703|large|free memory|383.63|383.63|0|19-AUG-15 10.00.00.000000 PM
37|1|381|266723|Other|log_buffer|57.44|57.44|0|19-AUG-15 10.00.00.000000 PM
37|1|381|266709|shared|KKSSP|217.19|216.88|-.15|19-AUG-15 10.00.00.000000 PM
37|1|381|266710|shared|KTSL subheap|1418.54|1425.36|.48|19-AUG-15 10.00.00.000000 PM
37|1|381|266717|shared|ges enqueues|170.24|170.27|.02|19-AUG-15 10.00.00.000000 PM
37|1|381|266707|shared|FileOpenBlock|912.24|912.24|0|19-AUG-15 10.00.00.000000 PM
37|1|381|266715|shared|gcs resources|321.97|321.97|0|19-AUG-15 10.00.00.000000 PM
37|1|381|266718|shared|init_heap_kfsg|134.26|134.59|.24|19-AUG-15 10.00.00.000000 PM
37|1|381|266720|streams|free memory|392|392|0|19-AUG-15 10.00.00.000000 PM
37|1|381|266711|shared|SQLA|3180.41|3184.08|.12|19-AUG-15 10.00.00.000000 PM
37|1|381|266719|shared|kcbi io desc slot|375.38|375.48|.03|19-AUG-15 10.00.00.000000 PM
37|1|381|266722|Other|fixed_sga|6.56|6.56|0|19-AUG-15 10.00.00.000000 PM
37|1|381|266701|java|JOXLE|32.39|32.39|0|19-AUG-15 10.00.00.000000 PM
37|1|381|266705|shared|ASM extent pointer array|1540.36|1540.34|0|19-AUG-15 10.00.00.000000 PM
37|1|381|266708|shared|KGLH0|1200.97|1185.53|-1.27|19-AUG-15 10.00.00.000000 PM
37|1|381|266713|shared|free memory|578.83|563.5|-2.5|19-AUG-15 10.00.00.000000 PM
37|1|381|267158|shared|KGLHD|143.82|141.77|-1.41|19-AUG-15 10.00.00.000000 PM
37|1|381|266721|Other|buffer_cache|10048|10048|0|19-AUG-15 10.00.00.000000 PM
37|1|381|266702|java|free memory|350.92|350.92|0|19-AUG-15 10.00.00.000000 PM
37|1|381|266704|shared|ASH buffers|254|254|0|19-AUG-15 10.00.00.000000 PM
37|1|381|266716|shared|gcs shadows|178.87|178.87|0|19-AUG-15 10.00.00.000000 PM
37|1|380|266703|large|free memory|383.63|383.63|0|18-AUG-15 08.00.00.000000 AM
37|1|380|266705|shared|ASM extent pointer array|1540.34|1540.34|0|18-AUG-15 08.00.00.000000 AM
37|1|380|266719|shared|kcbi io desc slot|349.21|351.01|.52|18-AUG-15 08.00.00.000000 AM
37|1|380|266709|shared|KKSSP|210.23|211.44|.57|18-AUG-15 08.00.00.000000 AM
37|1|380|266713|shared|free memory|654.62|629.94|-3.77|18-AUG-15 08.00.00.000000 AM
37|1|380|266707|shared|FileOpenBlock|836.02|839.33|.4|18-AUG-15 08.00.00.000000 AM
37|1|380|266708|shared|KGLH0|1489.88|1475.21|-.97|18-AUG-15 08.00.00.000000 AM
37|1|380|266706|shared|Checkpoint queue|210.95|210.95|0|18-AUG-15 08.00.00.000000 AM
37|1|380|266710|shared|KTSL subheap|1105.48|1150.88|4.11|18-AUG-15 08.00.00.000000 AM
37|1|380|266711|shared|SQLA|3272.28|3256.49|-.48|18-AUG-15 08.00.00.000000 AM
37|1|380|266721|Other|buffer_cache|10048|10048|0|18-AUG-15 08.00.00.000000 AM
37|1|380|267158|shared|KGLHD|157.68|158.03|.24|18-AUG-15 08.00.00.000000 AM
37|1|380|266702|java|free memory|350.92|350.92|0|18-AUG-15 08.00.00.000000 AM
37|1|380|266704|shared|ASH buffers|254|254|0|18-AUG-15 08.00.00.000000 AM
37|1|380|266715|shared|gcs resources|321.97|321.97|0|18-AUG-15 08.00.00.000000 AM
37|1|380|266717|shared|ges enqueues|165.25|165.97|.43|18-AUG-15 08.00.00.000000 AM
37|1|380|266718|shared|init_heap_kfsg|136.95|137.42|.35|18-AUG-15 08.00.00.000000 AM
37|1|380|266720|streams|free memory|392|392|0|18-AUG-15 08.00.00.000000 AM
37|1|380|266716|shared|gcs shadows|178.87|178.87|0|18-AUG-15 08.00.00.000000 AM
37|1|380|266701|java|JOXLE|32.39|32.39|0|18-AUG-15 08.00.00.000000 AM
37|1|380|266722|Other|fixed_sga|6.56|6.56|0|18-AUG-15 08.00.00.000000 AM
37|1|380|266723|Other|log_buffer|57.44|57.44|0|18-AUG-15 08.00.00.000000 AM
37|1|384|266713|shared|free memory|569.68|559.62|-1.76|20-AUG-15 08.00.00.000000 AM
37|1|384|266718|shared|init_heap_kfsg|135.61|135.88|.2|20-AUG-15 08.00.00.000000 AM
37|1|384|266723|Other|log_buffer|57.44|57.44|0|20-AUG-15 08.00.00.000000 AM
37|1|384|266701|java|JOXLE|32.39|32.39|0|20-AUG-15 08.00.00.000000 AM
37|1|384|266707|shared|FileOpenBlock|912.24|912.24|0|20-AUG-15 08.00.00.000000 AM
37|1|384|266709|shared|KKSSP|218.6|218.67|.04|20-AUG-15 08.00.00.000000 AM
37|1|384|266720|streams|free memory|392|392|0|20-AUG-15 08.00.00.000000 AM
37|1|384|266721|Other|buffer_cache|10048|10048|0|20-AUG-15 08.00.00.000000 AM
37|1|384|283094|shared|ksfqpn|236.66|236.66|0|20-AUG-15 08.00.00.000000 AM
37|1|384|266719|shared|kcbi io desc slot|377.24|377.64|.11|20-AUG-15 08.00.00.000000 AM
37|1|384|266722|Other|fixed_sga|6.56|6.56|0|20-AUG-15 08.00.00.000000 AM
37|1|384|267158|shared|KGLHD|134.94|137.42|1.84|20-AUG-15 08.00.00.000000 AM
37|1|384|266702|java|free memory|350.92|350.92|0|20-AUG-15 08.00.00.000000 AM
37|1|384|266705|shared|ASM extent pointer array|1540.34|1540.34|0|20-AUG-15 08.00.00.000000 AM
37|1|384|266706|shared|Checkpoint queue|210.95|210.95|0|20-AUG-15 08.00.00.000000 AM
37|1|384|266708|shared|KGLH0|1104.06|1122.79|1.7|20-AUG-15 08.00.00.000000 AM
37|1|384|266710|shared|KTSL subheap|1469.82|1486|1.1|20-AUG-15 08.00.00.000000 AM
37|1|384|266711|shared|SQLA|3237.4|3210.76|-.83|20-AUG-15 08.00.00.000000 AM
37|1|384|266715|shared|gcs resources|321.97|321.97|0|20-AUG-15 08.00.00.000000 AM
37|1|384|266703|large|free memory|383.63|383.63|0|20-AUG-15 08.00.00.000000 AM
37|1|384|266704|shared|ASH buffers|254|254|0|20-AUG-15 08.00.00.000000 AM
37|1|384|266716|shared|gcs shadows|178.87|178.87|0|20-AUG-15 08.00.00.000000 AM
37|1|384|266717|shared|ges enqueues|170.27|170.27|0|20-AUG-15 08.00.00.000000 AM
37|1|388|266722|Other|fixed_sga|6.56|6.56|0|24-AUG-15 10.00.00.000000 PM
37|1|388|266705|shared|ASM extent pointer array|1542.08|1542.23|.01|24-AUG-15 10.00.00.000000 PM
37|1|388|266713|shared|free memory|551.47|547.81|-.67|24-AUG-15 10.00.00.000000 PM
37|1|388|266716|shared|gcs shadows|178.87|178.87|0|24-AUG-15 10.00.00.000000 PM
37|1|388|266717|shared|ges enqueues|180.36|181.58|.63|24-AUG-15 10.00.00.000000 PM
37|1|388|266723|Other|log_buffer|57.44|57.44|0|24-AUG-15 10.00.00.000000 PM
37|1|388|266704|shared|ASH buffers|254|254|0|24-AUG-15 10.00.00.000000 PM
37|1|388|266710|shared|KTSL subheap|1546.37|1546.37|0|24-AUG-15 10.00.00.000000 PM
37|1|388|266715|shared|gcs resources|321.97|321.97|0|24-AUG-15 10.00.00.000000 PM
37|1|388|266707|shared|FileOpenBlock|945.84|945.84|0|24-AUG-15 10.00.00.000000 PM
37|1|388|266721|Other|buffer_cache|10048|10048|0|24-AUG-15 10.00.00.000000 PM
37|1|388|267158|shared|KGLHD|151.67|150.87|-.47|24-AUG-15 10.00.00.000000 PM
37|1|388|266701|java|JOXLE|32.39|32.39|0|24-AUG-15 10.00.00.000000 PM
37|1|388|266706|shared|Checkpoint queue|210.95|210.95|0|24-AUG-15 10.00.00.000000 PM
37|1|388|266718|shared|init_heap_kfsg|155.14|155.25|.07|24-AUG-15 10.00.00.000000 PM
37|1|388|266719|shared|kcbi io desc slot|363.89|365.61|.47|24-AUG-15 10.00.00.000000 PM
37|1|388|266702|java|free memory|350.92|350.92|0|24-AUG-15 10.00.00.000000 PM
37|1|388|266703|large|free memory|383.63|383.63|0|24-AUG-15 10.00.00.000000 PM
37|1|388|283094|shared|ksfqpn|537.03|537.06|.01|24-AUG-15 10.00.00.000000 PM
37|1|388|266708|shared|KGLH0|1315.71|1308.95|-.42|24-AUG-15 10.00.00.000000 PM
37|1|388|266709|shared|KKSSP|207.2|208.9|.82|24-AUG-15 10.00.00.000000 PM
37|1|388|266711|shared|SQLA|2803.22|2793.27|-.29|24-AUG-15 10.00.00.000000 PM
37|1|388|266720|streams|free memory|392|392|0|24-AUG-15 10.00.00.000000 PM
37|1|394|266702|java|free memory|350.92|350.92|0|27-AUG-15 10.00.00.000000 PM
37|1|394|266709|shared|KKSSP|220.59|220.94|.16|27-AUG-15 10.00.00.000000 PM
37|1|394|266713|shared|free memory|595.28|573.74|-3.45|27-AUG-15 10.00.00.000000 PM
37|1|394|266717|shared|ges enqueues|198.99|199.74|.36|27-AUG-15 10.00.00.000000 PM
37|1|394|266719|shared|kcbi io desc slot|383.35|383.4|.01|27-AUG-15 10.00.00.000000 PM
37|1|394|266720|streams|free memory|392|392|0|27-AUG-15 10.00.00.000000 PM
37|1|394|266710|shared|KTSL subheap|1546.37|1546.37|0|27-AUG-15 10.00.00.000000 PM
37|1|394|266715|shared|gcs resources|321.97|321.97|0|27-AUG-15 10.00.00.000000 PM
37|1|394|267158|shared|KGLHD|140.37|129.2|-8.53|27-AUG-15 10.00.00.000000 PM
37|1|394|266705|shared|ASM extent pointer array|1620.21|1620.21|0|27-AUG-15 10.00.00.000000 PM
37|1|394|266723|Other|log_buffer|57.44|57.44|0|27-AUG-15 10.00.00.000000 PM
37|1|394|266722|Other|fixed_sga|6.56|6.56|0|27-AUG-15 10.00.00.000000 PM
37|1|394|283094|shared|ksfqpn|790.27|790.33|.01|27-AUG-15 10.00.00.000000 PM
37|1|394|266701|java|JOXLE|32.39|32.39|0|27-AUG-15 10.00.00.000000 PM
37|1|394|266703|large|free memory|383.63|383.63|0|27-AUG-15 10.00.00.000000 PM
37|1|394|266708|shared|KGLH0|1190.15|1164.93|-2.12|27-AUG-15 10.00.00.000000 PM
37|1|394|266711|shared|SQLA|2700.18|2734.08|1.32|27-AUG-15 10.00.00.000000 PM
37|1|394|266716|shared|gcs shadows|178.87|178.87|0|27-AUG-15 10.00.00.000000 PM
37|1|394|266707|shared|FileOpenBlock|949.57|949.82|.03|27-AUG-15 10.00.00.000000 PM
37|1|394|282939|shared|ges resource dynamic|159.4|160.02|.39|27-AUG-15 10.00.00.000000 PM
37|1|394|266704|shared|ASH buffers|254|254|0|27-AUG-15 10.00.00.000000 PM
37|1|394|266706|shared|Checkpoint queue|210.95|210.95|0|27-AUG-15 10.00.00.000000 PM
37|1|394|266718|shared|init_heap_kfsg|161.24|161.37|.08|27-AUG-15 10.00.00.000000 PM
37|1|394|266721|Other|buffer_cache|10048|10048|0|27-AUG-15 10.00.00.000000 PM
37|1|396|282939|shared|ges resource dynamic|167.07|167.48|.25|28-AUG-15 10.00.00.000000 PM
37|1|396|266716|shared|gcs shadows|178.87|178.87|0|28-AUG-15 10.00.00.000000 PM
37|1|396|266718|shared|init_heap_kfsg|163.02|163.63|.35|28-AUG-15 10.00.00.000000 PM
37|1|396|266720|streams|free memory|392|392|0|28-AUG-15 10.00.00.000000 PM
37|1|396|266701|java|JOXLE|32.39|32.39|0|28-AUG-15 10.00.00.000000 PM
37|1|396|266710|shared|KTSL subheap|1546.37|1546.37|0|28-AUG-15 10.00.00.000000 PM
37|1|396|266715|shared|gcs resources|321.97|321.97|0|28-AUG-15 10.00.00.000000 PM
37|1|396|266721|Other|buffer_cache|10048|10048|0|28-AUG-15 10.00.00.000000 PM
37|1|396|267158|shared|KGLHD|138.57|128.5|-7.96|28-AUG-15 10.00.00.000000 PM
37|1|396|266706|shared|Checkpoint queue|210.95|210.95|0|28-AUG-15 10.00.00.000000 PM
37|1|396|266707|shared|FileOpenBlock|971.26|971.26|0|28-AUG-15 10.00.00.000000 PM
37|1|396|266705|shared|ASM extent pointer array|1622.32|1622.16|-.01|28-AUG-15 10.00.00.000000 PM
37|1|396|266713|shared|free memory|642.9|599.84|-6.64|28-AUG-15 10.00.00.000000 PM
37|1|396|266723|Other|log_buffer|57.44|57.44|0|28-AUG-15 10.00.00.000000 PM
37|1|396|266703|large|free memory|383.63|383.63|0|28-AUG-15 10.00.00.000000 PM
37|1|396|266709|shared|KKSSP|224.17|225.49|.59|28-AUG-15 10.00.00.000000 PM
37|1|396|266719|shared|kcbi io desc slot|383.43|383.4|-.01|28-AUG-15 10.00.00.000000 PM
37|1|396|266704|shared|ASH buffers|254|254|0|28-AUG-15 10.00.00.000000 PM
37|1|396|266711|shared|SQLA|2596.45|2631.29|1.39|28-AUG-15 10.00.00.000000 PM
37|1|396|283094|shared|ksfqpn|868.67|868.68|0|28-AUG-15 10.00.00.000000 PM
37|1|396|266702|java|free memory|350.92|350.92|0|28-AUG-15 10.00.00.000000 PM
37|1|396|266708|shared|KGLH0|1189.88|1180.55|-.79|28-AUG-15 10.00.00.000000 PM
37|1|396|266717|shared|ges enqueues|205.59|206.21|.29|28-AUG-15 10.00.00.000000 PM
37|1|396|266722|Other|fixed_sga|6.56|6.56|0|28-AUG-15 10.00.00.000000 PM
37|1|397|266705|shared|ASM extent pointer array|1620|1620|0|28-AUG-15 08.00.00.000000 AM
37|1|397|266711|shared|SQLA|2778.31|2751.13|-1.02|28-AUG-15 08.00.00.000000 AM
37|1|397|266710|shared|KTSL subheap|1546.37|1546.37|0|28-AUG-15 08.00.00.000000 AM
37|1|397|266713|shared|free memory|598.26|595.47|-.49|28-AUG-15 08.00.00.000000 AM
37|1|397|266701|java|JOXLE|32.39|32.39|0|28-AUG-15 08.00.00.000000 AM
37|1|397|266702|java|free memory|350.92|350.92|0|28-AUG-15 08.00.00.000000 AM
37|1|397|266704|shared|ASH buffers|254|254|0|28-AUG-15 08.00.00.000000 AM
37|1|397|266708|shared|KGLH0|1107.06|1121.13|1.29|28-AUG-15 08.00.00.000000 AM
37|1|397|266715|shared|gcs resources|321.97|321.97|0|28-AUG-15 08.00.00.000000 AM
37|1|397|266722|Other|fixed_sga|6.56|6.56|0|28-AUG-15 08.00.00.000000 AM
37|1|397|266723|Other|log_buffer|57.44|57.44|0|28-AUG-15 08.00.00.000000 AM
37|1|397|266706|shared|Checkpoint queue|210.95|210.95|0|28-AUG-15 08.00.00.000000 AM
37|1|397|266719|shared|kcbi io desc slot|383.28|383.43|.04|28-AUG-15 08.00.00.000000 AM
37|1|397|266720|streams|free memory|392|392|0|28-AUG-15 08.00.00.000000 AM
37|1|397|266721|Other|buffer_cache|10048|10048|0|28-AUG-15 08.00.00.000000 AM
37|1|397|267158|shared|KGLHD|131.5|133.1|1.21|28-AUG-15 08.00.00.000000 AM
37|1|397|266709|shared|KKSSP|223.36|225.99|1.18|28-AUG-15 08.00.00.000000 AM
37|1|397|266718|shared|init_heap_kfsg|161.83|162.39|.36|28-AUG-15 08.00.00.000000 AM
37|1|397|266703|large|free memory|383.63|383.63|0|28-AUG-15 08.00.00.000000 AM
37|1|397|266716|shared|gcs shadows|178.87|178.87|0|28-AUG-15 08.00.00.000000 AM
37|1|397|282939|shared|ges resource dynamic|157.63|159.09|.94|28-AUG-15 08.00.00.000000 AM
37|1|397|266707|shared|FileOpenBlock|953.27|958.9|.59|28-AUG-15 08.00.00.000000 AM
37|1|397|266717|shared|ges enqueues|201.21|201.95|.32|28-AUG-15 08.00.00.000000 AM
37|1|397|283094|shared|ksfqpn|790.6|790.6|0|28-AUG-15 08.00.00.000000 AM
37|1|395|266703|large|free memory|383.63|383.63|0|27-AUG-15 08.00.00.000000 AM
37|1|395|266723|Other|log_buffer|57.44|57.44|0|27-AUG-15 08.00.00.000000 AM
37|1|395|283094|shared|ksfqpn|700.95|700.95|0|27-AUG-15 08.00.00.000000 AM
37|1|395|266706|shared|Checkpoint queue|210.95|210.95|0|27-AUG-15 08.00.00.000000 AM
37|1|395|266708|shared|KGLH0|1115.41|1136.02|1.89|27-AUG-15 08.00.00.000000 AM
37|1|395|266713|shared|free memory|590.1|587.99|-.35|27-AUG-15 08.00.00.000000 AM
37|1|395|266716|shared|gcs shadows|178.87|178.87|0|27-AUG-15 08.00.00.000000 AM
37|1|395|266717|shared|ges enqueues|195.08|195.28|.08|27-AUG-15 08.00.00.000000 AM
37|1|395|266715|shared|gcs resources|321.97|321.97|0|27-AUG-15 08.00.00.000000 AM
37|1|395|266711|shared|SQLA|2901.49|2875.43|-.93|27-AUG-15 08.00.00.000000 AM
37|1|395|266719|shared|kcbi io desc slot|383.04|383.16|.03|27-AUG-15 08.00.00.000000 AM
37|1|395|266720|streams|free memory|392|392|0|27-AUG-15 08.00.00.000000 AM
37|1|395|266701|java|JOXLE|32.39|32.39|0|27-AUG-15 08.00.00.000000 AM
37|1|395|266702|java|free memory|350.92|350.92|0|27-AUG-15 08.00.00.000000 AM
37|1|395|266705|shared|ASM extent pointer array|1543.59|1543.97|.03|27-AUG-15 08.00.00.000000 AM
37|1|395|266707|shared|FileOpenBlock|948.53|948.59|.01|27-AUG-15 08.00.00.000000 AM
37|1|395|266709|shared|KKSSP|220.14|220.18|.02|27-AUG-15 08.00.00.000000 AM
37|1|395|266722|Other|fixed_sga|6.56|6.56|0|27-AUG-15 08.00.00.000000 AM
37|1|395|266704|shared|ASH buffers|254|254|0|27-AUG-15 08.00.00.000000 AM
37|1|395|266710|shared|KTSL subheap|1546.37|1546.37|0|27-AUG-15 08.00.00.000000 AM
37|1|395|266718|shared|init_heap_kfsg|160.01|160.17|.1|27-AUG-15 08.00.00.000000 AM
37|1|395|266721|Other|buffer_cache|10048|10048|0|27-AUG-15 08.00.00.000000 AM
37|1|395|282939|shared|ges resource dynamic|152.26|153.45|.79|27-AUG-15 08.00.00.000000 AM
37|1|395|267158|shared|KGLHD|135.41|137.66|1.67|27-AUG-15 08.00.00.000000 AM
37|1|399|266705|shared|ASM extent pointer array|1620|1620|0|31-AUG-15 10.00.00.000000 PM
37|1|399|266706|shared|Checkpoint queue|210.95|210.95|0|31-AUG-15 10.00.00.000000 PM
37|1|399|266704|shared|ASH buffers|254|254|0|31-AUG-15 10.00.00.000000 PM
37|1|399|266707|shared|FileOpenBlock|975.82|975.82|0|31-AUG-15 10.00.00.000000 PM
37|1|399|266710|shared|KTSL subheap|1546.7|1546.7|0|31-AUG-15 10.00.00.000000 PM
37|1|399|266723|Other|log_buffer|57.44|57.44|0|31-AUG-15 10.00.00.000000 PM
37|1|399|267158|shared|KGLHD|147.63|139.94|-6.28|31-AUG-15 10.00.00.000000 PM
37|1|399|282939|shared|ges resource dynamic|163.78|164.52|.45|31-AUG-15 10.00.00.000000 PM
37|1|399|266703|large|free memory|383.63|383.63|0|31-AUG-15 10.00.00.000000 PM
37|1|399|266717|shared|ges enqueues|210.93|211.04|.05|31-AUG-15 10.00.00.000000 PM
37|1|399|266719|shared|kcbi io desc slot|370.83|371.13|.08|31-AUG-15 10.00.00.000000 PM
37|1|399|266722|Other|fixed_sga|6.56|6.56|0|31-AUG-15 10.00.00.000000 PM
37|1|399|266702|java|free memory|350.92|350.92|0|31-AUG-15 10.00.00.000000 PM
37|1|399|266708|shared|KGLH0|1346.25|1351.7|.35|31-AUG-15 10.00.00.000000 PM
37|1|399|266715|shared|gcs resources|321.97|321.97|0|31-AUG-15 10.00.00.000000 PM
37|1|399|266716|shared|gcs shadows|178.87|178.87|0|31-AUG-15 10.00.00.000000 PM
