site_id|config_id|run_id|stat_id|stat_name|stat_alloc|stat_used|stat_avg_alloc|stat_num_proc|stat_num_alloc|start_time
37|1|45|266694|Freeable|2255.58|0|3.02625|745.1875|745.1875|09-DEC-14 08.00.00.000000 AM
37|1|45|266695|JAVA|1035.1525|987.355|3.36125|307.9375|307.9375|09-DEC-14 08.00.00.000000 AM
37|1|45|266696|SQL|420.531875|32.435625|.55375|757.9375|748.0625|09-DEC-14 08.00.00.000000 AM
37|1|48|266695|JAVA|1000.506875|969.66125|3.286875|304.3125|304.3125|15-DEC-14 08.00.00.000000 AM
37|1|48|266696|SQL|420.825|26.245625|.5525|760.5|750.1875|15-DEC-14 08.00.00.000000 AM
37|1|48|266693|PL/SQL|3025.711875|109.635|3.698125|818.625|817.6875|15-DEC-14 08.00.00.000000 AM
37|1|48|266692|Other|24504.606875||29.944375|818.625|818.625|15-DEC-14 08.00.00.000000 AM
37|1|48|266694|Freeable|2248.7675|0|3.07125|731.75|731.75|15-DEC-14 08.00.00.000000 AM
37|1|46|266693|PL/SQL|3258.128125|36.320625|3.865625|843.1875|842.125|11-DEC-14 08.00.00.000000 AM
37|1|46|266694|Freeable|2375.039375|0|3.103125|765.375|765.375|11-DEC-14 08.00.00.000000 AM
37|1|46|266695|JAVA|1110.740625|1041.510625|3.489375|318.25|318.25|11-DEC-14 08.00.00.000000 AM
37|1|46|266692|Other|26909.51375||31.92125|843.1875|843.1875|11-DEC-14 08.00.00.000000 AM
