site_id|config_id|run_id|stat_id|stat_name|stat_per_sec|stat_per_trans|start_time
37|1|46|266336|DBWR Fusion writes|126.71|.38|11-DEC-14 08.00.00.000000 AM
37|1|46|266333|Global Cache blocks served|5489.66|16.58|11-DEC-14 08.00.00.000000 AM
37|1|46|266337|Estd Interconnect traffic (KB)|102334.96||11-DEC-14 08.00.00.000000 AM
37|1|53|266332|Global Cache blocks received|4941.1|15.91|22-DEC-14 08.00.00.000000 AM
37|1|53|266335|GCS/GES messages sent|33977.32|109.39|22-DEC-14 08.00.00.000000 AM
37|1|53|266336|DBWR Fusion writes|111.71|.36|22-DEC-14 08.00.00.000000 AM
37|1|53|266333|Global Cache blocks served|4940.92|15.92|22-DEC-14 08.00.00.000000 AM
37|1|53|266337|Estd Interconnect traffic (KB)|92330.83||22-DEC-14 08.00.00.000000 AM
37|1|53|266334|GCS/GES messages received|33988.76|109.45|22-DEC-14 08.00.00.000000 AM
37|1|49|266333|Global Cache blocks served|5815.41|17.13|16-DEC-14 08.00.00.000000 AM
37|1|49|266336|DBWR Fusion writes|125.72|.37|16-DEC-14 08.00.00.000000 AM
37|1|49|266332|Global Cache blocks received|5816|17.12|16-DEC-14 08.00.00.000000 AM
37|1|49|266334|GCS/GES messages received|38594.07|113.56|16-DEC-14 08.00.00.000000 AM
37|1|49|266337|Estd Interconnect traffic (KB)|108125.33||16-DEC-14 08.00.00.000000 AM
37|1|49|266335|GCS/GES messages sent|38584.99|113.56|16-DEC-14 08.00.00.000000 AM
37|1|50|266334|GCS/GES messages received|36069.91|107.49|17-DEC-14 08.00.00.000000 AM
37|1|50|266337|Estd Interconnect traffic (KB)|101337.76||17-DEC-14 08.00.00.000000 AM
37|1|50|266332|Global Cache blocks received|5453.14|16.26|17-DEC-14 08.00.00.000000 AM
37|1|50|266333|Global Cache blocks served|5453.12|16.26|17-DEC-14 08.00.00.000000 AM
37|1|50|266335|GCS/GES messages sent|36059.15|107.48|17-DEC-14 08.00.00.000000 AM
37|1|50|266336|DBWR Fusion writes|117.5|.35|17-DEC-14 08.00.00.000000 AM
37|1|51|266334|GCS/GES messages received|36270.03|110.95|18-DEC-14 08.00.00.000000 AM
37|1|51|266337|Estd Interconnect traffic (KB)|101410.63||18-DEC-14 08.00.00.000000 AM
37|1|51|266335|GCS/GES messages sent|36257.92|110.92|18-DEC-14 08.00.00.000000 AM
37|1|51|266336|DBWR Fusion writes|120.86|.37|18-DEC-14 08.00.00.000000 AM
37|1|51|266332|Global Cache blocks received|5452.79|16.68|18-DEC-14 08.00.00.000000 AM
37|1|51|266333|Global Cache blocks served|5452.84|16.69|18-DEC-14 08.00.00.000000 AM
37|1|52|266337|Estd Interconnect traffic (KB)|98682.69||19-DEC-14 08.00.00.000000 AM
37|1|52|266332|Global Cache blocks received|5315.68|16.91|19-DEC-14 08.00.00.000000 AM
37|1|52|266333|Global Cache blocks served|5315.7|16.92|19-DEC-14 08.00.00.000000 AM
37|1|52|266335|GCS/GES messages sent|34893.18|111|19-DEC-14 08.00.00.000000 AM
37|1|52|266336|DBWR Fusion writes|112.31|.36|19-DEC-14 08.00.00.000000 AM
37|1|52|266334|GCS/GES messages received|34900.94|111.02|19-DEC-14 08.00.00.000000 AM
37|1|55|266335|GCS/GES messages sent|22610.44|104.62|24-DEC-14 08.00.00.000000 AM
37|1|55|266332|Global Cache blocks received|3184.15|14.74|24-DEC-14 08.00.00.000000 AM
37|1|55|266333|Global Cache blocks served|3184.42|14.75|24-DEC-14 08.00.00.000000 AM
37|1|55|266336|DBWR Fusion writes|67.01|.31|24-DEC-14 08.00.00.000000 AM
37|1|55|266337|Estd Interconnect traffic (KB)|59782.22||24-DEC-14 08.00.00.000000 AM
37|1|55|266334|GCS/GES messages received|22617.99|104.66|24-DEC-14 08.00.00.000000 AM
37|1|57|266333|Global Cache blocks served|4062.5|15.54|29-DEC-14 08.00.00.000000 AM
37|1|57|266337|Estd Interconnect traffic (KB)|76318.57||29-DEC-14 08.00.00.000000 AM
37|1|57|266335|GCS/GES messages sent|28976.02|110.81|29-DEC-14 08.00.00.000000 AM
37|1|57|266336|DBWR Fusion writes|91.91|.35|29-DEC-14 08.00.00.000000 AM
37|1|57|266332|Global Cache blocks received|4062.34|15.54|29-DEC-14 08.00.00.000000 AM
37|1|57|266334|GCS/GES messages received|28981.56|110.77|29-DEC-14 08.00.00.000000 AM
37|1|56|266332|Global Cache blocks received|2464.2|13.68|26-DEC-14 08.00.00.000000 AM
37|1|56|266337|Estd Interconnect traffic (KB)|46680.66||26-DEC-14 08.00.00.000000 AM
37|1|56|266336|DBWR Fusion writes|55.36|.31|26-DEC-14 08.00.00.000000 AM
37|1|56|266333|Global Cache blocks served|2464.24|13.7|26-DEC-14 08.00.00.000000 AM
37|1|56|266334|GCS/GES messages received|18572.4|103.21|26-DEC-14 08.00.00.000000 AM
37|1|56|266335|GCS/GES messages sent|18563.78|103.11|26-DEC-14 08.00.00.000000 AM
37|1|54|266337|Estd Interconnect traffic (KB)|80092.93||23-DEC-14 08.00.00.000000 AM
37|1|54|266335|GCS/GES messages sent|30146.66|110.69|23-DEC-14 08.00.00.000000 AM
37|1|54|266336|DBWR Fusion writes|96.27|.35|23-DEC-14 08.00.00.000000 AM
37|1|54|266333|Global Cache blocks served|4269.41|15.67|23-DEC-14 08.00.00.000000 AM
37|1|54|266334|GCS/GES messages received|30153.6|110.72|23-DEC-14 08.00.00.000000 AM
37|1|54|266332|Global Cache blocks received|4270.03|15.67|23-DEC-14 08.00.00.000000 AM
37|1|58|266335|GCS/GES messages sent|26867.21|109.32|30-DEC-14 08.00.00.000000 AM
37|1|58|266334|GCS/GES messages received|26876.61|109.32|30-DEC-14 08.00.00.000000 AM
37|1|58|266332|Global Cache blocks received|3790.8|15.42|30-DEC-14 08.00.00.000000 AM
37|1|58|266337|Estd Interconnect traffic (KB)|71149.12||30-DEC-14 08.00.00.000000 AM
37|1|58|266333|Global Cache blocks served|3790.74|15.43|30-DEC-14 08.00.00.000000 AM
37|1|58|266336|DBWR Fusion writes|80.03|.33|30-DEC-14 08.00.00.000000 AM
37|1|59|266335|GCS/GES messages sent|24453.26|85.32|31-DEC-14 08.00.00.000000 AM
37|1|59|266332|Global Cache blocks received|3395.56|11.84|31-DEC-14 08.00.00.000000 AM
37|1|59|266337|Estd Interconnect traffic (KB)|63882||31-DEC-14 08.00.00.000000 AM
37|1|59|266333|Global Cache blocks served|3395.46|11.85|31-DEC-14 08.00.00.000000 AM
37|1|59|266334|GCS/GES messages received|24462.2|85.29|31-DEC-14 08.00.00.000000 AM
37|1|59|266336|DBWR Fusion writes|74.43|.26|31-DEC-14 08.00.00.000000 AM
37|1|60|266337|Estd Interconnect traffic (KB)|31033.11||01-JAN-15 08.00.00.000000 AM
37|1|60|266332|Global Cache blocks received|1618.04|11.68|01-JAN-15 08.00.00.000000 AM
37|1|60|266334|GCS/GES messages received|13177.58|95.08|01-JAN-15 08.00.00.000000 AM
37|1|60|266335|GCS/GES messages sent|13172.03|95.11|01-JAN-15 08.00.00.000000 AM
37|1|60|266336|DBWR Fusion writes|32.99|.24|01-JAN-15 08.00.00.000000 AM
37|1|60|266333|Global Cache blocks served|1617.8|11.69|01-JAN-15 08.00.00.000000 AM
37|1|61|266336|DBWR Fusion writes|66.31|.31|02-JAN-15 08.00.00.000000 AM
37|1|61|266337|Estd Interconnect traffic (KB)|55860.93||02-JAN-15 08.00.00.000000 AM
37|1|61|266332|Global Cache blocks received|2959.15|13.95|02-JAN-15 08.00.00.000000 AM
37|1|61|266333|Global Cache blocks served|2959.2|13.96|02-JAN-15 08.00.00.000000 AM
37|1|61|266335|GCS/GES messages sent|21792.74|102.71|02-JAN-15 08.00.00.000000 AM
37|1|61|266334|GCS/GES messages received|21799.6|102.71|02-JAN-15 08.00.00.000000 AM
37|1|62|266332|Global Cache blocks received|6025.19|17.08|05-JAN-15 08.00.00.000000 AM
37|1|62|266334|GCS/GES messages received|39925.1|113.04|05-JAN-15 08.00.00.000000 AM
37|1|62|266337|Estd Interconnect traffic (KB)|111995.53||05-JAN-15 08.00.00.000000 AM
37|1|62|266336|DBWR Fusion writes|130.25|.37|05-JAN-15 08.00.00.000000 AM
37|1|62|266333|Global Cache blocks served|6024.97|17.07|05-JAN-15 08.00.00.000000 AM
37|1|62|266335|GCS/GES messages sent|39917.3|112.93|05-JAN-15 08.00.00.000000 AM
37|1|67|266332|Global Cache blocks received|5947.32|17.12|12-JAN-15 08.00.00.000000 AM
37|1|67|266333|Global Cache blocks served|5948.03|17.11|12-JAN-15 08.00.00.000000 AM
37|1|67|266334|GCS/GES messages received|38443.9|110.57|12-JAN-15 08.00.00.000000 AM
37|1|67|266335|GCS/GES messages sent|38432.51|110.61|12-JAN-15 08.00.00.000000 AM
37|1|67|266337|Estd Interconnect traffic (KB)|110177.67||12-JAN-15 08.00.00.000000 AM
37|1|67|266336|DBWR Fusion writes|124.46|.36|12-JAN-15 08.00.00.000000 AM
37|1|64|266336|DBWR Fusion writes|119.55|.36|07-JAN-15 08.00.00.000000 AM
37|1|64|266333|Global Cache blocks served|5583.65|16.71|07-JAN-15 08.00.00.000000 AM
37|1|64|266335|GCS/GES messages sent|37223.49|111.43|07-JAN-15 08.00.00.000000 AM
37|1|64|266334|GCS/GES messages received|37234.64|111.41|07-JAN-15 08.00.00.000000 AM
37|1|64|266332|Global Cache blocks received|5583.52|16.72|07-JAN-15 08.00.00.000000 AM
37|1|64|266337|Estd Interconnect traffic (KB)|103880||07-JAN-15 08.00.00.000000 AM
37|1|65|266333|Global Cache blocks served|5726.89|16.67|08-JAN-15 08.00.00.000000 AM
37|1|65|266335|GCS/GES messages sent|38940.64|113.43|08-JAN-15 08.00.00.000000 AM
37|1|65|266337|Estd Interconnect traffic (KB)|106842.42||08-JAN-15 08.00.00.000000 AM
37|1|65|266332|Global Cache blocks received|5726.81|16.68|08-JAN-15 08.00.00.000000 AM
37|1|65|266334|GCS/GES messages received|38948.88|113.38|08-JAN-15 08.00.00.000000 AM
37|1|65|266336|DBWR Fusion writes|121.55|.35|08-JAN-15 08.00.00.000000 AM
37|1|66|266332|Global Cache blocks received|5693.97|17.82|09-JAN-15 08.00.00.000000 AM
37|1|66|266336|DBWR Fusion writes|114.32|.36|09-JAN-15 08.00.00.000000 AM
37|1|66|266334|GCS/GES messages received|37627.25|117.66|09-JAN-15 08.00.00.000000 AM
37|1|66|266337|Estd Interconnect traffic (KB)|105810.94||09-JAN-15 08.00.00.000000 AM
37|1|66|266335|GCS/GES messages sent|37614.91|117.68|09-JAN-15 08.00.00.000000 AM
37|1|66|266333|Global Cache blocks served|5695.43|17.81|09-JAN-15 08.00.00.000000 AM
37|1|63|266334|GCS/GES messages received|36959.25|111.27|06-JAN-15 08.00.00.000000 AM
37|1|63|266332|Global Cache blocks received|5438.11|16.39|06-JAN-15 08.00.00.000000 AM
37|1|63|266333|Global Cache blocks served|5438|16.38|06-JAN-15 08.00.00.000000 AM
37|1|63|266336|DBWR Fusion writes|119.19|.36|06-JAN-15 08.00.00.000000 AM
37|1|63|266337|Estd Interconnect traffic (KB)|101444.36||06-JAN-15 08.00.00.000000 AM
37|1|63|266335|GCS/GES messages sent|36950.48|111.25|06-JAN-15 08.00.00.000000 AM
37|1|71|266332|Global Cache blocks received|3692.42|15.46|19-JAN-15 08.00.00.000000 AM
37|1|71|266337|Estd Interconnect traffic (KB)|70182||19-JAN-15 08.00.00.000000 AM
37|1|71|266334|GCS/GES messages received|28420.64|119.26|19-JAN-15 08.00.00.000000 AM
37|1|71|266333|Global Cache blocks served|3692.65|15.46|19-JAN-15 08.00.00.000000 AM
37|1|71|266335|GCS/GES messages sent|28418.5|119.11|19-JAN-15 08.00.00.000000 AM
37|1|71|266336|DBWR Fusion writes|80.95|.34|19-JAN-15 08.00.00.000000 AM
37|1|68|266335|GCS/GES messages sent|39005.79|111.43|13-JAN-15 08.00.00.000000 AM
37|1|68|266332|Global Cache blocks received|5922.74|16.92|13-JAN-15 08.00.00.000000 AM
37|1|68|266336|DBWR Fusion writes|125.56|.36|13-JAN-15 08.00.00.000000 AM
37|1|68|266337|Estd Interconnect traffic (KB)|110008.36||13-JAN-15 08.00.00.000000 AM
37|1|68|266333|Global Cache blocks served|5923.37|16.91|13-JAN-15 08.00.00.000000 AM
37|1|68|266334|GCS/GES messages received|39020.57|111.4|13-JAN-15 08.00.00.000000 AM
37|1|69|266335|GCS/GES messages sent|37982.19|109.65|14-JAN-15 08.00.00.000000 AM
37|1|69|266336|DBWR Fusion writes|128.2|.37|14-JAN-15 08.00.00.000000 AM
37|1|69|266332|Global Cache blocks received|5961.36|17.21|14-JAN-15 08.00.00.000000 AM
37|1|69|266333|Global Cache blocks served|5961.48|17.2|14-JAN-15 08.00.00.000000 AM
37|1|69|266334|GCS/GES messages received|37991.23|109.61|14-JAN-15 08.00.00.000000 AM
37|1|69|266337|Estd Interconnect traffic (KB)|110221.3||14-JAN-15 08.00.00.000000 AM
37|1|70|266332|Global Cache blocks received|5481.9|16.61|15-JAN-15 08.00.00.000000 AM
37|1|70|266335|GCS/GES messages sent|36192.6|109.64|15-JAN-15 08.00.00.000000 AM
37|1|70|266337|Estd Interconnect traffic (KB)|101849.87||15-JAN-15 08.00.00.000000 AM
37|1|70|266333|Global Cache blocks served|5481.88|16.6|15-JAN-15 08.00.00.000000 AM
37|1|70|266334|GCS/GES messages received|36202.02|109.61|15-JAN-15 08.00.00.000000 AM
37|1|70|266336|DBWR Fusion writes|117.85|.36|15-JAN-15 08.00.00.000000 AM
37|1|77|266332|Global Cache blocks received|9306.64|28.64|26-JAN-15 08.00.00.000000 AM
37|1|77|266337|Estd Interconnect traffic (KB)|172942.41||26-JAN-15 08.00.00.000000 AM
37|1|77|266333|Global Cache blocks served|9307.1|28.63|26-JAN-15 08.00.00.000000 AM
37|1|77|266334|GCS/GES messages received|61526.06|188.98|26-JAN-15 08.00.00.000000 AM
37|1|77|266336|DBWR Fusion writes|132.4|.41|26-JAN-15 08.00.00.000000 AM
37|1|77|266335|GCS/GES messages sent|61520.36|189.21|26-JAN-15 08.00.00.000000 AM
37|1|75|266335|GCS/GES messages sent|47271.65|143.72|22-JAN-15 08.00.00.000000 AM
37|1|75|266336|DBWR Fusion writes|128.6|.39|22-JAN-15 08.00.00.000000 AM
37|1|75|266332|Global Cache blocks received|6562.77|19.97|22-JAN-15 08.00.00.000000 AM
37|1|75|266334|GCS/GES messages received|46785.19|142.54|22-JAN-15 08.00.00.000000 AM
37|1|75|266333|Global Cache blocks served|6491.36|19.8|22-JAN-15 08.00.00.000000 AM
37|1|75|266337|Estd Interconnect traffic (KB)|122803.53||22-JAN-15 08.00.00.000000 AM
37|1|76|266337|Estd Interconnect traffic (KB)|117233.85||23-JAN-15 08.00.00.000000 AM
37|1|76|266333|Global Cache blocks served|6209.45|20.05|23-JAN-15 08.00.00.000000 AM
37|1|76|266332|Global Cache blocks received|6218.72|19.99|23-JAN-15 08.00.00.000000 AM
37|1|76|266334|GCS/GES messages received|45498.29|146.07|23-JAN-15 08.00.00.000000 AM
37|1|76|266336|DBWR Fusion writes|124.9|.39|23-JAN-15 08.00.00.000000 AM
37|1|76|266335|GCS/GES messages sent|45681.21|146.28|23-JAN-15 08.00.00.000000 AM
37|1|72|266337|Estd Interconnect traffic (KB)|148561.3||20-JAN-15 08.00.00.000000 AM
37|1|72|266332|Global Cache blocks received|7917.87|22.62|20-JAN-15 08.00.00.000000 AM
37|1|72|266335|GCS/GES messages sent|55899.15|159.7|20-JAN-15 08.00.00.000000 AM
37|1|72|266336|DBWR Fusion writes|143.36|.41|20-JAN-15 08.00.00.000000 AM
37|1|72|266333|Global Cache blocks served|7940.89|22.69|20-JAN-15 08.00.00.000000 AM
37|1|72|266334|GCS/GES messages received|55160.04|157.53|20-JAN-15 08.00.00.000000 AM
37|1|73|266334|GCS/GES messages received|35479.6|141.89|20-JAN-15 10.00.00.000000 PM
37|1|73|266336|DBWR Fusion writes|79.03|.32|20-JAN-15 10.00.00.000000 PM
37|1|73|266332|Global Cache blocks received|4822.91|19.29|20-JAN-15 10.00.00.000000 PM
37|1|73|266337|Estd Interconnect traffic (KB)|91026.45||20-JAN-15 10.00.00.000000 PM
37|1|73|266335|GCS/GES messages sent|35475.01|141.7|20-JAN-15 10.00.00.000000 PM
37|1|73|266333|Global Cache blocks served|4823.1|19.31|20-JAN-15 10.00.00.000000 PM
37|1|74|266334|GCS/GES messages received|36305.95|138.04|21-JAN-15 10.00.00.000000 PM
37|1|74|266332|Global Cache blocks received|4659.28|17.73|21-JAN-15 10.00.00.000000 PM
37|1|74|266336|DBWR Fusion writes|86.09|.33|21-JAN-15 10.00.00.000000 PM
37|1|74|266333|Global Cache blocks served|4659.08|17.72|21-JAN-15 10.00.00.000000 PM
37|1|74|266335|GCS/GES messages sent|36303.56|138.14|21-JAN-15 10.00.00.000000 PM
37|1|74|266337|Estd Interconnect traffic (KB)|88728.41||21-JAN-15 10.00.00.000000 PM
37|1|79|266332|Global Cache blocks received|10079.63|30.12|27-JAN-15 08.00.00.000000 AM
37|1|79|266335|GCS/GES messages sent|64676.57|193.21|27-JAN-15 08.00.00.000000 AM
37|1|79|266337|Estd Interconnect traffic (KB)|186540.23||27-JAN-15 08.00.00.000000 AM
37|1|79|266334|GCS/GES messages received|64678.71|193.06|27-JAN-15 08.00.00.000000 AM
37|1|79|266336|DBWR Fusion writes|129.48|.39|27-JAN-15 08.00.00.000000 AM
37|1|79|266333|Global Cache blocks served|10079.81|30.11|27-JAN-15 08.00.00.000000 AM
37|1|80|266332|Global Cache blocks received|7825.79|29.48|28-JAN-15 01.00.00.000000 AM
37|1|80|266334|GCS/GES messages received|51473.61|193.88|28-JAN-15 01.00.00.000000 AM
37|1|80|266336|DBWR Fusion writes|93.13|.35|28-JAN-15 01.00.00.000000 AM
37|1|80|266337|Estd Interconnect traffic (KB)|145321.34||28-JAN-15 01.00.00.000000 AM
37|1|80|266333|Global Cache blocks served|7826.15|29.5|28-JAN-15 01.00.00.000000 AM
37|1|80|266335|GCS/GES messages sent|51468.23|193.84|28-JAN-15 01.00.00.000000 AM
37|1|81|266332|Global Cache blocks received|10381.2|31.47|28-JAN-15 08.00.00.000000 AM
37|1|81|266336|DBWR Fusion writes|129.45|.39|28-JAN-15 08.00.00.000000 AM
37|1|81|266335|GCS/GES messages sent|66031.65|200.02|28-JAN-15 08.00.00.000000 AM
37|1|81|266333|Global Cache blocks served|10381.17|31.46|28-JAN-15 08.00.00.000000 AM
37|1|81|266334|GCS/GES messages received|66036.16|200.05|28-JAN-15 08.00.00.000000 AM
37|1|81|266337|Estd Interconnect traffic (KB)|191893.46||28-JAN-15 08.00.00.000000 AM
37|1|82|266332|Global Cache blocks received|7421.1|28.75|29-JAN-15 01.00.00.000000 AM
37|1|82|266333|Global Cache blocks served|7421.21|28.71|29-JAN-15 01.00.00.000000 AM
37|1|82|266335|GCS/GES messages sent|48740.46|188.62|29-JAN-15 01.00.00.000000 AM
37|1|82|266334|GCS/GES messages received|48743.85|188.54|29-JAN-15 01.00.00.000000 AM
37|1|82|266337|Estd Interconnect traffic (KB)|137778.37||29-JAN-15 01.00.00.000000 AM
37|1|82|266336|DBWR Fusion writes|96.02|.37|29-JAN-15 01.00.00.000000 AM
37|1|83|266332|Global Cache blocks received|10417.76|32.08|29-JAN-15 08.00.00.000000 AM
37|1|83|266335|GCS/GES messages sent|65179.16|200.47|29-JAN-15 08.00.00.000000 AM
37|1|83|266337|Estd Interconnect traffic (KB)|192146.34||29-JAN-15 08.00.00.000000 AM
37|1|83|266333|Global Cache blocks served|10417.88|32|29-JAN-15 08.00.00.000000 AM
37|1|83|266336|DBWR Fusion writes|125.7|.39|29-JAN-15 08.00.00.000000 AM
37|1|83|266334|GCS/GES messages received|65182.44|200.31|29-JAN-15 08.00.00.000000 AM
37|1|84|266332|Global Cache blocks received|7516.93|29.25|30-JAN-15 01.00.00.000000 AM
37|1|84|266336|DBWR Fusion writes|87.05|.34|30-JAN-15 01.00.00.000000 AM
37|1|84|266333|Global Cache blocks served|7517.2|29.18|30-JAN-15 01.00.00.000000 AM
37|1|84|266335|GCS/GES messages sent|48866.21|189.88|30-JAN-15 01.00.00.000000 AM
37|1|84|266334|GCS/GES messages received|48871.35|189.83|30-JAN-15 01.00.00.000000 AM
37|1|84|266337|Estd Interconnect traffic (KB)|139362.33||30-JAN-15 01.00.00.000000 AM
37|1|85|266332|Global Cache blocks received|9540.84|30.53|30-JAN-15 08.00.00.000000 AM
37|1|85|266333|Global Cache blocks served|9540.2|30.48|30-JAN-15 08.00.00.000000 AM
37|1|85|266336|DBWR Fusion writes|116.13|.37|30-JAN-15 08.00.00.000000 AM
37|1|85|266334|GCS/GES messages received|61146.75|195.37|30-JAN-15 08.00.00.000000 AM
37|1|85|266337|Estd Interconnect traffic (KB)|176532.68||30-JAN-15 08.00.00.000000 AM
37|1|85|266335|GCS/GES messages sent|61141.39|195.48|30-JAN-15 08.00.00.000000 AM
37|1|86|266333|Global Cache blocks served|2382.35|15.08|31-JAN-15 01.00.00.000000 AM
37|1|86|266336|DBWR Fusion writes|40.01|.25|31-JAN-15 01.00.00.000000 AM
37|1|86|266335|GCS/GES messages sent|21568.46|135.16|31-JAN-15 01.00.00.000000 AM
37|1|86|266337|Estd Interconnect traffic (KB)|46543.11||31-JAN-15 01.00.00.000000 AM
37|1|86|266332|Global Cache blocks received|2382.28|15.05|31-JAN-15 01.00.00.000000 AM
37|1|86|266334|GCS/GES messages received|21572.8|135.82|31-JAN-15 01.00.00.000000 AM
37|1|87|266337|Estd Interconnect traffic (KB)|133929.43||02-FEB-15 01.00.00.000000 AM
37|1|87|266332|Global Cache blocks received|7206.09|25.19|02-FEB-15 01.00.00.000000 AM
37|1|87|266336|DBWR Fusion writes|97.35|.34|02-FEB-15 01.00.00.000000 AM
37|1|87|266333|Global Cache blocks served|7206|25.19|02-FEB-15 01.00.00.000000 AM
37|1|87|266334|GCS/GES messages received|47701.49|166.92|02-FEB-15 01.00.00.000000 AM
37|1|87|266335|GCS/GES messages sent|47697.96|166.73|02-FEB-15 01.00.00.000000 AM
37|1|88|266332|Global Cache blocks received|9356.62|27.16|02-FEB-15 08.00.00.000000 AM
37|1|88|266333|Global Cache blocks served|9356.79|27.16|02-FEB-15 08.00.00.000000 AM
37|1|88|266336|DBWR Fusion writes|135.08|.39|02-FEB-15 08.00.00.000000 AM
37|1|88|266335|GCS/GES messages sent|59491.84|172.64|02-FEB-15 08.00.00.000000 AM
37|1|88|266334|GCS/GES messages received|59495.33|172.69|02-FEB-15 08.00.00.000000 AM
37|1|88|266337|Estd Interconnect traffic (KB)|172946.93||02-FEB-15 08.00.00.000000 AM
37|1|89|266332|Global Cache blocks received|5940.99|23.89|02-FEB-15 10.00.00.000000 PM
37|1|89|266335|GCS/GES messages sent|42369.54|170.17|02-FEB-15 10.00.00.000000 PM
37|1|89|266337|Estd Interconnect traffic (KB)|111604.9||02-FEB-15 10.00.00.000000 PM
37|1|89|266333|Global Cache blocks served|5940.71|23.92|02-FEB-15 10.00.00.000000 PM
37|1|89|266334|GCS/GES messages received|42373.12|170.57|02-FEB-15 10.00.00.000000 PM
37|1|89|266336|DBWR Fusion writes|84.47|.34|02-FEB-15 10.00.00.000000 PM
37|1|78|266334|GCS/GES messages received|51021.77|192.16|27-JAN-15 01.00.00.000000 AM
37|1|78|266336|DBWR Fusion writes|91.99|.35|27-JAN-15 01.00.00.000000 AM
37|1|78|266337|Estd Interconnect traffic (KB)|143667.67||27-JAN-15 01.00.00.000000 AM
37|1|78|266333|Global Cache blocks served|7734.11|29.17|27-JAN-15 01.00.00.000000 AM
37|1|78|266332|Global Cache blocks received|7733.19|29.16|27-JAN-15 01.00.00.000000 AM
37|1|78|266335|GCS/GES messages sent|51015.99|192.2|27-JAN-15 01.00.00.000000 AM
37|1|90|266333|Global Cache blocks served|4114.65|16.77|03-FEB-15 10.00.00.000000 PM
37|1|90|266335|GCS/GES messages sent|32790.3|133.64|03-FEB-15 10.00.00.000000 PM
37|1|90|266332|Global Cache blocks received|4110.02|16.75|03-FEB-15 10.00.00.000000 PM
37|1|90|266336|DBWR Fusion writes|80.1|.33|03-FEB-15 10.00.00.000000 PM
37|1|90|266334|GCS/GES messages received|32958.16|134.19|03-FEB-15 10.00.00.000000 PM
37|1|90|266337|Estd Interconnect traffic (KB)|78638.85||03-FEB-15 10.00.00.000000 PM
37|1|91|266336|DBWR Fusion writes|134.44|.4|04-FEB-15 08.00.00.000000 AM
37|1|91|266333|Global Cache blocks served|6244.48|18.75|04-FEB-15 08.00.00.000000 AM
